SMILES,shielding_value,shift_value
CC1COCC(C)N1C(=O)C1CCC(OC(F)F)CC1,294.6945,-82.36
CC(=O)NC1CCCN(CC(F)(F)F)C1=O,276.743,-70.56
CCC(F)C1=CC=CC=C1,405.058,-176.0
O[C@@H]1CCC[C@H]1C1CCC(F)CC1,377.887,-117.68
CC1CCC(NCC2CNNN2C)C(F)C1,409.262,-134.38
OC1(C(F)(F)F)CCN(CC2CC=CCC2)CC1,293.7963333,-84.34
CC1CN(CC(=O)NC2CCCCC2F)CCO1,411.533,-124.86
CS(=O)(=O)NC(C1CCCC(F)C1)C1CCCC1,396.911,-113.24
FC(F)(I)CCI,234.641,-39.0
F/C(Br)=C/C1=CC=CC=C1,250.273,-66.0
CC1(C(=O)NCC2CCCCC2F)CNC1,412.081,-119.43
NC(=O)NCC1CC(C2CC2)CCC1F,412.319,-124.76
O=C(C1CCC(F)C(Cl)C1)N1CCC(CO)C1,384.776,-112.94
COC1CCC(NC(=O)N2CCOC(C)C2)CC1F,388.758,-135.05
O=C(CC1CCCC(F)C1)N1CCC1,397.641,-113.59
COC1CCC(S(=O)(=O)NC2CC=CC2)C(C)C1F,421.276,-135.98
CC1CNC(CNC2CCCCC2F)NC1,411.746,-134.95
CC(F)(Cl)Cl,255.543,-44.0
O=C(C1CCCO1)N1CC(O)(C(F)F)C1,338.8165,-134.59
O=C(O)[C@@H]1CCCN[C@@H]1C(F)(F)F,281.857,-70.34
CC1NOC(C)C1NC(=O)C1CCC(F)CC1,378.853,-106.85
CC1(C)C(C(F)(F)F)CCN1CC(N)=O,275.4466667,-65.93
CC1CCC(NC(=O)N2CCOCC2)CC1F,385.099,-116.88
FC(F)F,281.3076667,-78.0
CC1CC(C)N(-C2CCC(NC(=O)NC3CC3)CC2F)N1,370.222,-121.57
OC[C@H]1CCCN1C1CCCC(C(F)(F)F)N1,286.5923333,-68.2
CC1COCCN(CC2CCNCC2F)C1,378.706,-130.46
CC1(C)CN(C(=O)CC2CCCCC2F)CCS1(=O)=O,395.68,-117.64
CN(C)C(=O)CC1NOC2CCC(F)CC12,391.48,-119.63
CN1CNC(C(=O)N[C@@H]2CCCC[C@H]2F)C1,392.194,-176.06
C/C=C/C(C)(F)F,301.533,-84.0
NC(=O)C1=CC2CC(F)CCC2OC1,379.982,-121.94
[N-]=[N+]=NC(F)(F)C1=CC=CC=C1,274.8145,-69.0
NC(=O)C1CNC(NC(=O)C2CCCCC2F)S1,389.922,-114.31
FC(C1=CC=CC=C1)C1=CC=CC=C1,391.676,-163.0
CNS(=O)(=O)C1CCC(C(=O)NC2CCCC(F)C2)O1,368.195,-112.01
CC1CC(S(=O)(=O)N2CCCC2)CCC1F,394.288,-109.13
O=C(CCC1CCC(F)CC1)N1CCOC2NCCCC21,386.498,-117.24
O=C(C1CCC(O)NC1)N1CCCC1C1CCCC(F)C1,381.291,-113.08
O=C1NC(C2CCC(F)CC2)C12CCC2,387.403,-115.09
[H]C1=C(Br)N=C(C(F)(F)F)S1,266.342,-66.5
CC(=O)NC1NC(C(=O)NC2CCC(F)CC2)CS1,388.833,-116.74
CC1CCC(F)C(NC(=O)C2CCN3CCNC3C2)C1,410.437,-129.1
CCC(C)C(=O)NC1CC2C(CC1F)CCC(=O)N2,384.539,-131.59
CC(=O)NC(C)C1CC2CCCC(F)C2O1,385.802,-138.08
CC1=CC=C(/C(C)=C(/F)Cl)C=C1,273.648,-82.6
O=C(C1=CCCCC1)N1CC(CC(F)F)C1,328.8535,-116.77
COC1CCN(C(=O)NC(C)C2CCCCC2F)CC1,387.811,-120.44
CCC1CCCCN1C(=O)NC1CCC(C(N)=O)C(F)C1,380.519,-111.12
FC(F)(F)C1=CNC2=CC=CC=C21,266.078,-68.0
CC(=O)NC(C1CCC(F)CC1)C1CC1,386.07,-116.09
CNC(=O)C1OCCC1-C1CCC(F)CC1,378.253,-114.02
CN1NCC2CCC(F)C(C(=O)O)C21,386.387,-119.69
O=C(C1COC2CCC(F)CC12)N1CCC1,378.693,-119.35
CC(C)(C(=O)N1CC(O)C1)C1CCC(F)CC1,381.165,-116.48
OCC1COCCN1CC1CCCC(F)C1,383.821,-113.87
FC(F)(F)C(Cl)Cl,281.663,-78.5
CC1OC(-C2CCCCC2F)NC1C(=O)N1CCCCC1,379.568,-112.97
CNC(=O)C1NC(C)N(-C2CCC(F)CC2)N1,384.625,-111.25
CCSC(C)F,369.594,-142.0
CN1NC(C(=O)O)CC1-C1CCC(F)CC1,382.018,-112.75
O=C(C1CCC(CO)C(F)C1)N1CCCC1,379.163,-118.71
CC1NC(C)C(F)C(N2CCSCC2)N1,399.49,-149.58
CCC1CCC(NC(=O)N2CC(C)OC(CO)C2)CC1F,406.003,-118.82
COC1CC(OC)C(NC(=O)N2CCCC2)CC1F,411.539,-145.06
O=C(N[C@H]1CCC[C@H]1F)C1CCCCN1,394.17,-189.38
CC1CCC(F)CC1C(=O)NC1NNCN1C,371.901,-117.21
FC1CC(CN2CCN(C3CC3)CC2)C2NCCCC2C1,380.373,-113.29
CC1CC(C2CCCCC2F)N(C(=O)CC2(N)CCC2)C1.Cl,388.98,-120.33
FC(F)(F)C1CCCNC1N1CCC2(CCCOC2)C1,279.2116667,-54.96
CC(=O)CF,437.814,-226.0
CC(C)(F)Cl,305.841,-87.0
CN(C)C(=O)C1CN(-C2CCCC(Cl)C2F)NN1,397.761,-125.45
CCCCCC/C=C(/F)CCCCCC,311.663,-111.0
O=P(CF)(C1=CC=CC=C1)C1=CC=CC=C1,446.356,-242.0
CN1CCN(S(=O)(=O)C2CCCC(F)C2)CC1,378.288,-109.95
CNC(=O)[C@@H]1CSCN1C1CCC(C(F)(F)F)CN1,280.215,-60.67
CC(=O)N1CCCC1C(=O)NC1CCC2CCC(F)CC21,384.822,-117.18
FC1=NC=CC=N1,244.226,-44.0
O=C(C1CC2CC(F)CCC2O1)N1CCCCC1,372.476,-119.82
CC1CCCC(NC2CCNC2=O)C1F,397.274,-139.35
FCN1C=NC2=C1C=CC=C2,371.237,-164.0
O=C(NC1(C(=O)O)CCCC1)C1CC(Cl)CCC1F,367.132,-117.92
O=C(O)CC1SC2CCC(C(F)(F)F)CC2NC1=O,284.4766667,-62.36
FC(F)(F)COC1=CC=CC=C1,279.7323333,-75.0
CC(C)(C(=O)O)[C@@H]1CCC[C@H](C(F)(F)F)N1,286.8203333,-76.06
N#C[C@H]1CC[C@@H](NCC2CCCC(F)C2)C1,396.709,-113.73
C=C(CC)CC(F)(F)F,274.946,-63.0
N#CC1CCC(N2CCN(C(=O)NC3CC3)CC2)C(F)C1,378.638,-120.35
CC(C)(C)CC1(F)N=N1,339.742,-133.0
CC1CC(NC(=O)NCC2CCC(F)CC2)ON1,381.171,-115.96
CC1CC(OCC2CNNN2C)CCC1F,391.756,-126.42
CN1CCCC(NC(=O)C2CCCCC2C(F)(F)F)C1=O,282.9043333,-58.57
CC1(NC(=O)NC2CCNCC2F)CCC1,381.571,-145.43
CC(F)(F)C1=CC=CC=C1,307.3585,-87.9
NC1CNN(COC2CCC(F)CC2Cl)C1,388.476,-117.47
CNC(=O)N1CCCC(C(F)(F)F)C1C,279.6466667,-69.56
CC1NC(NC(=O)[C@@H]2CCCO2)SC1C(F)(F)F,273.408,-52.63
O=C1NCCOC2CCC(F)CC21,400.006,-119.06
CC(=O)N1CCN(C(=O)C(C)OC2CCC(F)CC2)CC1,385.812,-122.68
CN1CC(CNC(=O)C2CC(F)C[NH]2)CN1,380.315,-163.85
CCCCCCCC(F)(F)OC,300.7865,-79.0
CCOC(=O)C(F)(F)I,258.707,-57.9
O=C(NC1CCCNC1)N1CCC(C2CCCC(F)C2)C1,373.62,-113.4
N#CC1(NC(=O)C2CCCC(C(F)(F)F)C2)CCOCC1,283.1676667,-62.51
NC1CCC2C(C1)CCC(=O)N2CC(F)F,326.3545,-121.67
OCCC1CCCNC1C(F)(F)F,279.8763333,-63.02
FC1CCC(N2CCSCC2)NC1,377.212,-141.94
O=C(NC1NCCS1)C1CCC(C(F)(F)F)NC1=O,284.7433333,-76.66
CC(N)C1NNC2C(Cl)CC(C(F)(F)F)CN12.Cl,284.3846667,-62.6
CC(=O)C(F)(F)F,285.6756667,-81.0
[H]C1=NC(F)=C([H])N1,337.137,-140.0
N#CC1CCC(C(=O)NCC2CCCC(F)C2)CC1,379.444,-113.48
CCC1CN(C(=O)[C@@H]2C[C@H]2C(F)(F)F)C1,276.4213333,-66.52
CCCCCCCCOC(F)(F)Cl,237.128,-27.0
CC1CCC(CC(=O)N(C)C2CCC(F)C(Cl)C2)CN1,390.671,-116.0
C[C@@H](CO)N(C)C1NCCCC1F,391.499,-127.44
NC1CCC(C(F)(F)F)CC1N,285.048,-59.62
O=C(NCCC1CCC(F)CC1)N1CCN2CCNC21,385.249,-117.41
CC(C)NC(=O)C1(C2CCCC(F)C2)CCOCC1,386.184,-112.8
[H]/C(F)=P/C1=C(C)C=C(C)C=C1C,223.737,-69.0
CC1(CNC2CCC(C#N)CC2F)COC1,391.965,-134.15
CC(C)N1CCN(C2CCCCC2F)CC1,409.085,-123.32
N#CCC1NC2CCC(F)CC2[NH]1,379.477,-119.57
O=C(NC1NNC(C(F)(F)F)[NH]1)C1CCCO1,286.7986667,-64.32
CN1C(=O)C[C@H](C(=O)O)[C@H]1C1CCC(C(F)(F)F)CC1,283.429,-62.73
CNC1CCC(OC(F)(F)F)CN1,265.8943333,-59.17
CN1C(N)NC2C(F)CCCC21,393.826,-134.09
CC1CC(F)CCC1NC(=O)C1(C)CNC1,383.657,-115.42
FC1=NC2=CC=CC=C2C=C1,259.243,-63.0
O=C(NC1CCCC(F)C1)N1CCN2CCC1CC2,389.062,-112.41
O=C(O)C1NOC2CC(F)CCC12,379.627,-102.47
NCC1CCCC(C(F)(F)F)N1,279.913,-67.76
CC(C)NC(=O)N1CCN(CC2CCCCC2F)CC1,401.381,-117.1
F/C(Cl)=C/C1=CC=C(I)C=C1,263.697,-73.0
CC(=O)N1CCCC(C2NC(-C3CCC(F)CC3)NO2)C1,383.395,-108.06
CC(O)(CN1CCNC(=O)C1)C(F)(F)F,285.4836667,-81.77
FC1CCCC(Cl)C1-C1NN[NH]N1,382.26,-111.09
O=C(O)C1(C(=O)N2CCC(C(F)(F)F)CC2)CC1,275.005,-73.99
[H]C1=NC(C(F)(F)F)=NC([H])=C1[H],275.877,-71.0
CC1NC(N2CC(CF)C2)CCC1C#N,425.287,-227.39
O=C(O)C1CSC(C2CCC(F)CC2)N1,379.685,-113.23
N#CC1(CN2CCC(C(F)(F)F)N2)CCC1,284.0863333,-61.65
CCC1NCNC(-N2CCNC2)C1F,386.811,-141.88
[H]C([H])=C(F)F,273.977,-81.0
CCC(C)F,395.958,-173.0
CS(=O)(=O)N1CCC2CC(F)CCC21,394.832,-119.61
CN1CCC(OC2CCCC(F)C2)C1=O,390.966,-111.74
CC(=O)NC1CCCC2CC(OC(F)F)CCC21,281.47,-81.76
CC1CCC(CN2CCC(O)(C(F)(F)F)CC2)O1,291.335,-84.33
O=C(NC1CCCC2OCCC21)C1CCCCC1F,405.374,-115.92
CS(=O)(=O)NC1CCN(CC(F)(F)F)C1,279.0726667,-69.22
CC(F)(F)CO,322.264,-96.1
FC(F)(F)C1=CC=CO1,270.8276667,-64.0
[H]N1C2=CC=CC=C2C=C1C(F)F,315.651,-110.0
[H]/C(C(=O)OC)=C(/F)C1=CC=CC=C1,291.903,-97.0
FC(F)=C(Cl)Cl,280.838,-89.0
O=C(O)C1NN(CC(F)(F)F)CC1Cl,278.017,-72.12
FC1CC(CN2CCC(N3CNCN3)CC2)CCC1Cl,403.601,-116.62
FC(F)OC1=CC=CC=C1,286.494,-87.0
O=C(C1CCOC1)N1CCN(CC2CCCC(F)C2)CC1,380.937,-113.8
FCC1CN(C2NC(C3CC3)NS2)C1,435.239,-228.77
O=C1NC(=O)C(C2CCC(Cl)C(F)C2)N1,385.37,-115.11
CC1CC(S(N)(=O)=O)CNC1C(F)(F)F,280.3013333,-65.45
FC(F)SC1=NC2=C(C=CC=C2)N1,302.405,-92.0
[N-]=[N+]=NC(F)(F)C(=O)C1=CC=CC=C1,292.702,-78.0
CC1CCC(F)CC1CN1C(=O)CN(C)C1=O,385.491,-117.64
O=[N+]([O-])C1=CC=C(CF)C=C1,435.725,-216.0
CC(=O)N(CC1CCCCC1F)C1CCS(=O)(=O)C1,400.382,-118.36
FC(Cl)(Br)CC1=CC=CC=C1,253.23,-52.0
O=C(N1CC2CCC1C2)C1(C2CCCC(F)C2)CC1,383.739,-113.15
FCI,376.577,-191.0
COC1CCC(F)CC1C(=O)N1CCCC1,399.595,-123.23
O[C@H]1CCN(C2CCCC(C(F)(F)F)N2)C1,286.4323333,-67.84
[H]C(=O)C1=CC=C(F)N1[H],322.721,-130.0
C[C@@H]1OCCN(C(=O)C2CCN(C)N2)[C@@H]1C(F)(F)F,270.339,-63.78
CCCC/C=C/C(F)(F)C(=O)OCC,321.255,-98.0
FC1CCC(OC2CCOC2)C(Cl)C1,389.318,-120.75
CC1[NH]NCC1C(=O)N(C)CC1C(F)CCCC1Cl,395.271,-113.97
O=C(NC1(C2CCCC(F)C2)CCOCC1)C1CCOC1,383.072,-112.66
CC1NC(CNC2CNCC(F)C2)CS1,389.738,-126.71
CN1CCNC1CN[C@@H]1CCCC[C@H]1F,383.892,-176.34
CN1C(=O)N(CC2CCCC(F)C2)C(=O)C12CCCCC2,390.264,-113.07
CC1(C)CNC2CC(F)CCC21,389.03,-116.76
O=C(CN1CCC(C(F)(F)F)CC1)N1CCNC1=O,279.867,-73.51
CC1(F)CCN(C(=O)C2CCSN2)C1,363.464,-141.69
FC(F)C1CCCC1,322.687,-119.0
CC(=O)OC/C=C/F,307.903,-125.0
O=C(NC1CCCCC1)C(=O)N1CCCC(F)(CO)C1,380.856,-168.14
O=C1CN(C(=O)NC2CCCC(F)C2)C2CCCCC2N1,381.383,-112.81
OC[C@@H]1C[C@H]1NC1NCC(Cl)CC1F,395.089,-136.29
[H]/C(F)=C(/C)CCCCCCCCCCC,324.384,-137.0
CC(C)(O)CN1CC(C(F)(F)F)CC(Cl)C1=O,282.9036667,-61.54
O=C1CN(C(=O)C2CC(-C3CCCC(F)C3)NO2)CCN1,381.229,-112.15
C#CC1=CC=C(C(F)(F)F)S1,262.7856667,-53.0
CC1CC(F)CC(S(=O)(=O)N2CCCC2)C1,395.939,-111.35
O=C1NC2(CCCCC2)C(=O)N1CC1CCCCC1F,410.392,-119.03
CC(C1CCC(F)C(Cl)C1)N1CCC(C(N)=O)CC1,383.564,-118.18
FC1CNCC(NCC2CCNCC2)C1,391.925,-127.38
O=C(N1CCCC1)C1(C2CCCCC2F)CC1,390.931,-115.69
NC(=O)NC1CCC(OC(F)F)NC1,291.753,-85.82
CN1CCN(C2NCCCC2F)CC1=O,386.638,-128.36
CC1CCCC(C(=O)NC2(C(F)F)CC2)N1,335.7,-120.64
CC1CCCCN1S(=O)(=O)C1CNCC(F)C1,364.995,-122.54
FC(F)(Br)OC1=CC=CC=C1,219.895,-13.0
CC1CCC(C(=O)NC(C)C2CCOC2)C(F)C1,384.747,-116.37
N#CCCN1CC(F)(C2CCCCC2)C1,384.496,-139.32
CC1N[NH]CC1CNC1CCCCC1F,395.836,-134.54
O=C(C1CCCCN1)N1CCOC(C2CCC(F)CC2)C1,382.815,-113.4
O=C([O-])CC1NC(-C2CCC(F)CC2)CS1.[Na+],375.304,-114.04
O=C(NC1CCC(F)C(-N2CCCC2)C1)C1CCOC1,412.937,-129.99
O=C(O)C1CCCN2CC(C(F)(F)F)NC21,283.9036667,-61.84
C=C(F)Cl,259.194,-68.0
CC1ONC(-C2CCC(F)CC2)C1C(=O)N1CCOCC1,383.512,-109.63
CC1CC(C(F)(F)F)NN1CCC#N,282.7856667,-61.96
CC1CN(C(=O)C2CC3C(F)CCCC3S2)CCO1,398.349,-117.45
CCOC(=O)C(F)(F)Cl,272.202,-64.5
CC1CC(CO)CN(C2CCC(F)CN2)C1,397.199,-141.92
O=C(O)[C@]1(C2CCCCC2)C[C@@H](F)C1,383.451,-165.2
O=C(COC1CCCCC1F)N1CCCC1,381.28,-135.33
CC1NC(CNC2CCC(F)CC2C)NO1,388.09,-127.13
CC1CCC(NC(=O)N2CCC(O)C2)CC1OC(F)F,280.943,-81.04
COC(=O)C(F)(F)[N+](=O)[O-],295.124,-53.0
COC1CCC(CN2C(=O)NC3(CCCC3)C2=O)CC1F,412.721,-135.66
O=C(NCC1CCCS1)C1CCCCC1F,384.891,-115.05
O=C(NC1CCNCC1F)N1CCOCC1C1CC1,406.866,-141.0
FC(F)(F)C1(C2=CC=CC=C2)NN1,282.326,-76.0
O=S(=O)(O)C(F)F,321.2005,-121.0
CC1CN(C)CCN1C(=O)NCC1CCC(F)CC1,381.108,-116.63
CC1CCC(F)CC1C(=O)NC1CCCNC1C.Cl,379.918,-117.46
N#CC1(C(=O)N[C@@H]2CCCC[C@H]2F)CCC1,392.127,-176.67
NC(=O)C1CNN(-C2CCCCC2F)C1N,380.226,-122.4
O=C(C1CCC(F)CC1)N1CCN(C(=O)C2CC2)CC1,381.535,-109.87
CC1(C(=O)NCC2CCC(F)CN2)COC1,391.191,-128.87
CS(=O)C1NNCN1CC1CCCC(F)C1,386.658,-112.71
CN1NCCC1C(=O)N1CCNCC1C1CCCC(F)C1,378.877,-111.72
CC1NC(C(F)(F)F)CCC1C(=O)N1CCNCC1,279.7043333,-67.74
Cl.NC(C(=O)N1CCC2CCC(F)CC2C1)C1CCCCC1,362.222,-116.64
CC1CC(N2CCCC(CC(F)(F)F)C2)CCN1,274.0066667,-63.17
CC1(CNS(=O)(=O)C2CCCC(F)C2)CCNCC1.Cl,383.561,-110.2
O=C(NCC1CN[NH]C1)NC1CCC(F)C(Cl)C1,369.266,-123.41
O=C(CN1CCCCCC1=O)NC1CCC(F)C(Cl)C1,385.049,-120.48
O=C(CO)NC1COC2CCC(F)CC2C1,388.144,-123.27
CN(CC1CCOC1)C1CCCC(F)C1C#N,376.986,-106.8
CC1=CCCN(CC2NC(C(F)F)NO2)C1,327.3645,-121.22
O=C(NC1CCCCC1F)N[C@H]1C[C@@H](O)C1,396.853,-127.31
O[C@@H]1CC[C@H]1NC1NCC(Cl)CC1F,378.666,-136.2
CC1CSC(NC(=O)NC2CNN(C)C2C(F)F)N1,335.8315,-113.59
CC1CC(CN2C[C@H](O)C[C@H]2C(N)=O)CCC1F,412.546,-118.41
NC(=O)CN1CC=C(C(F)(F)F)CC1,278.9076667,-69.18
CC1=CCCN(C2NCC(C(F)F)CN2)C1,332.6845,-110.39
CN1CC(NC2CC(C#N)CCC2C(F)(F)F)CCC1=O,280.136,-63.52
CCC1CCN(C(=O)C(C)C(F)(F)F)C1,276.8893333,-69.36
NC(=O)N1CCC(CC2CCC(F)CC2)C1,401.1,-117.85
CNC1CCCN(S(=O)(=O)C2CC(C)CCC2F)C1.Cl,400.698,-114.69
OCC1CNN(CCF)C1,426.276,-221.96
NC1NC2C(OC(F)F)CCCC2S1,296.613,-81.81
O=C(O)C1CCC(F)C2CCCNC12,397.326,-117.7
O=C(O)[C@@H]1C[C@H]1C1C(F)CCCC1Cl,393.398,-113.89
O=C(C1CCC(OC(F)(F)F)CC1)N1CCC(O)CC1,265.844,-57.79
CC1OCNC1C(=O)NC1CCC(S(C)=O)C(F)C1,383.237,-112.55
FC(F)(F)C1CSC(N2CCNCC2)N1,282.5453333,-64.72
[H]C1=NN(C)C(C(F)F)=C1C,324.1645,-113.0
FC(F)C1=NC2=CC=CC=C2C=C1,312.2625,-111.0
O=C(C1CCC1)N1CCOC2CCCC(F)C2C1,398.724,-117.12
CC1CCC(C(=O)NC2(C3CCCC(F)C3)CC2)O1,386.478,-113.88
C=C(F)CCCC,278.418,-95.0
FC1=CC2=CC=CC=C2N=C1,322.315,-129.0
CC1(C)CC(N)C2CC(F)CCC2O1.Cl,388.56,-122.46
CC(=O)NC1CCC(-N2CCNC2)C(F)C1,396.337,-123.71
N#CC1CCCCC1CN1CCCC(C(F)(F)F)C1=O,273.072,-65.36
O=C(NCC1CC12CC2)C1SCCC1F,393.5,-120.44
COC1CCNC(CO)C1F,429.34,-151.41
CS(=O)(=O)NCCC1C[NH]C2CCC(F)CC12,406.377,-125.37
O=C(C1CCC(F)CC1)N1CCCC1C1CCCCN1,381.889,-109.65
CC1NC(C)N(CC2CNCC(F)C2)N1,393.274,-125.42
N#CC1CCC(N2CCS(=O)CC2)CC1C(F)(F)F,281.1623333,-62.0
CC1NC(C)C(CC(=O)NC2CCC(F)CC2)C(=O)[NH]1,383.836,-117.38
CC1NC2CC(F)CCC2CC1C(=O)O,389.351,-107.66
FCN1C=NC2=CC=CC=C21,371.237,-164.0
O=C(NC1CCCCC1C(F)(F)F)N1CCCCN1,279.4353333,-61.05
CC1C(N2C(=O)CN(C3CC3)C2=O)CCCC1C(F)(F)F,277.858,-60.98
CC1OCCC1C(=O)NC1CCC(C(=O)O)C(F)C1,388.584,-112.09
CC1SCCC1C(=O)N1CCCC1CF,422.854,-225.87
CC1CCC(NC(=O)CN2CCCN2)C(F)C1,390.608,-125.11
CC1(C(=O)N2CCCC2CF)COC1,445.717,-229.29
O=C(C1CCC(-N2CCCN2)C(F)C1)N1CCNCC1,403.083,-123.74
O=C(C1CCC(F)CN1)N(C1CCCCN1)C1CCCC1,389.346,-123.03
CC1CCC(F)C(NC(=O)NC2CNOC2C)C1,393.075,-126.88
CCOC1C(F)CCCC1C(=O)N1CCNC(C)C1.Cl,387.557,-129.29
N#CC1CCC(CN2CCN3CCNC3C2)C(F)C1,401.409,-114.53
O=C(CN1CCCN1)N[C@@H]1CCCC[C@H]1F,380.664,-176.34
COC(=O)F,221.116,-19.0
CC(=O)NC1CN(C2CCCC(F)C2C#N)C1,387.261,-108.27
FC(F)(Br)SC1=CC=CC=C1,223.0715,-22.0
CC1NOC(C)C1NC(=O)C1CCCCC1C(F)(F)F,281.7803333,-58.88
O=C(CCC(F)(F)F)N1CCC[C@H]2CCCC[C@H]21,277.5826667,-66.25
CC1(NC(=O)NC2CCCC(F)C2)CCS(=O)(=O)C1,390.712,-112.47
FC1CCCCC1-C1NNN[NH]1,393.561,-114.53
FC(F)(F)Br,218.2356667,-5.0
CC1NC(C)C(F)C(-N2CCNC2)N1,411.083,-146.85
CC1(C(=O)N2CCOC(CF)C2)COC1,440.781,-232.29
O=S(=O)(Cl)C(F)F,307.552,-114.0
O=C(NC1CCCNC1)NC1CCCCC1C(F)(F)F,278.063,-60.44
CCCC(F)F,325.3715,-116.0
O=C(O)C1CC2CCCNC2CC1F,399.892,-113.19
FC1CCC(NCC2NCCS2)CC1,384.649,-126.84
OCC1NC(CC2CCCC(F)C2)NO1,397.095,-113.41
CC(C)(O)C1CCCN1C(=O)CC1CCC(F)CC1Cl,389.915,-113.6
CC(C1CC1)N(C)S(=O)(=O)C1CCC(F)CC1,399.209,-105.63
CC1C(C(=O)N(C)CC(N)=O)SC2CCC(F)CC12,403.672,-117.9
NC1CCCC(OCC(F)F)N1,329.499,-126.56
[H]/C(F)=C(/[H])F,372.095,-186.0
CN(C)C(=O)C1CCC(-C2CCCS2)CC1F,378.905,-116.06
O=S1(=O)CC[C@]2(C(F)(F)F)CNC[C@@H]21,281.2496667,-74.53
C[C@H](CO)N(C)C1NCC(Cl)CC1F,386.634,-124.86
CC1CC(F)CCC1NC(=O)N1CCCC(CC(N)=O)C1,389.614,-117.05
CC(N1CCN(S(C)(=O)=O)CC1)C(F)(F)F,279.9023333,-71.02
Cl.FC1CCCC(C2COCCN2)C1,373.787,-112.25
CC1CCC(C(=O)NC2CC2)CC1F,392.346,-116.87
CN1CC(CNC2CCC(F)CC2)NN1,377.739,-126.48
CC1NNC(N2CCC(CF)CC2)S1,429.692,-223.28
CC1NC(CN(C)C(=O)C2CC(Cl)CCC2F)NO1,380.628,-118.96
COCC1CCN1C(=O)C1CCNCC1F,392.565,-128.54
N[C@H]1CCN(S(=O)(=O)C2CCC(C(F)(F)F)CC2)C1,285.038,-63.0
CC(C)(C(=O)N1CC(N2CCNC2)C1)C1CCCCC1F,377.776,-114.47
O=C(C1CCC(-C2NOC(C(F)(F)F)N2)CC1)N1CCC1,288.911,-65.67
CC1CNC(CN2CCC(C3CCC(F)CC3)CC2)O1,400.209,-117.56
[H]C1=C(C(F)(F)F)N(C2=CC=CC=C2)N=C1C,264.515,-62.5
FC1CNC(NCC2CC23CC3)NC1,400.196,-155.91
CS(=O)(=O)NCC1(C2CCCC(F)C2)CCOCC1,398.042,-113.27
CC(=O)CCC(C)(F)F,314.523,-93.0
O=C(N1CC2CCC1C2)C1(C2CCCCC2F)CC1,410.032,-115.35
FC(F)(F)C1CNCC(CN2CCNC2)C1,284.4113333,-62.5
[H]/C(CCC)=C(/[H])CC(F)(F)F,275.6776667,-67.55
CC1CCCC(NCC2CNCN2C)C1F,393.852,-139.64
Cl.FC(F)C1[NH]NC2C1CNCC2,331.863,-113.55
CS(=O)(=O)N1CCC2CCCC(F)C21,384.878,-122.9
COC(F)(F)C1=CC=CC=C1,291.8625,-72.0
Cl.NCCC1CCCCN1C(=O)C1CCC(Cl)CC1F,370.747,-114.21
NC(=O)CN1CCOC2C(F)CCCC2C1,390.58,-134.1
CC1NNC(NC(=O)NCC2CCC(F)CC2)S1,377.961,-115.86
F/C=C/CBr,303.379,-125.0
FC1CCCNC1NCC1CCCCN1,396.659,-139.55
CC1CCC(CF)CC1,427.856,-223.0
CCC1CN(C(=O)NC2CC(F)CCC2C)CCO1,372.241,-117.25
CC1CC(C(=O)N(C)C2CCC(F)CC2)CC(O)N1,384.541,-113.46
O=C1CCN1C1CCC(C(F)(F)F)CC1,275.969,-61.68
O=C1NCCC[C@@H]1NC1NCCCC1F,385.07,-139.5
FC(F)C1=CSC=C1,322.7975,-108.0
O=C(NCC(F)(F)F)C1CSC2CCCCC2O1,282.2276667,-72.0
NC1CCNN1-C1CCC(F)CC1,387.409,-113.42
CC(C)F,383.521,-165.0
CCOP(=O)(CC(F)F)OCC,320.7585,-111.0
O=C(O)C1CC(-C2CCC(F)CC2)NO1,386.504,-110.88
N#CC1C(F)CCCC1N1CCCC(CCO)C1,392.47,-106.59
CC(F)C1=CC=CC=C1,394.757,-167.0
O=C1CCCC1F,398.053,-194.0
O=C(O)C1=CC2CCCCC2OC1C(F)F,326.056,-130.25
CN1CN(CC2CCC(F)CN2)CC1=O,380.967,-128.13
FCBr,372.767,-191.0
FC(F)(F)C1=CC=CC=C1,269.498,-63.0
Cl.NCC(=O)NC1(C2CCCCC2F)CC1,324.801,-116.66
COC1(C)CN(C2NCCCC2F)C1,389.631,-137.41
CC1=CCN(C2NCCC(C(F)F)N2)CC1,339.9535,-120.41
CC(C)C1NC(C(=O)NC2NCCCC2F)CS1,385.697,-125.73
CCOC(=O)CC(N)C(F)(F)F,288.0986667,-79.0
CC1CN(C2NCCCC2F)CC(=O)N1,388.221,-128.29
[H]/C(C(=O)C1=CC=CC=C1)=C(/[H])C(F)(F)F,275.2043333,-66.0
CC1(C2CCCO2)NC(=O)N(CC2CCCCC2F)C1=O,388.599,-118.75
C=C(F)CI,287.414,-97.0
N#CC1CCC(N2CCCOCC2)C(F)C1,392.747,-123.06
CC1(C)CN(C(=O)C2CNCC(F)C2)CCS1=O,367.38,-123.87
O=C(CC1CCCC(F)C1)NC1CCC(O)CC1,386.525,-113.58
FC(I)I,277.339,-102.0
N#CC1C(F)CCCC1N[C@H]1C[C@@H](O)C1,398.318,-107.82
CN1CCCC1CN1CCOC(CF)C1,430.542,-230.69
NC1CNCCC1C(F)(F)F,281.8336667,-65.2
CC(NC1CCC(F)CC1)C1NNCN1C,379.444,-126.41
