SMILES,shift_value,split
CC(NC(=O)NC1CCCCC1F)C1CCNCC1,-127.69,Train
CCCCC(C)F,-172.0,Train
O=C(COC1CCC(F)CC1)N1CCCCC1,-123.16,Train
CC1CC(O)CN1C1CCC(C#N)CC1F,-125.66,Train
CC1CNN(CCNC(=O)N2CC(F)C2)C1,-180.63,Train
O=C(CN1CCCCC1)NC1CCCCC1F,-124.99,Train
FC1=CC=CN=C1,-126.0,Train
CCOC(=O)C(F)C1=CC=CC=C1,-180.0,Train
CCN1CC(C(=O)N2CCOC3CCCC(F)C32)CN1,-116.77,Train
O=C(NC1(C(F)(F)F)CCC2CCCCC21)[C@@H]1CCCO1,-78.35,Train
CN1CC(C(F)(F)F)NN1,-61.06,Train
FC(F)(F)/C(=N/C1=CC=CC=C1)C1=CC=CC=C1,-70.0,Train
N#CC1CCC(N2CCOC(CF)C2)CC1,-231.5,Train
O=C(OCC(F)(F)F)C1=CC=CC=C1,-73.0,Train
CS(=O)(=O)NCCC1C[NH]C2CC(F)CCC12,-122.17,Train
O=C(O)C1CCCC(C(F)F)N1,-116.69,Train
O=C(C1CC(F)CC2CCCNC12)N1CCCCO1,-112.59,Train
FC(F)(SC1=CC=CC=C1)SC1=CC=CC=C1,-49.0,Train
CC1NC(C(F)(F)F)CCC1O,-65.61,Train
CC1CC(NC2CCC(F)CC2C#N)CC(C)O1,-127.02,Train
CC1CN(CC(=O)O)NC1C(F)(F)F,-61.33,Train
CC1=NC(C)=C(C(F)F)S1,-102.0,Train
FC(F)(F)C1=CSC=C1,-60.0,Train
CN1CCNC1CN1CCOC2CCC(F)CC21,-121.06,Train
CC1(C)OC(C(F)(F)F)C2=C1C=CC=C2,-40.0,Train
CN1CNCC1CS(=O)(=O)C1CCCCC1F,-110.21,Train
FC(F)P(C1=CC=CC=C1)C1=CC=CC=C1,-117.0,Train
CCC(F)(F)C(C)=O,-110.0,Train
O=S(=O)(N[C@@H]1C[C@H]1C1CCC(F)CC1)C1CCCO1,-117.37,Train
N#CC1C(F)CCCC1OC[C@H]1C[C@@H](O)C1,-106.97,Train
CNC(=O)C1CC(NC(=O)NC2CC2)CCC1F,-121.34,Train
CC1CC(F)CCC1NCC1NCC[NH]1,-127.52,Train
FC(F)(F)C1=NC2=CC=CC=C2N=C1,-67.0,Train
CC1CN(C2CCCC(C(F)(F)F)N2)CCCO1,-68.22,Train
O=C(NC1CCC2C(C1F)CCNC2=O)C1CCOC1,-128.19,Train
CN1CC(NC(=O)CC2CCCCC2F)CCC1=O,-117.84,Train
F/C(Cl)=C(/F)Cl,-120.0,Train
CN1C(=O)N[C@@H]2CN(CC3CCC(F)CC3C#N)CC[C@@H]21,-112.69,Train
CC1CC(NC(=O)C2CCCO2)N(-C2CCCCC2F)N1,-123.22,Train
CN1CCC(C(=O)NC2CC(O)(C(F)(F)F)C2)N1,-84.1,Train
FC1(C2=CC=CC=C2)CO1,-140.0,Train
CC1(C)NC(=O)N(CC2CCC(F)CC2)C1=O,-114.95,Train
CCC1(CC)CC1(F)F,-139.0,Train
O=C(NCC1CCC(F)CN1)[C@@H]1CCCO1,-128.86,Train
CN(C(=O)C1CCOCC1)C1CCC(F)C(Cl)C1,-116.04,Train
CC1CC(F)CCC1C(=O)N1CCC(C)S(=O)(=O)CC1,-111.77,Train
NC1NCNCC1-C1CCC(F)CC1,-113.41,Train
CCOC(=O)CC(F)F,-117.0,Train
CC1NNC(NCC2CCC(F)CC2)O1,-115.63,Train
CNC(=O)C1NNN(-C2CCC(F)C(Cl)C2)C1C,-112.73,Train
[H]C(F)(CCCCCCCC)SC1=CC=CC=C1,-145.0,Train
CC(F)(F)C#N,-85.0,Train
O=C1C(C(F)(F)F)CCCN1CC1CCC1,-65.24,Train
CC1NC2CC(F)CCC2CC1C(=O)N1CCCC1,-107.09,Train
CC(NC(=O)C1CCCCN1)C1CCC(F)CC1,-115.95,Train
CC(C)(NC(=O)C1CCC(=O)N1)C1CCC(F)CC1Cl,-115.3,Train
O=C(NCC1CCCOC1)C1CC2[NH]CNC2CC1F,-121.79,Train
CCC(=O)N[C@@H]1CCCC[C@@H]1C(F)(F)F,-69.53,Train
CC(NC(=O)C1C(F)CCCC1Cl)C1CCCO1,-115.04,Train
Cl.O=C(O)CN1CCC(C2CCCCC2F)C1,-117.42,Train
FC(F)(F)SC1=CC=CC=C1,-43.0,Train
CON(C(=O)OCC(Cl)(Cl)Cl)C(C)(F)F,-77.0,Train
FC(F)(F)C1=NC=CS1,-60.0,Train
Cl.O=C(O)C1CC(F)CC2C1CNCC2,-114.75,Train
Cl.FC1CCCC(OC2CCNCC2)C1,-111.76,Train
CN1CCC(N(C)C(=O)C2CCC(F)CC2)CC1,-110.56,Train
O=C(C1CCC2[NH]CNC2C1)N1CCCC(C(F)(F)F)C1,-71.52,Train
O=C1CCCCC(C(F)(F)F)N1,-75.32,Train
CCCCNC(F)(F)F,-49.0,Train
O=C(C1CCC[NH]1)N1CCCC1CF,-228.5,Train
O=C1CN(C(=O)CC2CCC(F)CN2)C2CCCCC2N1,-129.2,Train
CC1(C)OB(CC(F)(F)F)OC1(C)C,-58.0,Train
CC(=O)N1CCCN(C(C)C2CCC(F)CC2)CC1,-115.34,Train
FC1CCCCC1CN1CC(N2CCNN2)C1,-118.31,Train
CCCCCCCCC(F)Br,-131.0,Train
OC/C=C/F,-126.0,Train
[H]/C(=C(/[H])C(F)(F)F)C(F)(F)F,-60.6,Train
FC1(F)CCCCC1,-97.0,Train
CN1CCCC1C(=O)N1CCCC1C1CCC(F)CC1,-116.34,Train
O=C(NC1NC(C(F)(F)F)C[NH]1)C1CCCO1,-62.27,Train
CCOC(=O)C(F)(F)C(=O)C1=CC=CC=C1,-108.0,Train
FC(F)(F)C1=CC=CC(Cl)=N1,-69.0,Train
C=C(F)C1=CC=CC=C1,-120.0,Train
O=S(=O)(CC1CCCCC1F)NC1CC=CCC1,-117.2,Train
CC(C)(OC1CCC(F)CC1)C(=O)N1CCCC1,-121.58,Train
O=S(=O)(NCC1CCCO1)C1CCCCC1F,-111.74,Train
O=C(CCC1CCCCC1F)N1CCCC2NCCCC21,-119.32,Train
C/C=C/F,-130.0,Train
CC(C)OC1CCC(NC(=O)N2CCC23CCC3)C(F)C1,-121.13,Train
FC1CCC2OCCC2C1,-121.62,Train
CC(C(=O)NC1CCC(F)C(Cl)C1)N1CCNC(=O)C1,-120.09,Train
CC1COCCN(C(=O)CC2C[NH]C3CC(F)CCC23)C1,-121.88,Train
O=C(O)C1CCCN1CC(F)(F)F,-68.77,Train
O=S(=O)(C1CNCC(F)C1)N1CCC2(CCCCC2)C1,-120.15,Train
CC1CCC(C(=O)N2CCCC3(CCCOC3)C2)C(F)C1,-117.63,Train
O=C(O)C1SCNC1C(F)F,-114.24,Train
COC1(C)CN(C(=O)NC2CCCCC2C(F)(F)F)C1,-60.71,Train
O=S(=O)(C1CCCC(F)C1)N1CCCO1,-109.67,Train
CC(C(N)=O)N1CCC(C2CCCC(F)C2)C1,-113.76,Train
O=C(C1CCOC1)N1CC(CC(F)F)C1,-116.83,Train
O=C(C1CC=CC1)N1CCC(C(F)(F)F)C2(CCC2)C1,-63.05,Train
[H]C1=C([H])N(C)N=C1F,-129.0,Train
O=C(NCC(=O)N1C2COCC1C2)C1CCCC(F)C1,-112.35,Train
COC(C(=O)N1CCCN(C)C2CCC(F)CC21)C1CC1,-121.18,Train
CC1C(C(=O)N2CCOCC2)SC2CCC(F)CC12,-117.78,Train
N#CC1CCCC(CN2CC(C(F)(F)F)C2)C1,-72.13,Train
CC1CCC(F)CC1S(=O)(=O)NCC1CCCO1,-115.92,Train
NC(=O)C1(C2CCCC(F)C2)CCC1,-113.2,Train
CCCCCC(F)(F)P(=O)(OCC)OCC,-112.0,Train
CC1(C2CC2)NC(=O)N(CC2CCC(F)CC2)C1=O,-114.92,Train
CC(C)(F)SC1=CC=CC=C1,-108.0,Train
CC1NN(-C2CCC(F)CC2)C(N)C1C#N,-111.97,Train
O[C@H]1C[C@@H](CNC2CCC(F)CC2)C1,-126.76,Train
O=C(O)C1NC(C(F)(F)F)N2C1CCCC2,-62.7,Train
CC1CCC(C(=O)N2CCN3C(=O)NCC3C2)CC1F,-116.56,Train
CCOC(=O)CCF,-220.0,Train
FC1CCC(N2CCNCC2)NC1,-140.02,Train
CC1CCCCC1CC(=O)N1CCC(O)(C(F)(F)F)C1,-80.44,Train
CC1NCN(CC2CNCC(F)C2)C1C,-125.58,Train
CC1C(F)CCCC1C(=O)N1CCC[C@@H](C(=O)O)[C@H]1C,-116.05,Train
FC(F)(P(C1=CC=CC=C1)C1=CC=CC=C1)P(C1=CC=CC=C1)C1=CC=CC=C1,-95.0,Train
CC1CC(F)C2C(C1)CCNC2,-121.97,Train
NC1CC(=O)[NH]N1-C1CCC(F)CC1,-112.81,Train
CC1CC(NC2NCC(F)CN2)CS1,-155.0,Train
Cl.NC1NN(-C2CCC(F)CC2)C2C1CCC2,-133.24,Train
CN1CC(=O)N(CC(=O)NC2CCC(F)C(Cl)C2)C1=O,-120.19,Train
[H]/C(C1=CC=CC=C1)=C(/F)C(=O)OCC,-118.0,Train
CCN(C(=O)C1CNCC(F)C1)C1CCC(C#N)CC1,-124.72,Train
CC(=O)NC1CCC(F)C(C(=O)N2CCCCO2)C1,-120.16,Train
C[C@@H]1C[C@H](O)CN(C2NCCCC2F)C1,-127.3,Train
CC1NCCN1CC(C)(O)C(F)(F)F,-81.48,Train
CC(=O)N(C1=CC=CC=C1)C(F)F,-98.0,Train
CCCCC(F)(F)CI,-94.9,Train
O=C(O)C(F)(F)F,-76.0,Train
O=C(NCC1CCCC(F)C1)NC1NCCS1,-113.45,Validation
N#CC1CNN(-C2CCC(C(F)(F)F)CC2)C1N,-62.21,Validation
CN1NC(C(F)(F)F)NC1N,-66.13,Validation
O=C(O)C1COC2CC(F)CCC2C1,-115.73,Validation
O=C(NC1CCNCC1F)NC1CC1C1CCCCC1,-144.43,Validation
CC1C2CCC(F)CC2CCN1C(=O)C1CCCOC1,-116.4,Validation
CN1CCN(C(=O)C2CCCO2)C2CCC(F)CC21,-113.75,Validation
CC1NC(CN(C)C(=O)NC2CCC(F)CC2)NO1,-118.85,Validation
CN(C)C(=O)C(F)(F)Br,-54.0,Validation
NC1CC(-C2CCC(OC(F)F)CC2)NO1,-82.38,Validation
[H]C(F)(CCCCCC)P(=O)(OCC)OCC,-228.0,Validation
CC1NN(-C2CCC(F)CC2)C(C)C1C(=O)NC1CC1,-112.58,Validation
FC(F)(F)C1CCCCC1C1CNCCO1,-58.37,Validation
OCC(F)(F)C1=CC=CC=C1,-107.9,Validation
[H]C1=C(C)ON=C1C(F)(F)F,-60.0,Validation
O=C(C1CCC(F)CN1)N1CCCCCO1,-121.91,Validation
O=C(C1=CCCC1)N1CCN2C(NNC2C(F)(F)F)C1,-62.09,Validation
CC(F)(F)C1=C2C=CC=CC2=NC2=CC=CC=C21,-75.0,Validation
FC(F)CN1CCN(C2CCCCN2)CC1,-119.67,Validation
OC1=CC=C(SC(F)F)C=C1,-89.0,Validation
FCC1=CC=C(Cl)C=C1,-208.0,Validation
FCSC1=CC=CC=C1,-180.0,Validation
FC1CCCNC1N1CCOC2(CCC2)C1,-127.85,Validation
CC1CC(F)CCC1CN1CCC(C2NCCO2)CC1,-114.0,Validation
FC(F)(F)C1=CCN(C2NCCCN2)CC1,-69.21,Validation
O=C(C1CNCC(F)C1)N1CCC2(CCCCC2)C1,-124.58,Validation
CCOC(=O)CF,-230.0,Validation
[H]N1C=C(F)C=C1C(=O)O,-165.0,Validation
CC1=CC=C(F)C2=CC=CC=C12,-127.0,Validation
O=C(C1CCCC(Cl)C1F)N1CCOCC1,-119.59,Validation
FC(F)(F)C1=NC=CC=C1,-68.0,Validation
CC(C)(C)C1=C2C(F)=CC=CC2=CC=C1,-96.0,Validation
CC(F)C(C)F,-187.0,Validation
CN1C(NC(=O)CC2CCCOC2)NC2CC(F)CCC21,-119.97,Validation
OCCC1CN(-C2CCCCC2F)NN1,-124.78,Validation
CN(C)C1CCC(NC(=O)C2CCCC(F)C2)CN1,-112.32,Validation
FC1CNCC(NCC2CC[NH]N2)C1,-126.74,Validation
CN1CCC(C(=O)NCC2CCC(F)CC2)CC1=O,-114.9,Validation
CC1=CCN(C(=O)NC2CCC(F)CC2)CC1,-117.92,Validation
FC(F)(F)C1=CC=NC=C1,-65.0,Validation
O=S1(=O)CC2CCC(F)CC2N1,-113.09,Validation
CCN(CC)C(=O)N1CCN(C2NCCCC2F)CC1,-127.35,Validation
CN(CC1CCC(F)CC1Cl)C(=O)[C@@H]1CCCCN1.Cl,-112.51,Validation
O=C(NCC1CCCC(F)C1)C1(O)CCC1,-113.65,Validation
CC(=O)NC1CN(C(=O)C2CC3CC(F)CCC3O2)C1,-123.47,Validation
O=C(O)C1CNCC(C(F)F)C1,-113.39,Validation
O=C(CO)N1CCN(CC2CCC(F)C(Cl)C2)CC1,-118.11,Validation
[H]C(=O)C(F)CCCCCCCC,-199.0,Validation
FC1CCCCC1CNC1CN[NH]C1,-119.53,Validation
O=C(C1CCC(=O)[NH]N1)N1CCCC(C(F)(F)F)C1,-71.61,Validation
[H]C(F)(CCCCCCCC)OC(C)=O,-129.0,Validation
COC1=CC=C(OC(F)F)C=C1,-75.8,Validation
CC(O)CC(F)(F)F,-64.8,Validation
FC(F)(Cl)OC1=CC=C(Cl)C=C1,-26.0,Validation
CS(=O)(=O)NC1CCC2CC(F)CCC21,-115.43,Validation
CCC1CN(S(=O)(=O)CC2CCCCC2F)CCO1,-117.1,Validation
CCN(C)C1CCCN(C2CCCC(F)C2)C1=O,-112.09,Validation
Cl.NCC1CCN(CC(F)(F)F)N1,-71.79,Validation
O=C(CC1CCCC(F)C1)N1CCCCC1C1NCON1,-114.02,Validation
CN1CCN(C(=O)NC2CCC(C(F)(F)F)CC2)CC1,-61.53,Validation
CN(C(=O)C1CCCC(F)C1Cl)C1CC2CCC(C1)N2.Cl,-114.11,Validation
CC1(C)CN(C(N)=O)CC(C(F)(F)F)O1,-77.65,Validation
N#CC1C(F)CCCC1N1CCCC(CC(N)=O)CC1,-106.45,Validation
FC1CCCCC1CC1NNC2N1CCNC2,-118.06,Validation
N#CC1CCCC(CN2CC(C(F)(F)F)CCC2=O)C1,-62.18,Validation
CC1CCC(F)C(CN2NCN(C)C2=O)C1,-124.52,Validation
COCCF,-223.0,Validation
CCN1CC(NC(=O)NC2CCCC(F)C2)CN1,-112.51,Validation
CS(=O)(=O)N1CCC(O)(C(F)(F)F)C1,-80.14,Validation
FC(F)(F)C1CCCCC1,-75.0,Validation
N#CC1CC(NC[C@H]2C[C@@H](O)C2)CCC1F,-123.4,Validation
Cl.N[C@@H]1CCC[C@H]1C1CCC(F)CC1,-115.63,Validation
CCCC/C=C/C(F)(F)F,-59.0,Validation
[H]C1=C(C(F)(F)F)N=C(C2=CC=C(C)C=C2)O1,-62.3,Validation
Cl.FC(F)(F)[C@]12CCC[C@H]1CNC2,-74.53,Validation
CC1CC(C(=O)N[C@@H]2CCCC[C@H]2F)ON1,-176.07,Validation
O=C(CC1CCC1)N1CCC[C@@H]1C(F)F,-125.38,Validation
CC1CCN(C(=O)NC2NC(C(F)(F)F)CS2)C1,-64.19,Validation
CC(C)(N)C1CC(C(F)F)ON1.Cl,-118.64,Validation
CCCOC(=O)CC(F)(F)Cl,-58.0,Validation
CC1NOC(C)C1CC(=O)NC1CCC(F)C(Cl)C1,-120.3,Validation
CCCCC1=C(F)N(C)N=C1C,-139.0,Validation
FC(F)(OC1=CC=CC=C1)C1=CC=CC=C1,-66.0,Validation
CN1CNNC1CNC1CCC2CCC(F)CC21,-117.69,Validation
O=C(O)C1CCC(F)C2OCCC12,-134.19,Validation
CC1CC(C)N(CC(=O)NC2CCCCC2F)N1,-124.64,Validation
FC/C=C/C1=CC=CC=C1,-210.0,Validation
CCNC(=O)N1CCN(CC2CCC(F)CC2C#N)CC1,-112.58,Validation
OC[C@@H]1CC2CCCCC2O[C@H]1C(F)(F)F,-75.38,Validation
CC1CN(C(=O)C2CNCN2-C2CCC(F)CC2)CCO1,-112.77,Validation
C[C@@H]1CN(C(=O)NC2CCNCC2F)C[C@H](C)O1,-140.98,Validation
CC1NCN(CC2NCCN2C(F)F)C1C,-93.0,Validation
CC1CNCC(CNC(=O)N2CC(F)C2)C1,-180.66,Validation
O=C(C1CCC(F)CC1Cl)N1CCCNCC1,-108.69,Validation
O=C(NCC1CCCC(F)C1)N[C@@H]1C[C@H]2CC[C@@H]1O2,-113.73,Validation
CN1NC(C(=O)NC2CCCC(C(F)(F)F)C2)CCC1=O,-62.47,Validation
CC1CCOC1C(=O)N1CC(CC(F)F)C1,-116.73,Validation
CC(C)(N)C(=O)N1CCOC(C2CCC(F)CC2)C1,-113.5,Validation
CN1[NH]C(C(F)(F)F)C(-C2CCC(Cl)CC2)C1=N,-59.9,Validation
COC(=O)C(=O)C(F)(F)F,-76.0,Validation
CCN1C(=O)NC(C2CCCCC2)(C(F)(F)F)C1=O,-74.29,Validation
C[C@@H]1CN(C(=O)C2CCCC(F)C2Cl)C[C@H]1C(N)=O,-114.27,Validation
CCC(=O)N1CCOC(C2CCC(C(F)(F)F)CC2)C1,-62.28,Validation
O=C([O-])CC1CC(C(F)(F)F)CCN1.[Na+],-64.75,Validation
O=C(C1CCCC(F)C1)N1CCN(C(=O)C2CC2)CC1,-112.05,Validation
CN1CCC(C(F)(F)F)N1,-61.51,Validation
CC1CN(C2CCCCC2F)CCN1C(=O)C1CCC1,-123.79,Validation
NC(=O)C1CC(NC(=O)C2CC=CCC2)CCC1F,-118.11,Validation
C[C@@H]1OC[C@H](C(F)(F)F)[C@H]1C(=O)O,-71.14,Validation
FC(F)(F)C1=CC(Cl)=NC=C1,-65.0,Validation
FC(F)N1C=NC2=CC=CC=C21,-96.0,Validation
FCC1=CC=CC=C1,-204.3,Validation
CCCCCCC(F)SC,-112.0,Validation
CC1CCOC1C(=O)NC1CCCCC1F,-123.01,Validation
N#CC1CC(F)CCC1N1CCCOCC1,-123.57,Validation
CC1CCC(F)C(NC(=O)C(C)N2CNCN2)C1,-129.11,Validation
CCN(C1CCCC(F)C1)S(=O)(=O)C1CN[NH]C1,-111.94,Validation
CC1CNC2C(F)CCCC2C1.Cl,-136.57,Validation
CN1CCN(S(C)(=O)=O)C2CCC(F)CC21,-114.01,Validation
CCOC(=O)C(C)(F)F,-100.0,Validation
CCCC/C=C/C(F)(F)F,-65.0,Validation
FC1=CC=NC2=CC=CC=C12,-113.0,Validation
NCC(F)(F)C1=CC=CC=C1,-106.5,Validation
O=C(NC1CCCCC1F)N[C@@H]1C[C@H]1CO,-124.34,Validation
O=C(C1=CC=CC=C1)C(F)(F)F,-72.0,Validation
N#CC1CCC(F)C(CNC(=O)NC2CCCCC2O)C1,-108.79,Validation
COC1CC(F)CCC1NC(=O)C1CCC1,-113.48,Validation
FC1=NC(F)=NC(F)=N1,-33.0,Validation
CC1(C(=O)NCC2CCC(F)CC2)CNC1,-115.93,Validation
O=C(NC1CCCCC1C(F)(F)F)N1CCC[C@@H]1CO,-61.01,Validation
NC1CCN(C2CCC(F)CC2)CC1,-122.6,Validation
CC1CNC(N2C[C@@H](F)C[C@H]2CO)S1,-169.72,Validation
CC1CN(CC2CCN(C)C(=O)C2)C2CCC(F)CC2O1,-125.92,Validation
CC1CCCN(CC2CCCC(F)C2)C1=O,-113.19,Validation
CNC(=O)C1C[NH]NC1-C1CCC(F)CC1,-112.71,Validation
CC1CC(N)N(-C2CC(C(F)(F)F)CCC2Cl)N1,-62.47,Validation
CN1C(C(F)(F)F)CCCC1=O,-64.14,Validation
CC1NSCC1C(=O)N(C)C1CCCC(F)C1,-111.63,Validation
CC1CCC2C(N1)OCCN2C(=O)C1CCC(F)CC1C,-110.85,Validation
O=C(O)C1NCC2C(F)CCCN12,-125.06,Validation
C=C(CF)C1=CC=CC=C1,-213.0,Validation
FC1CCCC(-C2CC[NH]N2)C1,-113.15,Validation
CN1CC(OCC2CCC(F)CC2)CN1,-114.09,Validation
N=C(C1=CC=CC=C1)C(F)(F)F,-57.0,Validation
O=C(NC1CCC2[NH]C(C(F)F)NC2C1)C1(O)CCCC1,-116.68,Validation
CC1CCN(C)CCN1C(=O)NC1CCC(Cl)CC1F,-120.72,Validation
CC(=O)N1CCC2C(Cl)CC(F)CC2C1,-114.91,Validation
CC(=O)N1CC(NC(=O)C2CCC(Cl)C(F)C2)C1,-114.78,Validation
OCCF,-227.0,Validation
O=S(=O)(NCC1CCCCC1F)C1CC1,-119.27,Validation
FC(F)[C@H]1CCCN1CC1CNCS1,-124.34,Validation
O=C(CC1C(F)CCCC1Cl)NC1NCCCN1,-113.28,Validation
O=C(CCN1C(=O)CCC2CC(F)CCC21)N1CCCC1,-122.65,Validation
COC1CC(F)CC(CN2CC[C@@H](O)C2)C1,-111.7,Validation
CC1(F)CC(NC(=O)C2=CCCC2)C1,-137.97,Validation
FC1=CCCC1,-125.0,Validation
Cl.FC1CCCC(CC2C[NH]CN2)C1,-113.65,Validation
CN(CC1CCC(F)C(C#N)C1)C1CCSC1,-109.69,Validation
CC1(F)CCCN(CC2CNNS2)C1,-148.2,Validation
CN(CC1CCCC(F)C1)C(=O)C1CCCC(C#N)C1,-112.96,Validation
CC1CCC(NC(=O)CN2CCCCCC2=O)CC1F,-116.2,Validation
CC1CC(F)CC(C(=O)N2CCCCC2C2NC[NH]N2)C1,-113.9,Validation
CC1(C(=O)NC2CC(C(F)(F)F)C[NH]C2=O)CCCC1,-62.0,Validation
N#CC1CCC(=O)N(CC2CCCCC2F)C1,-117.94,Validation
FC(F)(F)OC1=CC=CC=C1,-58.0,Validation
CS(=O)(=O)NC1(C2CCC(F)CC2)CC1,-115.75,Validation
CN(CC1CCC(C#N)CC1)C(=O)NC1CCNCC1F,-140.8,Validation
O=C(O)C1COC(C(F)F)C1,-114.92,Validation
[H]/C(=C(/C)C(=O)C1=CC=CC=C1)C(F)(F)F,-60.0,Validation
CS(=O)(=O)C(F)(F)F,-81.0,Validation
CN(C)C(=O)C1CC(=O)N(C2CCCCC2F)C1,-121.13,Validation
O=C1[NH]C(=O)N(C2CCCO2)CC1F,-166.78,Validation
CC(C(=O)NC1CCNCC1F)C1CCOCC1,-139.83,Validation
O=C(C1CC=CC1)N1CCOC2CC(F)CCC21,-115.28,Validation
O=C(NC1CCCC(C(F)(F)F)C1)C1CCCNC1,-62.42,Validation
FC1CC(Cl)CCC1CNC1CCCOCC1,-116.23,Validation
FC(F)(F)C1=CC2=C(C=CC=C2)O1,-65.0,Validation
O=C(NC1CCOCC1)C1CC2CC(F)CCC2O1,-120.05,Validation
O=CCF,-232.0,Validation
CCC1CCCN1C(=O)C(=O)NC1CCCC(F)C1C,-115.14,Validation
CC1CCC(NC(=O)N2CC[C@H](O)C2)CC1C(F)(F)F,-61.61,Validation
CC1CCC(F)C(C(=O)NCC2(C)CCNCC2)C1.Cl,-120.77,Validation
Cl.NCC1NOC2CC(F)CCC12,-108.26,Validation
CC1CSCCN(C2NCC(F)CN2)C1,-157.19,Validation
CCOC(=O)CC(F)(F)F,-65.0,Validation
O=C(C1CCC(F)CC1)N1CC[C@@H](O)C1,-109.84,Validation
N#CC1(NC(=O)C2CCC(F)CN2)CCC1,-120.38,Validation
FC1CCCNC1NCC1CCOCC1,-139.66,Validation
O=[N+]([O-])C1=CC=C(OC(F)F)C=C1,-79.3,Validation
CNC(=O)NC1(C2CCCCC2F)CC1,-116.98,Validation
CS(=O)(=O)NC1CC(C(F)(F)F)C[NH]C1=O,-62.21,Validation
CC1CCCC(NC(=O)N2CCCC2)C1F,-129.09,Validation
NC(=O)C(C1CCC(F)CC1)N1CCCCC1,-113.56,Validation
CC1CNC(CN2CCC[C@@H]2C(F)F)O1,-125.24,Validation
CC1CC(N2CCCC(F)C2)NCN1,-184.31,Validation
COC1CCNCC1NC(=O)C1(C)CC1F,-211.04,Validation
CN(C)C1NCCCC1NC(=O)C1CCC(F)CC1,-107.22,Validation
[H]/C(CCCC)=C(/[H])C(F)(F)F,-65.0,Validation
O=C(NCC1CCCCC1F)C1CCC1,-119.43,Validation
CCOC(=O)C(F)CC,-194.0,Validation
CC1C(NC(=O)C2CCOC2)CCCC1C(F)(F)F,-60.07,Validation
O=S(=O)(C1CC1)N1C[C@@H](F)C[C@H]1CO,-171.75,Validation
O=C(CN1CNCN1)NC1CCSC2C(F)CCCC21,-114.28,Validation
CN1NC(C(=O)NC2CCC(F)C(Cl)C2)CCC1=O,-118.37,Validation
CC1CC(C(=O)N2CC(O)(C(F)F)C2)NS1,-134.57,Validation
CC1(C)NC(=O)N(CC2CCCC(C(F)(F)F)C2)C1=O,-62.42,Validation
CC1CC(C)N(-C2CCC(NC(=O)C3CC3)CC2F)N1,-121.15,Validation
O=C(NC1CCCC(F)C1)N[C@H]1C[C@@H](O)C1,-112.53,Validation
NC(=O)N1CCC2C(Cl)CC(F)CC2C1,-115.11,Validation
CCCCCCCCC1=C(F)C=CO1,-176.0,Validation
FC1=CC=CC(F)=C1,-110.0,Validation
FC1=CC=CC=C1,-113.0,Validation
CC1CCC(F)CC1CN1NCN(C)C1=O,-117.63,Validation
CN1NCC2C1CCCC2NC(=O)CC1CCCCC1F,-117.7,Validation
CN1NNC(CO)C1C(F)F,-116.1,Validation
N#CCCN1CCN(C(=O)C2CCC(Cl)CC2F)CC1,-114.08,Validation
O=C(O)C1CCNC2CC(F)CCC21,-123.93,Validation
CC(NC(=O)C1CCCCC1F)C1CC1,-115.95,Validation
[H]/C(=N/C1=CC=CC=C1)C(F)(F)F,-71.0,Validation
OC1CCC(NC2NCC(C(F)(F)F)CC2Cl)CC1,-60.9,Validation
[H]/C(C1=CC=CC=C1)=C(/F)C(=O)OCC,-126.0,Validation
CC1NCC(CN(C)C2CCC(F)CC2C#N)S1,-120.72,Validation
C=C(F)CO,-108.0,Validation
O=C(O)C1OCNC1C(F)(F)F,-61.36,Validation
O=C(C1CCSC1)N1CCN(C2CCC(F)CC2)CC1,-122.27,Validation
CC1CC(N2CCOC(C3CCCC(F)C3)C2)CCN1,-113.02,Validation
O=C(O)C1CC(C(F)F)[NH]N1,-112.99,Validation
N#CC1CC(F)CCC1CN1CNCN1,-110.93,Validation
[H]C(=O)C(F)C1=CC=CC=C1,-191.0,Validation
CC1CCC(C(=O)NC2CCC3NNC(C)N3C2)CC1F,-116.85,Validation
FC1=CCCCC1,-101.0,Validation
FC(Cl)=C(Cl)Cl,-80.0,Validation
CC1NC(CNC(=O)N2CCC(C(F)(F)F)CC2)NO1,-73.36,Validation
O=C(NC1CCC(F)CC1)N1CCCN(C2CC2)CC1,-119.1,Validation
CN1NCCC1C(F)(F)F,-60.95,Validation
O=C(C1CCCCC1OC(F)F)N1CCSCC1,-82.15,Validation
O=C(NCC(F)F)C1CC2N(N1)CCCC2,-123.29,Validation
O=[N+]([O-])C1=CC=C(SC(F)F)C=C1,-91.6,Validation
CC1CCC(F)C(NC(=O)CN2CCC(=O)[NH]C2=O)C1,-129.67,Validation
CC1CC(C(=O)NC2(C(F)F)CC2)OC1C,-120.61,Validation
O=S(=O)(Cl)C(F)(F)F,-76.0,Validation
CC1CCC(CNC(=O)N2CCOCC2C2CC2)CC1F,-118.28,Validation
CC1CCC(NC(=O)C2SCNC2C)C(F)C1,-123.39,Validation
COC1CCC(C(=O)NC2CCNCC2F)CC1,-139.48,Validation
C#CCC(F)(F)F,-64.0,Validation
FC1CCC2[NH]CNC2C1,-120.26,Validation
O=C(CC(F)(F)F)N1CC(O)C2(CC2)C1,-62.59,Validation
FC1CCC(C2CN(CC3CCON3)CCO2)C(Cl)C1,-112.09,Validation
