SMILES,shift_value,shielding_value,recomputed_shielding_value,delta_sigma
CS(=O)(=O)NC(C1CCCCC1)C1CCC(F)CC1,-115.13,378.573,383.0225446035232,4.449544603523179
CC(C1CCC(F)CC1)N(C)C(=O)C1CCC(=O)[NH]N1,-115.13,381.667,402.4718644937904,20.804864493790436
CN1CCNC1NC(=O)C1CCCCC1F,-115.13,385.396,400.469582382816,15.073582382815973
CCC1CCCN1C(=O)C(=O)NC1CCCC(F)C1C,-115.14,391.898,391.7948184836489,-0.1031815163511282
O=S1CCN(CC2CCC(F)CC2)CC1,-115.15,377.791,382.7552075357341,4.964207535734147
CN(C)C(=O)C1(C2CCCCC2F)CC1,-115.15,380.578,374.03240255402926,-6.545597445970714
CC1CCN(CC2CCC(C#N)CC2F)C(=O)C1,-115.18,373.066,387.6657591984379,14.599759198437935
O=C(COC1CCCC1)N1CCOC2CC(F)CCC21,-115.19,373.352,407.01125757960807,33.659257579608095
CC1NN(-C2CCC(F)CC2)CC1C(=O)O,-115.19,377.994,395.4050677645137,17.41106776451369
CC1(C2CCC(F)CC2)CC1N.Cl,-115.19,400.877,395.3483401406783,-5.528659859321692
Cl.O=C(O)C1CCCN(CC2CCCCC2F)C1,-115.21,377.234,395.388541361752,18.154541361752024
CC1NOC(C2CCCN(CC3CCC(F)CC3)C2)N1,-115.25,386.796,384.89665070553616,-1.899349294463832
CC1CN(CC2CCC(F)CC2)CCO1,-115.26,377.501,390.50767814246535,13.006678142465375
CN(C(C1CCC(F)CC1)C1CC1)S(C)(=O)=O,-115.27,382.507,394.4885635746023,11.98156357460232
O=C(C1CC=CC1)N1CCOC2CC(F)CCC21,-115.28,393.467,396.3511057631632,2.884105763163177
CC(C)(NC(=O)C1CCC(=O)N1)C1CCC(F)CC1Cl,-115.3,396.384,402.86775979098553,6.483759790985516
CS(=O)(=O)C1CCC(F)C(NC(=O)C2CCCCC2)C1,-115.31,403.493,401.9582339705343,-1.5347660294656862
O=C(N[C@@H]1C=C[C@H](CO)C1)C1C(F)CCCC1Cl,-115.33,385.636,399.062199117702,13.42619911770197
COC1CCC(C(=O)NC2CCC(F)CC2C)CN1,-115.33,391.156,391.7892601655001,0.6332601655000758
CC(=O)N1CCCN(C(C)C2CCC(F)CC2)CC1,-115.34,378.382,398.52276015466856,20.14076015466856
O=C(N1CC2CCC1C2)C1(C2CCCCC2F)CC1,-115.35,410.032,412.137050159556,2.105050159555958
COCCC(=O)N1CCC2CCC(F)CC21,-115.36,373.051,384.8883081222658,11.837308122265824
OCC1CN(CC2CCC(F)CC2)CC1O,-115.37,377.996,386.8088582378553,8.812858237855323
CC1CN(C2CCC(Cl)C(F)C2)CCN1,-115.37,386.481,403.6372781860815,17.156278186081522
CC1OCCC1C(=O)N(C)CC1CCC(F)CC1,-115.39,378.047,391.3494240864821,13.30242408648212
CC1CCC(F)CC1S(=O)(=O)NC1CCCC1CN.Cl,-115.39,378.434,401.8263590484327,23.39235904843264
O=C(NC1CCCNC1)N1CCC2CCC(F)CC21,-115.39,388.154,392.5466378727008,4.392637872700789
N#CCNC1(C2CCC(F)CC2)CCOCC1,-115.4,383.861,403.6788762457596,19.817876245759635
CC1CC(F)CCC1NC(=O)C1CCC(=O)[NH]N1,-115.41,391.782,397.29361780923546,5.511617809235474
CC1CN(C(C)C2CCC(F)CC2)CCO1,-115.42,378.286,394.33856735159753,16.05256735159753
CC1CC(F)CCC1NC(=O)C1(C)CNC1,-115.42,383.657,404.3346271408544,20.677627140854383
CS(=O)(=O)C1CCCC(C(N)C2CCC(F)CC2)C1,-115.43,378.452,390.3550518966129,11.903051896612908
CS(=O)(=O)NC1CCC2CC(F)CCC21,-115.43,396.531,391.6513863764878,-4.879613623512228
O=C1CCC(C2CCC(F)CC2)N1,-115.44,400.446,395.9492126478157,-4.496787352184299
O=C1[NH]NCC(NCC2CCC(F)CC2)C1Cl,-115.46,400.287,401.7605306791804,1.473530679180442
CC1CC(F)CCC1NC(=O)CN1CCCN1,-115.48,394.186,386.9346460308266,-7.251353969173351
CC1CCC(F)CC1-N1NCC(C#N)C1N,-115.49,385.644,398.8638808672323,13.219880867232291
FC1CCC(CN2CCOCC2C2CC2)CC1,-115.51,380.872,389.8821464354847,9.010146435484671
FC1CCC(CNC2NNCS2)CC1,-115.51,386.257,402.3527422947681,16.095742294768115
CN(C(=O)N1CCCO1)C1CCC(F)CC1,-115.51,388.351,379.9155880181469,-8.435411981853065
CC1C(F)CCCC1NC(=O)C1(C)COC1,-115.52,392.006,391.3890024618229,-0.6169975381770882
NC(=O)N1CC=C(C2CCC(F)CC2)CC1,-115.57,377.51,381.4807570169783,3.970757016978325
CC(=O)N1CCOCC1C1CCC(F)CC1,-115.58,401.135,393.6873084686343,-7.447691531365706
CC1NNC(NCC2CCC(F)CC2)O1,-115.63,385.834,396.38334835720815,10.549348357208146
Cl.N[C@@H]1CCC[C@H]1C1CCC(F)CC1,-115.63,413.574,401.3757469345766,-12.198253065423389
O=C(N1CCCC1)C1(C2CCCCC2F)CC1,-115.69,390.931,394.55372580183786,3.6227258018378734
CC1CC(C(=O)N2CCOC3CC(F)CCC32)C1,-115.7,386.697,393.9804583360296,7.283458336029582
O=C(C1CCN(C2CCC(F)CC2)C1=O)N1CCCCC1,-115.71,385.553,396.0168635640296,10.463863564029625
CNC(=O)CN1CCCC1C1CCC(F)CC1,-115.72,383.873,387.6689557273698,3.795955727369801
COCC1CC(C(=O)N2CCNC(C)C2)CCC1F,-115.72,402.857,404.1344826658439,1.27748266584382
O=C(O)C1COC2CC(F)CCC2C1,-115.73,379.708,397.36556880750567,17.65756880750564
CC1CCCC(F)C1S(=O)(=O)NC1CCCCN1,-115.74,376.468,394.6537865947647,18.18578659476464
O=C(O)C1CCN(-C2CCC(F)CC2)N1,-115.74,399.757,402.2894273778832,2.5324273778832094
CC1CNCCC2CCC(F)CC21.Cl,-115.75,361.327,389.8382770052563,28.51127700525632
CS(=O)(=O)NC1(C2CCC(F)CC2)CC1,-115.75,386.519,408.193296467752,21.67429646775196
O=C(CC1CCN(-C2CCC(F)CC2)N1)N1CCCC1,-115.76,384.075,393.7148878881586,9.639887888158682
COCC1CC(=O)C2CC(F)CCC2[NH]1,-115.77,379.581,391.0266390808253,11.44563908082523
CN(CC1CCC(F)CC1)C(=O)C1CCC1,-115.78,377.937,387.664430727677,9.727430727677016
O=C(O)C1CC(F)CC2CCOC12,-115.8,379.616,386.32277264124406,6.706772641244072
CN(C)C(=O)C1CCCN1C(=O)C1CCCCC1F,-115.8,381.226,385.394213380593,4.168213380592988
CC1CC(NC(=O)C2(C3CCC(F)CC3)CCC2)N(C)N1,-115.84,381.045,387.655417463999,6.610417463998999
CCN1CC(C(=O)N(C)C2CCC(F)C(Cl)C2)CN1,-115.85,387.733,394.8458175192616,7.112817519261569
CC1NNC(NC(=O)NCC2CCC(F)CC2)S1,-115.86,377.961,394.7419983352351,16.780998335235097
CCC1NNSC1C(=O)NC1CCC(F)CC1,-115.88,388.076,395.733703380589,7.657703380588998
CC(NC(=O)C1CCN(C)C(=O)C1)C1CCC(F)CC1,-115.91,380.761,388.3771006967069,7.616100696706894
CC1CCC(F)CC1S(=O)(=O)NCC1CCCO1,-115.92,377.085,398.1749996661298,21.089999666129813
O=C(NC1CCCC2OCCC21)C1CCCCC1F,-115.92,405.374,405.0509023699562,-0.3230976300438328
CC1(C(=O)NCC2CCC(F)CC2)CNC1,-115.93,384.586,393.38636600175687,8.800366001756856
O=C(O)C1CSC2(C3CCC(F)CC3)CCC(=O)N12,-115.94,383.595,389.9026450596794,6.307645059679373
O=C(NCC1CCC(F)CC1)C1CCOC1,-115.94,387.11,398.69558148539375,11.585581485393732
CC(NC(=O)C1CCCCC1F)C1CC1,-115.95,376.703,393.43866831865967,16.73566831865969
CC1NCCCC1NC(=O)CC1CCC(F)CC1,-115.95,377.483,383.0224128138022,5.539412813802187
CC(NC(=O)C1CCCCN1)C1CCC(F)CC1,-115.95,383.432,393.6590883361014,10.22708833610136
CN1CC(=O)N(CC2CCC(Cl)C(F)C2)C1=O,-115.95,384.448,396.0886727784835,11.64067277848352
CC1CC(NC(=O)NCC2CCC(F)CC2)ON1,-115.96,381.171,387.6198638878296,6.448863887829589
CC1(C(=O)NCC2CCC(F)CC2)COC1,-115.98,380.811,394.60106205344334,13.790062053443364
CC(=O)N1CCC(C(=O)NC(C)C2CCC(F)CC2)CC1,-115.98,381.126,383.9989338458244,2.8729338458244342
CC1CCC(CC(=O)N(C)C2CCC(F)C(Cl)C2)CN1,-116.0,390.671,404.8130896500791,14.142089650079129
CC1NOC(C)C1C(=O)N1CCCC2CCC(F)CC21,-116.02,385.77,402.8672749028863,17.09727490288634
FC1CCC2NC(CC3CCNCC3)OC2C1,-116.02,387.012,393.4619973270308,6.449997327030758
CC1C(F)CCCC1C(=O)N[C@@H]1CCC(=O)N[C@H]1C1CC1,-116.03,366.066,391.600933195954,25.53493319595401
CN(C(=O)C1CCOCC1)C1CCC(F)C(Cl)C1,-116.04,377.314,376.7234272223008,-0.590572777699208
CC1C(F)CCCC1C(=O)N1CCC[C@@H](C(=O)O)[C@H]1C,-116.05,387.082,387.6067002082753,0.5247002082753056
CC1CC(=O)OC(C)C1C(=O)NC1CCC(F)CC1,-116.05,388.585,393.6342370190112,5.049237019011173
CN(C)C(=O)C1CCC(-C2CCCS2)CC1F,-116.06,378.905,385.8645353607254,6.959535360725454
O=C(NCC1CCC(F)CC1)C1CCOCC1,-116.07,378.582,397.38653713709925,18.80453713709926
CC(=O)NC(C1CCC(F)CC1)C1CC1,-116.09,386.07,407.822027449862,21.752027449862
CC1CC(F)CCC1NC(=O)C1CC1,-116.09,387.912,387.7073643237096,-0.2046356762904224
O=C(O)C1CC(F)CCC1-C1CCOC1,-116.1,382.194,388.3108078734463,6.116807873446248
CC1CCC(NC(=O)C(C)N2CCCN2)CC1F,-116.11,383.019,395.51573439401454,12.496734394014538
CC1NOC(NCC2CCC(Cl)C(F)C2)N1,-116.12,370.375,400.91725496524754,30.542254965247537
O=C(NCC1CCC(F)CC1)C1(O)CCC1,-116.12,382.372,385.85872696849066,3.4867269684906432
CC1CCC(NC(=O)CN2CCCCC2)C(F)C1,-116.12,409.917,403.1354947949951,-6.781505205004862
CC1CC(NC(=O)NC(C)C2CCC(F)CC2)NO1,-116.16,378.133,404.4556825302852,26.322682530285192
CC(C1CCC(F)CC1)N(C)C(=O)NC1CC1,-116.18,400.07,388.0231655368348,-12.046834463165226
CC1CCC(F)C(S(=O)(=O)NC2CCNC(C)C2)C1,-116.19,382.337,385.4674101555021,3.1304101555020907
FC1CCC(CNC2CCCNC2)CC1,-116.2,386.002,392.06711705800456,6.065117058004546
CC1CCC(NC(=O)CN2CCCCCC2=O)CC1F,-116.2,396.084,394.25969531643983,-1.824304683560172
FC1CC(Cl)CCC1CNC1CCCOCC1,-116.23,412.691,407.5753883703987,-5.11561162960129
CC(NC(=O)C1CCNCC1)C1CCC(Cl)C(F)C1,-116.24,392.928,398.33062817883547,5.402628178835471
CC1CCC(F)CC1NCC1NCCCN1,-116.25,379.503,381.4635866123261,1.9605866123261533
CC1CC(NC(=O)CN2CCC3CCC(F)CC32)N(C)N1,-116.26,394.462,400.5395276188553,6.077527618855299
CNC(=O)C1CN(C(=O)CC2CCC(F)CC2)CCO1,-116.27,400.063,395.0036372321882,-5.059362767811763
CC1CCN(C)C(=O)C1NC(=O)C1CC(Cl)CCC1F,-116.28,385.846,403.06078691011805,17.21478691011805
N#CC1(C(=O)NC2CCC(F)CC2)CCCC1,-116.3,401.367,395.0434410131601,-6.3235589868399416
Cl.O=C(CC1CCC(F)CC1)N1CCCC1C1CCNCC1,-116.33,380.578,389.1638406598354,8.585840659835469
CN1CCCC1C(=O)N1CCCC1C1CCC(F)CC1,-116.34,376.66,395.7221554702295,19.06215547022947
O=C(CC1CCC(F)CC1)NC1CCCCC1,-116.36,377.662,397.4443821351901,19.78238213519012
C[C@H]1C[C@@H](O)CCN1CC1CCCCC1F,-116.36,390.831,399.0853258655853,8.254325865585315
CC1CCC(C(=O)NC(C)C2CCOC2)C(F)C1,-116.37,384.747,383.5127774369988,-1.2342225630012535
CC1CC2CCC(F)CC2CN1CC(=O)O.Cl,-116.39,360.743,391.2452638595336,30.502263859533628
O=C(NC1(C2CCCCC2F)CC1)C1CNCCO1,-116.39,386.13,388.1333976641164,2.003397664116392
CC1C2CCC(F)CC2CCN1C(=O)C1CCCOC1,-116.4,374.481,393.1239747253237,18.64297472532371
CC1(C2CCCCC2F)CNC1=O,-116.4,377.86,383.2865261699061,5.426526169906083
O=C(NC1(C2CCC(F)CC2)CCOCC1)C1CCCO1,-116.41,380.482,396.17605395903,15.69405395902993
CC1N[NH]C(N)C1-C1CCC(F)CC1,-116.43,381.325,388.2681071220021,6.943107122002118
CN(C(=O)CC1CCC(F)CC1)C1CCCC(C#N)C1,-116.45,385.614,386.3747947733066,0.7607947733066567
OC[C@H]1CCCN1CC1CCC(Cl)C(F)C1,-116.48,376.525,396.8068308871356,20.281830887135584
CC(C)(C(=O)N1CC(O)C1)C1CCC(F)CC1,-116.48,381.165,395.0368893908989,13.8718893908989
O=C(N1CC(O)C1)C1(C2CCC(F)CC2)CCCC1,-116.5,377.611,388.48023079094617,10.869230790946176
O=C(N1CCOCC1)C1(C2CCC(F)CC2)CC1,-116.5,383.272,403.4888225186369,20.21682251863689
CC1CCC(F)C(S(=O)(=O)NC2CCCC(C)N2)C1,-116.51,382.95,391.1017592597967,8.151759259796677
O=C1CC(C2CCC(F)CC2)CN1,-116.52,385.045,394.7612998808111,9.71629988081105
CC1NC(C)C(C(=O)NC2CCC(F)CC2)S1,-116.53,383.66,395.9127374099109,12.252737409910878
CC(C)(C(=O)NC1CCCNC1)C1CCC(F)CC1.Cl,-116.54,385.954,390.779291428164,4.825291428164007
CC(=O)N1CCCC2C(Cl)CCC(F)C21,-116.55,373.468,394.37342590709954,20.905425907099527
CC1CCC(C(=O)N2CCN3C(=O)NCC3C2)CC1F,-116.56,389.88,392.4389597434293,2.558959743429341
CC1CC(NCC2CCC(F)CC2C)NO1,-116.6,377.406,389.73803090559466,12.33203090559465
CC1CCC(F)CC1C(=O)N1CCSC2COCCC21,-116.6,395.464,406.3270971587217,10.8630971587217
CC1OCNC1C(=O)N(C)CC1CCC(Cl)C(F)C1,-116.61,389.637,389.0745506586692,-0.5624493413308187
FC1CC(CN2CCC(N3CNCN3)CC2)CCC1Cl,-116.62,403.601,384.0652078489583,-19.53579215104168
CC1CCC(C(=O)N2CCC(N3CNCN3)CC2)CC1F,-116.63,367.764,400.1850104675773,32.42101046757733
CC1CCC(F)CC1NC(=O)NC(C)C1CCNCC1,-116.63,378.021,409.1565116919455,31.13551169194551
CC1CN(C)CCN1C(=O)NCC1CCC(F)CC1,-116.63,381.108,390.81598977457935,9.707989774579346
Cl.NC(C(=O)N1CCC2CCC(F)CC2C1)C1CCCCC1,-116.64,362.222,375.5727127359688,13.350712735968784
CCC1C(=O)NCCN1C(=O)NC(C)C1CCC(F)CC1,-116.68,384.887,392.4902141547264,7.603214154726345
CC1CCC(C(=O)NCC2CCNN2C)CC1F,-116.68,391.337,394.45391082603567,3.116910826035678
CN(CC1CCCNC1)C(=O)C1CCCCC1F,-116.69,377.833,391.29873503335534,13.465735033355315
CC(C)(C(=O)N1CC[C@H](O)C1)C1CCC(F)CC1,-116.69,385.86,387.543777727508,1.6837777275079588
CN1NNCC1NC(=O)NC1(C2CCCCC2F)CC1,-116.69,389.174,399.47586742609707,10.30186742609709
CC1CCC(C(=O)NCC2CCNCC2)CC1F,-116.69,390.191,399.4027779393595,9.211777939359536
CC1C2CC(F)CCC2CCN1C(=O)CCN1CNCN1,-116.7,380.153,383.4692034711745,3.316203471174504
CC1NCSC1C(=O)NC1(C2CCC(F)CC2)CCC1,-116.7,383.47,398.6563787560168,15.18637875601678
O=C(C1CCCNC1)N1CCOC2CCCC(F)C2C1,-116.72,394.314,410.4903723826483,16.176372382648253
FC1CCC2C(C1)CCNC2,-116.73,380.435,394.37954216084086,13.944542160840854
CC1CN(C(=O)C2CCCCC2F)CC(C)O1,-116.74,378.701,390.5836664465547,11.882666446554651
CC1NOC(C)C1C(=O)NC1(C2CCC(F)CC2)CCC1,-116.74,386.108,393.9272191063511,7.819219106351113
CC(=O)NC1NC(C(=O)NC2CCC(F)CC2)CS1,-116.74,388.833,399.6124089852957,10.779408985295618
CN(CC1CCCO1)C(=O)C1CCCCC1F,-116.75,389.074,384.4313545642031,-4.642645435796908
CC1CCC(F)CC1C(=O)N1CCC2CCC(C1)N2.Cl,-116.75,394.531,398.2772195693525,3.7462195693524905
CC1(C)CNC2CC(F)CCC21,-116.76,389.03,393.1303843284917,4.100384328491771
CCN1CC(C(=O)N2CCOC3CCCC(F)C32)CN1,-116.77,375.33,403.8432625842143,28.51326258421432
CC1CC(C(=O)N2CCOC3CCCC(F)C3C2)ON1,-116.81,384.776,393.3451572302678,8.569157230267763
CC1CCC(F)CC1NC(=O)C1CCC(=O)N(C)C1,-116.82,388.604,406.39038947227687,17.78638947227688
CC(C)CC1COCCN1C(=O)C1CCCCC1F,-116.84,382.561,386.68276546441695,4.121765464416967
CC1CCC(C(=O)NC(C)C(=O)N2CCOCC2)CC1F,-116.84,391.122,400.0713445842181,8.949344584218125
CC1CCC(C(=O)NC2CCC3NNC(C)N3C2)CC1F,-116.85,405.692,402.4098617146429,-3.282138285357064
CC1CCN(C(=O)NCC2CCC(C#N)CC2F)CC1,-116.86,383.289,388.4121128888789,5.12311288887895
CC1CCC(C(=O)NC(C)C2CCCCN2)CC1F,-116.87,389.777,397.0306347451401,7.253634745140118
CC1CCC(C(=O)NC2CC2)CC1F,-116.87,392.346,404.4782524394054,12.13225243940542
O=C(C1CCCCC1F)N1CCN(C2NCCS2)CC1,-116.87,403.39,397.58455392213705,-5.805446077862939
CC1CCC(NC(=O)N2CCOCC2)CC1F,-116.88,385.099,383.56996278039657,-1.529037219603424
O=C(NC1CCC(F)CC1)C1(CO)COC1,-116.9,381.947,393.5710016278966,11.624001627896575
CC1CCC(C(=O)NCC2(O)CCOCC2)CC1F,-116.9,391.895,390.6048498838487,-1.2901501161513238
CC1C(Cl)CNN1CC(=O)NC1CCC(F)CC1,-116.91,384.415,392.15098389868473,7.735983898684708
N#CC1CCCNC1OC1CCC(F)CC1,-116.93,376.356,391.5893594970468,15.233359497046765
CC1CCC(C(=O)N2CCOC(C#N)C2)C(F)C1,-116.93,392.233,385.4785005958992,-6.754499404100841
CC1CCC(F)CC1NC(=O)C1(C)COC1,-116.94,396.582,387.2811807944156,-9.30081920558439
CS(=O)(=O)NCC1(C2CCC(F)CC2)CCOCC1,-116.96,376.642,395.333194430916,18.69119443091597
CNC(=O)NC1(C2CCCCC2F)CC1,-116.98,408.521,397.7282084748971,-10.792791525102928
[H]/C(F)=C(/CCCCCC)C(=O)OC,-117.0,295.422,296.3570186845041,0.9350186845040868
O=C(C1CCCCC1F)N1CCC[C@@H]1CO,-117.05,385.286,377.9492417781663,-7.336758221833691
CC1CC(F)CCC1NC(=O)N1CCCC(CC(N)=O)C1,-117.05,389.614,400.93340623795285,11.319406237952876
CC(C1CCCCC1F)N1CCC(C(=O)O)C1.Cl,-117.08,355.825,388.1414034092825,32.31640340928254
CC1NC(CNC2CCC(C)C(F)C2)NO1,-117.09,396.587,393.1441736437628,-3.4428263562371626
CC1(CC2CCC(F)CC2)CCCN1,-117.1,381.067,384.87936362812144,3.812363628121432
CCC1CN(S(=O)(=O)CC2CCCCC2F)CCO1,-117.1,386.664,400.4386713260432,13.774671326043231
CC(C)NC(=O)N1CCN(CC2CCCCC2F)CC1,-117.1,401.381,401.3974590466428,0.016459046642808
O=C(NC1CC1)N1CCN(CC2CCCCC2F)CC1,-117.11,381.064,408.9248348374465,27.860834837446475
O=C(C1CCC1)N1CCOC2CCCC(F)C2C1,-117.12,398.724,401.1139458917121,2.3899458917121024
CC1CC(C2CCC(F)CC2)CN1C(=O)C1(C(=O)O)CC1,-117.13,385.469,397.1913904182031,11.722390418203076
CCC1NCC(NC(=O)C2CC(F)CCC2C)CN1,-117.14,374.835,390.6087684542944,15.773768454294384
Cl.N[C@@H]1CCCC[C@H]1NS(=O)(=O)CC1CCCCC1F,-117.17,387.058,400.4252831368052,13.367283136805156
CC(=O)N1CCCC1C(=O)NC1CCC2CCC(F)CC21,-117.18,384.822,398.553213808113,13.731213808113012
NC(=O)NC1(C2CCCCC2F)CC1,-117.19,379.943,401.2602525556737,21.317252555673747
O=S(=O)(CC1CCCCC1F)NC1CC=CCC1,-117.2,376.38,388.7378010288576,12.357801028857637
CC1CCC(F)CC1C(=O)NC1NNCN1C,-117.21,371.901,388.0421314258642,16.141131425864216
O=C(CCC1CCC(F)CC1)N1CCOC2NCCCC21,-117.24,386.498,391.8452693890721,5.347269389072096
CCC1CN(C(=O)NC2CC(F)CCC2C)CCO1,-117.25,372.241,396.1076911876635,23.86669118766349
CC1CC(F)CC2C1CN(C(=O)C1CCNCC1)CC2,-117.27,372.646,400.8203138619288,28.174313861928734
Cl.FC1CCC2C(C1)NCCC2,-117.28,412.847,399.3546967945295,-13.492303205470478
CC1CN(C(=O)CCC2CCC(F)CC2)CC(C)O1,-117.31,386.109,392.0894907693449,5.980490769344954
O=C(C[C@H]1CCOC1)NC1CCC(F)CC1,-117.31,401.492,401.1992619551537,-0.2927380448463168
CN1CCC(NC(=O)C2CC(Cl)CCC2F)N1,-117.32,390.448,394.4679902499161,4.019990249916134
CC(=O)NC1CC(S(=O)(=O)N2CC=CC2)CCC1F,-117.32,394.036,403.2584287454093,9.222428745409276
O=C(NCC1CCCO1)C1CC(Cl)CCC1F,-117.36,381.088,378.8080876109762,-2.2799123890238207
O=C(CCC1CCC(F)CC1)N1CCOCC1,-117.36,383.0,388.6064171950402,5.606417195040194
CN(CC(N)=O)C(=O)C1CC2C(F)CCCC2S1,-117.36,388.354,390.3934138292506,2.039413829250634
CC(C1CCCCC1F)N(C)C(=O)NC1NNCS1,-117.37,380.692,378.2514459194901,-2.440554080509969
O=S(=O)(N[C@@H]1C[C@H]1C1CCC(F)CC1)C1CCCO1,-117.37,386.736,388.7624301116027,2.0264301116027355
CC1(NC(=O)NC2CCCC3CCC(F)CC32)CCOC1,-117.38,379.649,387.0932052470015,7.444205247001491
CC1NC(C)C(CC(=O)NC2CCC(F)CC2)C(=O)[NH]1,-117.38,383.836,392.9068997456277,9.070899745627628
O=C(NC1CCC(F)CC1)C1CCOCC1,-117.38,388.138,402.6529182957917,14.514918295791745
CC1CCC(C(=O)N2CC(O)CC2C)CC1F,-117.38,391.399,394.7388257672605,3.339825767260436
CC1NOC(C)C1C(=O)NC1CC1C1CCC(F)CC1,-117.39,386.721,388.3215908182375,1.6005908182374924
O=C(NCCC1CCC(F)CC1)N1CCN2CCNC21,-117.41,385.249,394.239515482112,8.990515482112016
Cl.O=C(O)CN1CCC(C2CCCCC2F)C1,-117.42,381.6,400.4076285393688,18.80762853936875
N[C@H]1C[C@@H](C(=O)NC2CCC(F)CC2)C1,-117.44,388.375,389.14126769525313,0.7662676952531342
NC(=O)N1CCCN(C2CCC3CCC(F)CC32)CC1,-117.45,384.89,388.5904632545106,3.7004632545106233
CC1CN(C(=O)C2CC3C(F)CCCC3S2)CCO1,-117.45,398.349,401.9082882352824,3.559288235282452
CC1CCC(F)CC1C(=O)NC1CCCNC1C.Cl,-117.46,379.918,391.67705524774976,11.759055247749757
CC1CCC(F)CC1CN1CCC(C2CNN(C)C2)C1,-117.47,380.315,397.4368504896116,17.121850489611575
NC1CNN(COC2CCC(F)CC2Cl)C1,-117.47,388.476,395.42457585333057,6.948575853330567
CC1NC(CNC2CCCC(F)C2C)NO1,-117.48,381.609,398.1513337125821,16.54233371258215
CS(=O)(=O)N1CCN(CCC2CCC(F)CC2)CC1,-117.49,381.481,386.8266722587359,5.345672258735874
CC1C(F)CCCC1NCC1NCNN1C,-117.5,389.552,395.7360097698763,6.1840097698762975
O[C@@H]1CCCC[C@H]1C1CCC(F)CC1,-117.56,386.28,393.5289149066394,7.24891490663947
CC1CNC(CN2CCC(C3CCC(F)CC3)CC2)O1,-117.56,400.209,390.8952289933232,-9.31377100667686
O=C1NC2(CCOC2)C(=O)N1CC1CCC(F)C(Cl)C1,-117.57,386.364,384.75931333885353,-1.6046866611464452
CC1CCC(F)CC1CN1C(=O)NC2(CCC2)C1=O,-117.58,378.082,397.0603287292853,18.97832872928529
OCCCN1CCC2CCC(F)CC2C1,-117.58,379.383,390.6860495155832,11.303049515583156
CC(=O)NC1(C2CCC(F)CC2)CCCC1,-117.59,386.074,388.1958981692923,2.121898169292308
NC(=O)NC1(C2CCC(F)CC2)CC1,-117.6,386.277,394.2723969099984,7.995396909998362
CC1CCC(C(=O)NC2(C(=O)O)CCSC2)CC1F,-117.61,386.362,402.2534825727705,15.891482572770428
CC1CCC(C(=O)N2CCCC3(CCCOC3)C2)C(F)C1,-117.63,381.392,378.7049640050825,-2.687035994917494
CC1CCC(F)CC1CN1NCN(C)C1=O,-117.63,384.732,384.7368085156284,0.0048085156283832
CC1CCC(F)CC1CN1C(=O)CN(C)C1=O,-117.64,385.491,388.6787181276808,3.187718127680796
CC1(C)CN(C(=O)CC2CCCCC2F)CCS1(=O)=O,-117.64,395.68,407.0280626336821,11.348062633682105
CNC(=O)C1CCCCN1C(=O)CC1CCCCC1F,-117.65,390.255,397.8482153889754,7.593215388975409
O=C(NC1CC1)C1CC(Cl)CCC1F,-117.65,403.448,404.693002062998,1.2450020629980258
CC1C(F)CCCC1NCC1NCCN1C,-117.68,369.338,382.7435940256796,13.405594025679534
O[C@@H]1CCC[C@H]1C1CCC(F)CC1,-117.68,377.887,385.2713768107416,7.384376810741571
CN1CNNC1CNC1CCC2CCC(F)CC21,-117.69,377.433,395.3320291586977,17.899029158697658
CN1NCC2C1CCCC2NC(=O)CC1CCCCC1F,-117.7,366.744,389.8071031510804,23.063103151080384
O=C(O)C1CCC(F)C2CCCNC12,-117.7,397.326,401.5580823226168,4.2320823226168045
CC1CCC(CS(=O)(=O)N2CCCCO2)C(F)C1,-117.72,383.902,393.012698558965,9.110698558965057
O=C(O)C1CCC(OC2CCC(F)CC2)NC1,-117.74,376.068,393.8469742219551,17.77897422195508
CC1C(C(=O)N2CCOCC2)SC2CCC(F)CC12,-117.78,380.586,394.3318540518832,13.745854051883214
CC1CC(F)CC2[NH]C(C(=O)N(C)[C@@H]3CCC[C@H]3O)CC12,-117.8,376.185,397.127288029052,20.94228802905201
O=C(CC1CCCCC1F)NC1CCCNC1=O,-117.82,384.065,399.5237538326391,15.458753832639104
O=C(CC1CCCCC1F)N1CCOCC1,-117.84,382.851,383.4091120364535,0.5581120364535082
CN1CC(NC(=O)CC2CCCCC2F)CCC1=O,-117.84,396.366,383.11523439028446,-13.250765609715527
CC1NC(C)C(C(=O)N2CCOC3CCCC(F)C32)O1,-117.84,397.152,404.4539050847348,7.301905084734813
NC(=O)C1CSC(CC2CCCCC2F)N1,-117.84,401.002,406.7407731062026,5.738773106202586
NC(=O)N1CCC(CC2CCC(F)CC2)C1,-117.85,401.1,392.4139503731633,-8.686049626836734
CNC(=O)C1(CC2CCCCC2F)CC1,-117.86,378.998,380.7705098574534,1.7725098574534286
CC1CC(C(=O)N2CCOC3CCCC(F)C32)NO1,-117.86,391.812,397.0910863365468,5.279086336546811
CC1CCC2C(F)CCCC2C1NS(C)(=O)=O,-117.89,398.629,404.4065684712785,5.777568471278471
CC1CC(C)NC(NS(=O)(=O)CC2CCCCC2F)C1,-117.89,415.1,294.65236439582304,-120.44763560417698
