SMILES,shift_value,shielding_value,recomputed_shielding_value,delta_sigma
CC(=O)N1CCOCC1C1CCC(F)CC1,-115.58,401.135,401.247,0.1120000000000231
CC1NNC(NCC2CCC(F)CC2)O1,-115.63,385.834,400.681,14.84699999999998
Cl.N[C@@H]1CCC[C@H]1C1CCC(F)CC1,-115.63,413.574,406.841,-6.733000000000004
O=C(N1CCCC1)C1(C2CCCCC2F)CC1,-115.69,390.931,377.245,-13.68599999999998
CC1CC(C(=O)N2CCOC3CC(F)CCC32)C1,-115.7,386.697,395.015,8.317999999999984
O=C(C1CCN(C2CCC(F)CC2)C1=O)N1CCCCC1,-115.71,385.553,385.823,0.2699999999999818
CNC(=O)CN1CCCC1C1CCC(F)CC1,-115.72,383.873,384.56,0.6870000000000118
COCC1CC(C(=O)N2CCNC(C)C2)CCC1F,-115.72,402.857,398.467,-4.390000000000043
O=C(O)C1COC2CC(F)CCC2C1,-115.73,379.708,386.718,7.009999999999991
CC1CCCC(F)C1S(=O)(=O)NC1CCCCN1,-115.74,376.468,389.109,12.640999999999964
O=C(O)C1CCN(-C2CCC(F)CC2)N1,-115.74,399.757,399.645,-0.1120000000000231
CC1CNCCC2CCC(F)CC21.Cl,-115.75,361.327,397.683,36.356
CS(=O)(=O)NC1(C2CCC(F)CC2)CC1,-115.75,386.519,401.284,14.764999999999986
O=C(CC1CCN(-C2CCC(F)CC2)N1)N1CCCC1,-115.76,384.075,387.434,3.3590000000000373
COCC1CC(=O)C2CC(F)CCC2[NH]1,-115.77,379.581,388.823,9.241999999999962
CN(CC1CCC(F)CC1)C(=O)C1CCC1,-115.78,377.937,385.574,7.637
O=C(O)C1CC(F)CC2CCOC12,-115.8,379.616,394.932,15.316000000000033
CN(C)C(=O)C1CCCN1C(=O)C1CCCCC1F,-115.8,381.226,390.357,9.131000000000029
CC1CC(NC(=O)C2(C3CCC(F)CC3)CCC2)N(C)N1,-115.84,381.045,380.56,-0.4850000000000136
CCN1CC(C(=O)N(C)C2CCC(F)C(Cl)C2)CN1,-115.85,387.733,387.73,-0.0029999999999859
CC1NNC(NC(=O)NCC2CCC(F)CC2)S1,-115.86,377.961,400.66,22.69900000000001
CCC1NNSC1C(=O)NC1CCC(F)CC1,-115.88,388.076,383.534,-4.54200000000003
CC(NC(=O)C1CCN(C)C(=O)C1)C1CCC(F)CC1,-115.91,380.761,400.559,19.798
CC1CCC(F)CC1S(=O)(=O)NCC1CCCO1,-115.92,377.085,392.563,15.478000000000009
O=C(NC1CCCC2OCCC21)C1CCCCC1F,-115.92,405.374,405.996,0.6219999999999573
CC1(C(=O)NCC2CCC(F)CC2)CNC1,-115.93,384.586,400.677,16.091000000000008
O=C(O)C1CSC2(C3CCC(F)CC3)CCC(=O)N12,-115.94,383.595,386.565,2.9699999999999704
O=C(NCC1CCC(F)CC1)C1CCOC1,-115.94,387.11,401.14,14.029999999999973
CC(NC(=O)C1CCCCC1F)C1CC1,-115.95,376.703,378.596,1.893000000000029
CC1NCCCC1NC(=O)CC1CCC(F)CC1,-115.95,377.483,400.997,23.51400000000001
CC(NC(=O)C1CCCCN1)C1CCC(F)CC1,-115.95,383.432,378.798,-4.634000000000015
CN1CC(=O)N(CC2CCC(Cl)C(F)C2)C1=O,-115.95,384.448,385.67,1.2220000000000368
CC1CC(NC(=O)NCC2CCC(F)CC2)ON1,-115.96,381.171,400.511,19.340000000000032
CC1(C(=O)NCC2CCC(F)CC2)COC1,-115.98,380.811,401.515,20.704000000000008
CC(=O)N1CCC(C(=O)NC(C)C2CCC(F)CC2)CC1,-115.98,381.126,385.754,4.628000000000043
CC1CCC(CC(=O)N(C)C2CCC(F)C(Cl)C2)CN1,-116.0,390.671,387.689,-2.981999999999971
CC1NOC(C)C1C(=O)N1CCCC2CCC(F)CC21,-116.02,385.77,384.485,-1.2849999999999682
FC1CCC2NC(CC3CCNCC3)OC2C1,-116.02,387.012,391.789,4.776999999999987
CC1C(F)CCCC1C(=O)N[C@@H]1CCC(=O)N[C@H]1C1CC1,-116.03,366.066,396.438,30.37200000000001
CN(C(=O)C1CCOCC1)C1CCC(F)C(Cl)C1,-116.04,377.314,404.956,27.642
CC1C(F)CCCC1C(=O)N1CCC[C@@H](C(=O)O)[C@H]1C,-116.05,387.082,396.217,9.134999999999993
CC1CC(=O)OC(C)C1C(=O)NC1CCC(F)CC1,-116.05,388.585,401.322,12.737000000000023
CN(C)C(=O)C1CCC(-C2CCCS2)CC1F,-116.06,378.905,401.972,23.067000000000007
O=C(NCC1CCC(F)CC1)C1CCOCC1,-116.07,378.582,386.784,8.201999999999998
CC(=O)NC(C1CCC(F)CC1)C1CC1,-116.09,386.07,385.355,-0.714999999999975
CC1CC(F)CCC1NC(=O)C1CC1,-116.09,387.912,399.841,11.92900000000003
O=C(O)C1CC(F)CCC1-C1CCOC1,-116.1,382.194,391.288,9.093999999999994
CC1CCC(NC(=O)C(C)N2CCCN2)CC1F,-116.11,383.019,390.399,7.3799999999999955
CC1NOC(NCC2CCC(Cl)C(F)C2)N1,-116.12,370.375,384.871,14.49599999999998
O=C(NCC1CCC(F)CC1)C1(O)CCC1,-116.12,382.372,400.675,18.303
CC1CCC(NC(=O)CN2CCCCC2)C(F)C1,-116.12,409.917,409.906,-0.0109999999999672
CC1CC(NC(=O)NC(C)C2CCC(F)CC2)NO1,-116.16,378.133,385.763,7.6299999999999955
CC(C1CCC(F)CC1)N(C)C(=O)NC1CC1,-116.18,400.07,398.373,-1.6970000000000027
CC1CCC(F)C(S(=O)(=O)NC2CCNC(C)C2)C1,-116.19,382.337,386.737,4.400000000000034
FC1CCC(CNC2CCCNC2)CC1,-116.2,386.002,386.101,0.0989999999999895
CC1CCC(NC(=O)CN2CCCCCC2=O)CC1F,-116.2,396.084,374.147,-21.93700000000001
FC1CC(Cl)CCC1CNC1CCCOCC1,-116.23,412.691,401.232,-11.458999999999946
CC(NC(=O)C1CCNCC1)C1CCC(Cl)C(F)C1,-116.24,392.928,386.51,-6.418000000000006
CC1CCC(F)CC1NCC1NCCCN1,-116.25,379.503,396.126,16.62299999999999
CC1CC(NC(=O)CN2CCC3CCC(F)CC32)N(C)N1,-116.26,394.462,373.825,-20.637
CNC(=O)C1CN(C(=O)CC2CCC(F)CC2)CCO1,-116.27,400.063,385.815,-14.24799999999999
CC1CCN(C)C(=O)C1NC(=O)C1CC(Cl)CCC1F,-116.28,385.846,405.505,19.658999999999992
N#CC1(C(=O)NC2CCC(F)CC2)CCCC1,-116.3,401.367,402.911,1.5439999999999827
Cl.O=C(CC1CCC(F)CC1)N1CCCC1C1CCNCC1,-116.33,380.578,398.852,18.274
CN1CCCC1C(=O)N1CCCC1C1CCC(F)CC1,-116.34,376.66,378.095,1.4350000000000025
O=C(CC1CCC(F)CC1)NC1CCCCC1,-116.36,377.662,400.788,23.126000000000037
C[C@H]1C[C@@H](O)CCN1CC1CCCCC1F,-116.36,390.831,390.841,0.0099999999999909
CC1CCC(C(=O)NC(C)C2CCOC2)C(F)C1,-116.37,384.747,385.325,0.5779999999999745
CC1CC2CCC(F)CC2CN1CC(=O)O.Cl,-116.39,360.743,363.848,3.105000000000018
O=C(NC1(C2CCCCC2F)CC1)C1CNCCO1,-116.39,386.13,392.368,6.238
CC1C2CCC(F)CC2CCN1C(=O)C1CCCOC1,-116.4,374.481,384.514,10.033000000000015
CC1(C2CCCCC2F)CNC1=O,-116.4,377.86,405.423,27.562999999999988
O=C(NC1(C2CCC(F)CC2)CCOCC1)C1CCCO1,-116.41,380.482,379.063,-1.4190000000000396
CC1N[NH]C(N)C1-C1CCC(F)CC1,-116.43,381.325,399.835,18.50999999999999
CN(C(=O)CC1CCC(F)CC1)C1CCCC(C#N)C1,-116.45,385.614,385.567,-0.0469999999999686
OC[C@H]1CCCN1CC1CCC(Cl)C(F)C1,-116.48,376.525,384.6,8.075000000000045
CC(C)(C(=O)N1CC(O)C1)C1CCC(F)CC1,-116.48,381.165,385.846,4.680999999999983
O=C(N1CC(O)C1)C1(C2CCC(F)CC2)CCCC1,-116.5,377.611,400.866,23.254999999999995
O=C(N1CCOCC1)C1(C2CCC(F)CC2)CC1,-116.5,383.272,400.201,16.92900000000003
CC1CCC(F)C(S(=O)(=O)NC2CCCC(C)N2)C1,-116.51,382.95,404.189,21.239000000000036
O=C1CC(C2CCC(F)CC2)CN1,-116.52,385.045,400.413,15.367999999999997
CC1NC(C)C(C(=O)NC2CCC(F)CC2)S1,-116.53,383.66,401.429,17.76899999999995
CC(C)(C(=O)NC1CCCNC1)C1CCC(F)CC1.Cl,-116.54,385.954,399.274,13.319999999999991
CC(=O)N1CCCC2C(Cl)CCC(F)C21,-116.55,373.468,403.7,30.23199999999997
CC1CCC(C(=O)N2CCN3C(=O)NCC3C2)CC1F,-116.56,389.88,389.939,0.0590000000000259
CC1CC(NCC2CCC(F)CC2C)NO1,-116.6,377.406,384.566,7.159999999999968
CC1CCC(F)CC1C(=O)N1CCSC2COCCC21,-116.6,395.464,386.028,-9.43599999999998
CC1OCNC1C(=O)N(C)CC1CCC(Cl)C(F)C1,-116.61,389.637,387.976,-1.6610000000000014
FC1CC(CN2CCC(N3CNCN3)CC2)CCC1Cl,-116.62,403.601,373.712,-29.88900000000001
CC1CCC(C(=O)N2CCC(N3CNCN3)CC2)CC1F,-116.63,367.764,386.608,18.843999999999998
CC1CCC(F)CC1NC(=O)NC(C)C1CCNCC1,-116.63,378.021,383.208,5.187000000000012
CC1CN(C)CCN1C(=O)NCC1CCC(F)CC1,-116.63,381.108,400.088,18.980000000000015
Cl.NC(C(=O)N1CCC2CCC(F)CC2C1)C1CCCCC1,-116.64,362.222,362.222,0.0
CCC1C(=O)NCCN1C(=O)NC(C)C1CCC(F)CC1,-116.68,384.887,400.492,15.605000000000018
CC1CCC(C(=O)NCC2CCNN2C)CC1F,-116.68,391.337,387.294,-4.043000000000006
CN(CC1CCCNC1)C(=O)C1CCCCC1F,-116.69,377.833,377.802,-0.0310000000000059
CC(C)(C(=O)N1CC[C@H](O)C1)C1CCC(F)CC1,-116.69,385.86,386.265,0.4049999999999727
CN1NNCC1NC(=O)NC1(C2CCCCC2F)CC1,-116.69,389.174,411.594,22.420000000000016
CC1CCC(C(=O)NCC2CCNCC2)CC1F,-116.69,390.191,387.604,-2.586999999999989
CC1C2CC(F)CCC2CCN1C(=O)CCN1CNCN1,-116.7,380.153,383.77,3.616999999999962
CC1NCSC1C(=O)NC1(C2CCC(F)CC2)CCC1,-116.7,383.47,399.769,16.298999999999978
O=C(C1CCCNC1)N1CCOC2CCCC(F)C2C1,-116.72,394.314,402.215,7.900999999999954
FC1CCC2C(C1)CCNC2,-116.73,380.435,397.72,17.285000000000025
CC1CN(C(=O)C2CCCCC2F)CC(C)O1,-116.74,378.701,379.824,1.1229999999999905
CC1NOC(C)C1C(=O)NC1(C2CCC(F)CC2)CCC1,-116.74,386.108,386.415,0.3070000000000163
CC(=O)NC1NC(C(=O)NC2CCC(F)CC2)CS1,-116.74,388.833,401.346,12.512999999999977
CN(CC1CCCO1)C(=O)C1CCCCC1F,-116.75,389.074,392.007,2.9329999999999927
CC1CCC(F)CC1C(=O)N1CCC2CCC(C1)N2.Cl,-116.75,394.531,387.249,-7.281999999999982
CC1(C)CNC2CC(F)CCC21,-116.76,389.03,396.213,7.18300000000005
CCN1CC(C(=O)N2CCOC3CCCC(F)C32)CN1,-116.77,375.33,398.634,23.30400000000003
CC1CC(C(=O)N2CCOC3CCCC(F)C3C2)ON1,-116.81,384.776,389.125,4.3489999999999895
CC1CCC(F)CC1NC(=O)C1CCC(=O)N(C)C1,-116.82,388.604,388.013,-0.5910000000000082
CC(C)CC1COCCN1C(=O)C1CCCCC1F,-116.84,382.561,386.872,4.311000000000036
CC1CCC(C(=O)NC(C)C(=O)N2CCOCC2)CC1F,-116.84,391.122,409.782,18.659999999999968
CC1CCC(C(=O)NC2CCC3NNC(C)N3C2)CC1F,-116.85,405.692,410.047,4.355000000000018
CC1CCN(C(=O)NCC2CCC(C#N)CC2F)CC1,-116.86,383.289,407.619,24.33000000000004
CC1CCC(C(=O)NC(C)C2CCCCN2)CC1F,-116.87,389.777,389.777,0.0
CC1CCC(C(=O)NC2CC2)CC1F,-116.87,392.346,389.962,-2.3840000000000146
O=C(C1CCCCC1F)N1CCN(C2NCCS2)CC1,-116.87,403.39,392.33,-11.060000000000002
CC1CCC(NC(=O)N2CCOCC2)CC1F,-116.88,385.099,410.747,25.648000000000025
O=C(NC1CCC(F)CC1)C1(CO)COC1,-116.9,381.947,383.519,1.5720000000000027
CC1CCC(C(=O)NCC2(O)CCOCC2)CC1F,-116.9,391.895,391.895,0.0
CC1C(Cl)CNN1CC(=O)NC1CCC(F)CC1,-116.91,384.415,401.356,16.940999999999974
N#CC1CCCNC1OC1CCC(F)CC1,-116.93,376.356,400.17,23.81400000000002
CC1CCC(C(=O)N2CCOC(C#N)C2)C(F)C1,-116.93,392.233,403.251,11.017999999999972
CC1CCC(F)CC1NC(=O)C1(C)COC1,-116.94,396.582,387.338,-9.243999999999971
CS(=O)(=O)NCC1(C2CCC(F)CC2)CCOCC1,-116.96,376.642,400.716,24.07400000000001
CNC(=O)NC1(C2CCCCC2F)CC1,-116.98,408.521,406.083,-2.437999999999988
[H]/C(F)=C(/CCCCCC)C(=O)OC,-117.0,295.422,294.917,-0.5050000000000523
O=C(C1CCCCC1F)N1CCC[C@@H]1CO,-117.05,385.286,382.614,-2.672000000000025
CC1CC(F)CCC1NC(=O)N1CCCC(CC(N)=O)C1,-117.05,389.614,394.484,4.8700000000000045
CC(C1CCCCC1F)N1CCC(C(=O)O)C1.Cl,-117.08,355.825,391.371,35.54599999999999
CC1NC(CNC2CCC(C)C(F)C2)NO1,-117.09,396.587,409.782,13.194999999999991
CC1(CC2CCC(F)CC2)CCCN1,-117.1,381.067,399.725,18.658000000000012
CCC1CN(S(=O)(=O)CC2CCCCC2F)CCO1,-117.1,386.664,415.418,28.75400000000002
CC(C)NC(=O)N1CCN(CC2CCCCC2F)CC1,-117.1,401.381,409.598,8.217000000000041
O=C(NC1CC1)N1CCN(CC2CCCCC2F)CC1,-117.11,381.064,390.885,9.82099999999997
O=C(C1CCC1)N1CCOC2CCCC(F)C2C1,-117.12,398.724,408.403,9.67900000000003
CC1CC(C2CCC(F)CC2)CN1C(=O)C1(C(=O)O)CC1,-117.13,385.469,385.469,0.0
CCC1NCC(NC(=O)C2CC(F)CCC2C)CN1,-117.14,374.835,398.601,23.76600000000002
Cl.N[C@@H]1CCCC[C@H]1NS(=O)(=O)CC1CCCCC1F,-117.17,387.058,396.469,9.411
CC(=O)N1CCCC1C(=O)NC1CCC2CCC(F)CC21,-117.18,384.822,387.731,2.908999999999992
NC(=O)NC1(C2CCCCC2F)CC1,-117.19,379.943,411.903,31.96000000000004
O=S(=O)(CC1CCCCC1F)NC1CC=CCC1,-117.2,376.38,407.653,31.273000000000025
CC1CCC(F)CC1C(=O)NC1NNCN1C,-117.21,371.901,385.392,13.490999999999984
O=C(CCC1CCC(F)CC1)N1CCOC2NCCCC21,-117.24,386.498,381.049,-5.449000000000012
CCC1CN(C(=O)NC2CC(F)CCC2C)CCO1,-117.25,372.241,383.044,10.802999999999995
CC1CC(F)CC2C1CN(C(=O)C1CCNCC1)CC2,-117.27,372.646,395.818,23.17199999999997
Cl.FC1CCC2C(C1)NCCC2,-117.28,412.847,296.611,-116.236
CC1CN(C(=O)CCC2CCC(F)CC2)CC(C)O1,-117.31,386.109,385.267,-0.8419999999999845
O=C(C[C@H]1CCOC1)NC1CCC(F)CC1,-117.31,401.492,401.549,0.0569999999999595
CN1CCC(NC(=O)C2CC(Cl)CCC2F)N1,-117.32,390.448,407.892,17.444000000000017
CC(=O)NC1CC(S(=O)(=O)N2CC=CC2)CCC1F,-117.32,394.036,397.385,3.348999999999989
O=C(NCC1CCCO1)C1CC(Cl)CCC1F,-117.36,381.088,405.337,24.248999999999967
O=C(CCC1CCC(F)CC1)N1CCOCC1,-117.36,383.0,400.395,17.394999999999982
CN(CC(N)=O)C(=O)C1CC2C(F)CCCC2S1,-117.36,388.354,397.922,9.56800000000004
CC(C1CCCCC1F)N(C)C(=O)NC1NNCS1,-117.37,380.692,398.073,17.380999999999972
O=S(=O)(N[C@@H]1C[C@H]1C1CCC(F)CC1)C1CCCO1,-117.37,386.736,385.923,-0.8129999999999882
CC1(NC(=O)NC2CCCC3CCC(F)CC32)CCOC1,-117.38,379.649,398.077,18.428
CC1NC(C)C(CC(=O)NC2CCC(F)CC2)C(=O)[NH]1,-117.38,383.836,376.49,-7.346000000000004
O=C(NC1CCC(F)CC1)C1CCOCC1,-117.38,388.138,401.235,13.097000000000037
CC1CCC(C(=O)N2CC(O)CC2C)CC1F,-117.38,391.399,409.322,17.923000000000002
CC1NOC(C)C1C(=O)NC1CC1C1CCC(F)CC1,-117.39,386.721,383.007,-3.713999999999999
O=C(NCCC1CCC(F)CC1)N1CCN2CCNC21,-117.41,385.249,385.288,0.0389999999999872
Cl.O=C(O)CN1CCC(C2CCCCC2F)C1,-117.42,381.6,406.096,24.49599999999998
N[C@H]1C[C@@H](C(=O)NC2CCC(F)CC2)C1,-117.44,388.375,401.533,13.158000000000015
NC(=O)N1CCCN(C2CCC3CCC(F)CC32)CC1,-117.45,384.89,403.937,19.047000000000025
CC1CN(C(=O)C2CC3C(F)CCCC3S2)CCO1,-117.45,398.349,412.062,13.713000000000022
CC1CCC(F)CC1C(=O)NC1CCCNC1C.Cl,-117.46,379.918,380.969,1.0509999999999875
CC1CCC(F)CC1CN1CCC(C2CNN(C)C2)C1,-117.47,380.315,392.602,12.286999999999978
NC1CNN(COC2CCC(F)CC2Cl)C1,-117.47,388.476,389.103,0.6270000000000095
CC1NC(CNC2CCCC(F)C2C)NO1,-117.48,381.609,389.613,8.004000000000019
CS(=O)(=O)N1CCN(CCC2CCC(F)CC2)CC1,-117.49,381.481,400.45,18.968999999999998
CC1C(F)CCCC1NCC1NCNN1C,-117.5,389.552,395.331,5.778999999999996
O[C@@H]1CCCC[C@H]1C1CCC(F)CC1,-117.56,386.28,400.949,14.66900000000004
CC1CNC(CN2CCC(C3CCC(F)CC3)CC2)O1,-117.56,400.209,399.851,-0.3580000000000041
O=C1NC2(CCOC2)C(=O)N1CC1CCC(F)C(Cl)C1,-117.57,386.364,388.106,1.7420000000000186
CC1CCC(F)CC1CN1C(=O)NC2(CCC2)C1=O,-117.58,378.082,381.685,3.6030000000000086
OCCCN1CCC2CCC(F)CC2C1,-117.58,379.383,384.854,5.471000000000004
CC(=O)NC1(C2CCC(F)CC2)CCCC1,-117.59,386.074,385.348,-0.7259999999999991
NC(=O)NC1(C2CCC(F)CC2)CC1,-117.6,386.277,399.792,13.514999999999986
CC1CCC(C(=O)NC2(C(=O)O)CCSC2)CC1F,-117.61,386.362,410.099,23.736999999999966
CC1CCC(C(=O)N2CCCC3(CCCOC3)C2)C(F)C1,-117.63,381.392,382.266,0.8740000000000236
CC1CCC(F)CC1CN1NCN(C)C1=O,-117.63,384.732,397.597,12.864999999999952
CC1CCC(F)CC1CN1C(=O)CN(C)C1=O,-117.64,385.491,397.908,12.41700000000003
CC1(C)CN(C(=O)CC2CCCCC2F)CCS1(=O)=O,-117.64,395.68,415.985,20.305000000000007
CNC(=O)C1CCCCN1C(=O)CC1CCCCC1F,-117.65,390.255,401.078,10.82299999999998
O=C(NC1CC1)C1CC(Cl)CCC1F,-117.65,403.448,386.053,-17.394999999999982
CC1C(F)CCCC1NCC1NCCN1C,-117.68,369.338,387.541,18.20299999999997
O[C@@H]1CCC[C@H]1C1CCC(F)CC1,-117.68,377.887,400.127,22.24000000000001
CN1CNNC1CNC1CCC2CCC(F)CC21,-117.69,377.433,394.423,16.99000000000001
CN1NCC2C1CCCC2NC(=O)CC1CCCCC1F,-117.7,366.744,409.554,42.809999999999945
O=C(O)C1CCC(F)C2CCCNC12,-117.7,397.326,397.326,0.0
CC1CCC(CS(=O)(=O)N2CCCCO2)C(F)C1,-117.72,383.902,378.397,-5.504999999999996
O=C(O)C1CCC(OC2CCC(F)CC2)NC1,-117.74,376.068,384.534,8.466000000000008
CC1C(C(=O)N2CCOCC2)SC2CCC(F)CC12,-117.78,380.586,394.545,13.959000000000003
CC1CC(F)CC2[NH]C(C(=O)N(C)[C@@H]3CCC[C@H]3O)CC12,-117.8,376.185,395.952,19.767
O=C(CC1CCCCC1F)NC1CCCNC1=O,-117.82,384.065,389.527,5.461999999999989
O=C(CC1CCCCC1F)N1CCOCC1,-117.84,382.851,407.345,24.494000000000028
CN1CC(NC(=O)CC2CCCCC2F)CCC1=O,-117.84,396.366,413.982,17.616000000000042
CC1NC(C)C(C(=O)N2CCOC3CCCC(F)C32)O1,-117.84,397.152,397.766,0.6140000000000327
NC(=O)C1CSC(CC2CCCCC2F)N1,-117.84,401.002,409.498,8.495999999999981
NC(=O)N1CCC(CC2CCC(F)CC2)C1,-117.85,401.1,400.66,-0.4399999999999977
CNC(=O)C1(CC2CCCCC2F)CC1,-117.86,378.998,374.908,-4.089999999999975
CC1CC(C(=O)N2CCOC3CCCC(F)C32)NO1,-117.86,391.812,403.562,11.75
CC1CCC2C(F)CCCC2C1NS(C)(=O)=O,-117.89,398.629,409.336,10.706999999999994
CC1CC(C)NC(NS(=O)(=O)CC2CCCCC2F)C1,-117.89,415.1,390.074,-25.02600000000001
CC1C(C(=O)N(C)CC(N)=O)SC2CCC(F)CC12,-117.9,403.672,403.866,0.1939999999999599
O=C(NCC1NC2CC(F)CCC2O1)N1CCSCC1,-117.91,378.34,395.801,17.461000000000013
NC1CCN(C(=O)C2CC3CC(F)CCC3S2)C1,-117.91,393.846,387.99,-5.8559999999999945
O=C(NC1(C(=O)O)CCCC1)C1CC(Cl)CCC1F,-117.92,367.132,408.264,41.132000000000005
CC1=CCN(C(=O)NC2CCC(F)CC2)CC1,-117.92,401.426,401.329,-0.0969999999999799
N#CC1CCC(=O)N(CC2CCCCC2F)C1,-117.94,388.648,409.252,20.603999999999985
CC1CCC(CNC(=O)C2CC(O)CN2)CC1F.Cl,-117.94,405.955,390.627,-15.327999999999976
NC1CCN(C2CCC(Cl)CC2F)C1=O,-117.96,398.075,392.371,-5.704000000000008
CC1CCC(CNC(=O)C2CCOC2C)CC1F,-117.99,391.78,409.886,18.10600000000005
O=C(C1CC(F)CC2[NH]CNC12)N1CCCCO1,-118.0,385.875,391.515,5.639999999999986
CC1(C)COCCN1C(=O)CC1CCCCC1F,-118.0,390.035,407.176,17.140999999999963
CC1CCC(C(=O)N(C)C2CC3CCC(C2)N3)C(F)C1.Cl,-118.01,382.224,383.782,1.5579999999999927
CCC(=O)NCC1NC2CC(F)CCC2O1,-118.03,397.237,393.862,-3.375
FC1CCC2OC(N3CCCO3)NC2C1,-118.05,377.877,393.374,15.497000000000014
FC1CCCCC1CC1NNC2N1CCNC2,-118.06,377.72,389.925,12.204999999999984
Cl.FC1CCCCC1CC1CCCCN1,-118.08,390.907,414.452,23.545000000000016
CC1CC(F)CCC1C1CCNCC1,-118.09,382.651,384.447,1.7959999999999925
CN1CN(CC2CCCCC2F)CC1=O,-118.09,387.361,391.307,3.9460000000000255
NC(=O)C1CC(NC(=O)C2CC=CCC2)CCC1F,-118.11,384.466,408.111,23.644999999999985
O=C(CO)N1CCN(CC2CCC(F)C(Cl)C2)CC1,-118.11,384.802,384.732,-0.0699999999999931
CC1CCC(C(C)NC(=O)C2CSCN2)CC1F.Cl,-118.14,404.244,388.42,-15.824000000000012
CC(C1CCC(F)C(Cl)C1)N1CCC(C(N)=O)CC1,-118.18,383.564,406.476,22.911999999999978
NC(=O)N[C@H]1C[C@H](C2CCCCC2F)C1,-118.19,412.173,412.173,0.0
CC1CCC(F)CC1CN1CCN2CCOCC2C1,-118.21,372.79,397.361,24.57099999999997
N#CCC1(O)CN(CC2CCCCC2F)C1,-118.22,395.182,409.508,14.325999999999963
CC1CCC(CNC(=O)N2CCOCC2C2CC2)CC1F,-118.28,390.959,408.278,17.319000000000017
CC1CCC(C(=O)NC2NNC3N2CCCC3)CC1F,-118.28,392.049,387.493,-4.555999999999983
CC1N[NH]CC1CNC1CCCOC2CCC(F)CC21.Cl,-118.3,384.944,385.276,0.3319999999999936
FC1CCCCC1CN1CC(N2CCNN2)C1,-118.31,377.166,390.958,13.79200000000003
CC1CN(-C2CCC(F)CC2)NC1N,-118.35,383.765,401.078,17.312999999999988
Cl.NC1CCCOC2CCC(F)CC21,-118.36,389.515,318.033,-71.48199999999997
CC(=O)N(CC1CCCCC1F)C1CCS(=O)(=O)C1,-118.36,400.382,385.564,-14.817999999999984
CN1NC(C(=O)NC2CCC(F)C(Cl)C2)CCC1=O,-118.37,388.865,407.133,18.26799999999997
O=C(NCC1CCCCC1F)C1CC1,-118.4,391.335,403.734,12.399
CC1CC(CN2C[C@H](O)C[C@H]2C(N)=O)CCC1F,-118.41,412.546,389.672,-22.873999999999967
O=C1CCC2CC(C(=O)N3CCCCCC3)C(F)CC2N1,-118.43,388.158,388.158,0.0
O=C(NC1CC(=O)N(C2CC2)C1)C1CCCC(Cl)C1F,-118.44,409.816,383.381,-26.435
CCOCC(=O)N1CC2CCCC(F)C2C1,-118.52,384.894,391.239,6.34499999999997
NC(=O)NC1CCCC2C(F)CCCC21,-118.57,395.789,392.231,-3.5579999999999927
CC(C(=O)N1CCCC[C@@H]1C(=O)O)C1CCCCC1F,-118.6,390.05,404.174,14.123999999999969
O=C(NC1CC1)C1CCC(CO)C(F)C1,-118.62,407.234,394.599,-12.634999999999993
CN(C(=O)C1CCC(CO)C(F)C1)C1CC1,-118.7,380.292,394.581,14.289000000000044
O=C(C1CCC(CO)C(F)C1)N1CCCC1,-118.71,379.163,396.997,17.834000000000003
CCN(C(=O)C1CCNN1C)C1CCC(Cl)CC1F,-118.71,400.692,396.587,-4.105000000000018
NC1(C(=O)N2CCC3C(F)CCCC32)CC1,-118.74,387.058,386.622,-0.4359999999999786
CC1(C2CCCO2)NC(=O)N(CC2CCCCC2F)C1=O,-118.75,388.599,392.077,3.4780000000000086
COCC1C(C(N)=O)SC2CCCC(F)C12,-118.77,412.464,412.464,0.0
CCC1CCC(NC(=O)N2CC(C)OC(CO)C2)CC1F,-118.82,406.003,391.055,-14.94799999999998
O=C1CN(C2CCCC2)C(=O)N1CC1CCCCC1F,-118.82,410.601,410.579,-0.0219999999999913
COC1CCCC(F)C1C(C)NC(=O)N1CCSCC1,-118.83,396.602,399.322,2.7200000000000277
CC1NC(CN(C)C(=O)NC2CCC(F)CC2)NO1,-118.85,381.031,401.382,20.351
CN(CC1CCCCC1F)C(=O)C1CCC2C(C1)OCO2,-118.87,374.881,385.782,10.90100000000001
CN(CC(N)=O)C1NC2CC(F)CCC2O1,-118.87,377.972,392.533,14.561000000000035
CN(CC1CCNCC1)C(=O)NC1CCC(F)CC1,-118.91,378.823,401.372,22.549000000000035
CC1COC(CO)CN1CC1CCCC(Cl)C1F,-118.91,387.056,391.957,4.9010000000000105
CC1NC(CN(C)C(=O)C2CC(Cl)CCC2F)NO1,-118.96,380.628,403.334,22.706000000000017
OC1CCC(NC2CCSC3CCC(F)CC32)CC1,-118.98,396.267,396.267,0.0
CC1CNN(CC2CCCCC2F)C1N,-118.99,393.811,394.722,0.9110000000000014
O=C1NC2(CCCCC2)C(=O)N1CC1CCCCC1F,-119.03,410.392,392.447,-17.944999999999993
O=C1C(N2CCOCC2)CCN1C1CCC(F)C(Cl)C1,-119.05,370.916,388.467,17.550999999999988
O=C(NC1CCC(F)CC1)N1CCN(C(=O)C2CC2)CC1,-119.06,382.553,401.445,18.892
O=C1NCCOC2CCC(F)CC21,-119.06,400.006,400.833,0.827000000000055
