mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_samples,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
181.5316301345825,18.416916877301215,3.4383050441741942,1.1983531486478456,200,5,4,1e-05,0.7,0.4,,absolute_error,1e-06,True,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-05, 'max_samples': 0.7, 'max_features': 0.4, 'max_depth': None, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': True}",-6.763619964028776,-5.890908213429255,-6.050259472422063,-5.469292548076918,-5.775510937499997,-5.989918227091403,0.431063802681823,15,-4.288648724489795,-4.3361760954381765,-4.458153121248498,-4.298866736652667,-4.503694901019794,-4.377107915769786,0.08742392660247963
427.269881439209,7.0795917541054525,6.4476464748382565,0.755592377574295,1200,50,16,1e-05,0.5,,10,absolute_error,0.0,True,"{'n_estimators': 1200, 'min_samples_split': 50, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-05, 'max_samples': 0.5, 'max_features': None, 'max_depth': 10, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': True}",-8.9119470323741,-7.814545803357306,-7.5873083633093295,-7.295865755208316,-7.262847986778859,-7.774502988205581,0.6035409927330562,36,-7.1832593637454885,-7.193566974289709,-7.241849469787905,-7.151245580883805,-7.307619778544287,-7.215508233450239,0.05446006690606838
117.94362525939941,3.210990186077017,8.594540977478028,0.6140167822752901,1200,2,8,1e-07,0.9,0.4,20,friedman_mse,0.0,True,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-07, 'max_samples': 0.9, 'max_features': 0.4, 'max_depth': 20, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0, 'bootstrap': True}",-7.020949433694299,-6.5688169541903205,-6.353694634388012,-6.2884440909833454,-6.0507704230188954,-6.456535107254974,0.3270004515669981,21,-4.966473907180996,-5.166281931444392,-5.15709573660885,-5.23729562745399,-5.156054942723414,-5.136640429082329,0.09029072570695168
9.187085962295532,4.784356996385474,2.0934491634368895,1.434510106560094,200,10,8,1e-06,0.7,log2,60,friedman_mse,0.0,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-06, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': 60, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0, 'bootstrap': True}",-19.798487187974178,-18.34118101283683,-19.71734099501493,-19.933738820539894,-18.111104582796756,-19.180370519832515,0.7855619613906368,49,-18.599807550719913,-18.74054632053099,-18.899388273923346,-19.18130205619448,-19.22807942171825,-18.929824724617397,0.24407406232186254
61.557485294342044,5.238708612263526,5.72203950881958,2.235994034434858,800,20,2,1e-07,0.7,0.2,80,squared_error,1e-07,True,"{'n_estimators': 800, 'min_samples_split': 20, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-07, 'max_samples': 0.7, 'max_features': 0.2, 'max_depth': 80, 'criterion': 'squared_error', 'ccp_alpha': 1e-07, 'bootstrap': True}",-7.158309058580846,-6.424246318539042,-6.583076279034508,-6.194515757279998,-6.07798730248083,-6.487626943183045,0.37859238812880247,23,-4.843336988101609,-4.918994818121645,-4.954597761744077,-4.903925615978618,-4.961683245090185,-4.916507685807227,0.04245027762559721
19.794536972045897,4.232453872845579,2.7853477954864503,0.5811630694452063,200,20,8,0.0,0.7,0.8,40,squared_error,0.0,True,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 8, 'min_impurity_decrease': 0.0, 'max_samples': 0.7, 'max_features': 0.8, 'max_depth': 40, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': True}",-6.922112243794261,-6.178587535378492,-6.178685599852841,-6.228264016821673,-5.9977156366426465,-6.301073006497982,0.3203117060069649,19,-4.962179085200278,-5.205831115501273,-5.247546687880835,-5.2660383799064885,-5.224207638318767,-5.181160581361529,0.11137857590494808
156.76543464660645,46.56383544238216,4.663323974609375,0.5702777929000147,200,20,16,1e-06,0.7,,40,absolute_error,1e-07,True,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-06, 'max_samples': 0.7, 'max_features': None, 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 1e-07, 'bootstrap': True}",-8.444403836930457,-7.107318405275776,-6.8925953836930445,-6.596753545673076,-6.693726923076928,-7.146959618929857,0.6719792687947338,30,-6.371555282112844,-6.378378736494597,-6.384420468187272,-6.277750674865027,-6.465902879424116,-6.375601608216771,0.05971763931546514
24.64868030548096,5.095224274715243,5.136835432052612,1.3932099700478844,200,50,4,1e-06,0.5,log2,120,squared_error,0.0,True,"{'n_estimators': 200, 'min_samples_split': 50, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_samples': 0.5, 'max_features': 'log2', 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': True}",-18.66949473776247,-17.37987045506626,-18.3653528744811,-18.540077170104006,-17.11091012012433,-18.013141071507633,0.6399323877795229,48,-17.26162649970542,-17.49778221751975,-17.44935640675334,-17.700716637377614,-17.936274508995883,-17.5691512540704,0.23069666393816
539.404551076889,24.097740260159807,2.9593814849853515,0.37234831639273247,400,2,8,1e-07,0.9,0.8,60,absolute_error,1e-05,True,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-07, 'max_samples': 0.9, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05, 'bootstrap': True}",-7.041111031175059,-6.114943764988015,-6.05772353117506,-5.729034525240388,-5.795241225961537,-6.147610815708012,0.470501845667548,16,-4.73128284813926,-4.898257337935176,-4.8836914315726245,-4.819886705158965,-5.016786217756457,-4.869980908112497,0.09411260796154333
931.3171672344208,4.7895716361076115,0.5998783111572266,0.1308421291670151,1600,2,1,1e-05,0.7,0.4,20,absolute_error,1e-07,True,"{'n_estimators': 1600, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-05, 'max_samples': 0.7, 'max_features': 0.4, 'max_depth': 20, 'criterion': 'absolute_error', 'ccp_alpha': 1e-07, 'bootstrap': True}",-6.3236463354316195,-5.499261735611482,-5.666207464028763,-5.358692270132162,-5.562347866586543,-5.682031134358114,0.33591582684145804,11,-3.4307666679171085,-3.5133490846338185,-3.5339690576229996,-3.469377438887167,-3.606222424265118,-3.5107369346652417,0.05961524141273763
