SMILES,shift_value,shielding_value,reg_class,reg_prob,priority_class,residual_to_target_line
COC1CCC(C(=O)N(C)C2CCCC2)C(F)C1,-114.3,386.029,0,0.999994259886596,0,58.27586536123802
Cl.O=C(O)C1CCC(F)C2C1CNCC2,-114.3,411.312,0,0.9999999986980344,0,81.246448412671
CC1CN(C(=O)NCCC2CCCC(F)C2)CC(C)O1,-114.31,381.474,0,0.9999768261134926,0,54.12747174500265
NC(=O)C1CNC(NC(=O)C2CCCCC2F)S1,-114.31,389.922,0,0.9999982982491964,0,61.80280638165601
CC1CC(NC(=O)C2CCCCC2F)N(C)N1,-114.32,383.411,0,0.9999870829036877,0,55.87731113790011
CC1CC(F)CC(C(=O)NC2(C(=O)O)CC2)C1,-114.33,373.781,0,0.999774479378211,0,47.11808379995368
N#CC1CC(F)CCC1NC(=O)N1CCOCC1,-114.34,375.366,0,0.9998570044698176,0,48.54811758299056
CCOC1CC(F)CCC1NC(=O)N1CCOCC1,-114.34,387.771,0,0.9999966202938662,0,59.81853971458199
CC(C)(O)C1CCCN1C(=O)C1CCCC(F)C1Cl,-114.34,390.988,0,0.9999987756785584,0,62.74130859788144
O=C(C1CCC(-C2CCCCC2F)O1)N1CCOCC1,-114.35,379.837,0,0.999961620859725,0,52.60019395141822
CC1(C(=O)O)CCN(C(=O)C2CCCC(F)C2Cl)C1,-114.35,403.281,0,0.9999999785592852,0,73.8999743990627
CC(=O)N1CCC(N)C2CCC(F)CC2C1.Cl,-114.36,403.678,0,0.9999999812166592,0,74.25066424882017
O=C(NC1CCCCC1CO)C1CCCC(F)C1Cl,-114.37,383.102,0,0.999985578665768,0,55.54657269060772
CCOC1CC(F)CCC1NC(=O)N1CCSCC1,-114.37,387.809,0,0.9999966289180486,0,59.82306418382831
CC1CN(C(=O)NC2CCC(F)CC2Cl)CC(C)O1,-114.37,389.925,0,0.9999982682329718,0,61.74553199764915
O=C(NCCC1C(F)CCCC1Cl)N1CCOCC1,-114.39,400.511,0,0.9999999447342371,0,71.34332229873961
CC1CCC(S(=O)(=O)NC2CCOC(C)C2)CC1F,-114.39,400.663,0,0.999999947481308,0,71.48142017572484
O=C(O)C1CC(-C2CCCCC2F)NO1,-114.4,397.346,0,0.9999998412244048,0,68.4577974259877
O=C1CN(C(=O)NCCC2C(F)CCCC2Cl)CCN1,-114.44,386.7,0,0.9999951297865988,0,58.745494805034696
CC(C)(O)C(=O)N1CCC(O)(CC2CCCC(F)C2)CC1,-114.45,377.762,0,0.9999265362448964,0,50.61497622283683
CC(C)(C(=O)N1CC(N2CCNC2)C1)C1CCCCC1F,-114.47,377.776,0,0.9999263553884185,0,50.60769576413813
CC1NOC(C)C1CC(=O)NC1CCC(Cl)C(F)C1,-114.47,389.232,0,0.9999977765013648,0,61.01591470323618
NC1CCCN(C2CCC(F)CC2)C1=O,-114.5,378.666,0,0.9999428627487424,0,51.38629517543325
CC1CCCN(C(=O)CNC(=O)C2CCCCC2F)C1,-114.52,389.936,0,0.999998192584186,0,61.605525922957256
FC1CCCCC1-C1NNN[NH]1,-114.53,393.561,0,0.999999431922293,0,64.88897858132233
CN(CC1CNN(C)C1)C(=O)NC1CCC(F)CC1Cl,-114.53,399.301,0,0.9999999137331692,0,70.1039905148439
N#CC1CCC(CN2CCN3CCNC3C2)C(F)C1,-114.53,401.409,0,0.9999999574485852,0,72.01919001934974
O=C(C1CCN(-C2CCC(F)CC2)N1)N1CCCCO1,-114.55,401.709,0,0.9999999613220156,0,72.27175161866269
CC1CC(C2CCCN2CC2CCC(C#N)CC2F)NO1,-114.57,408.698,0,0.9999999964821572,0,78.6015283439906
NC(=O)C1(C2CCC(F)CC2)CC1,-114.58,386.231,0,0.999994111463707,0,58.17939017144208
CNC(C1CCC(F)CC1)C1CNCCN1,-114.6,375.728,0,0.9998596624185832,0,48.61700857949492
CCC1CN(C(=O)C2C(F)CCCC2Cl)CCO1,-114.6,387.102,0,0.9999954815494752,0,58.95072734811404
N#CC1CC(F)CCC1NC(=O)N1CCCC1,-114.63,388.467,0,0.9999970260054508,0,60.16088262498806
CN1CNC(NC(=O)C2CCCCC2F)N1,-114.65,381.23,0,0.9999721536591392,0,53.56578831089482
O=C(C1CCC1)N1CCOC2CC(F)CCC21,-114.68,394.817,0,0.9999996045697817,0,65.88010314377937
N#CCCCS(=O)(=O)N1CCC2CCC(F)CC21,-114.69,382.3,0,0.9999795972054782,0,54.49792468177776
CNC1CCCN(S(=O)(=O)C2CC(C)CCC2F)C1.Cl,-114.69,400.698,0,0.9999999433711008,0,71.21321902897796
CCC(=O)N1CCC(NC(=O)N(C)C2CCC(F)CC2)C1,-114.71,377.643,0,0.999917067422328,0,50.24686012177601
Cl.O=C(O)C1CC(F)CC2C1CNCC2,-114.75,369.347,0,0.9990809273554688,0,42.66962336210793
CC(=O)N1CC(NC(=O)C2CCC(Cl)C(F)C2)C1,-114.78,385.533,0,0.999992208865794,0,57.34523018370723
NC(C1CCC(F)CC1)C1CCC1,-114.78,386.26,0,0.9999937822419608,0,58.00573779270897
O=C(O)C1C(C(F)F)NC2CCCCN12,-114.79,332.8725,1,0.8919357354375168,1,9.49112984830454
CC1CC(N)CNC1C(F)F,-114.81,341.447,1,0.5479589105337629,1,17.261394626001504
O=C(C1C(F)CCCC1Cl)N1CCC2CNCCC21,-114.84,401.499,0,0.999999954832636,0,71.79095849914367
CC(=O)NC1CCN(C(=O)C2CCC(F)C(C)C2)CC1,-114.85,391.357,0,0.9999987269014382,0,62.5665593650364
COC(C)(C(=O)N1CCN2NCCC21)C1CCCCC1F,-114.87,397.036,0,0.999999797742591,0,67.70615044003097
O=C1C2CCCN2C(=O)N1CC1CCC(F)CC1,-114.89,377.542,0,0.9999092682333246,0,49.97509771667397
CN1CCC(C(=O)NCC2CCC(F)CC2)CC1=O,-114.9,385.76,0,0.9999924541942168,0,57.43146846052068
CC(=O)N1CCC2C(Cl)CC(F)CC2C1,-114.91,387.865,0,0.9999960757563128,0,59.33394234903338
O=C(O)C1COC(C(F)F)C1,-114.92,336.5365,1,0.7951383378616185,1,12.69001551458031
CC1(C2CC2)NC(=O)N(CC2CCC(F)CC2)C1=O,-114.92,385.999,0,0.9999929488818626,0,57.6286092013067
O=C(NCC1(O)CCCC1)C1CCC(Cl)C(F)C1,-114.93,374.309,0,0.9997628973631432,0,46.99779221474455
CC1OCNC1CNC(=O)C1C(F)CCCC1Cl,-114.93,398.424,0,0.9999998699854196,0,68.90720210618565
O=C(NC1CC[NH]N1)C1CCCCC1F,-114.94,385.392,0,0.9999914332845936,0,57.0571262320301
CC1(C)NC(=O)N(CC2CCC(F)CC2)C1=O,-114.95,386.615,0,0.9999941231363456,0,58.15826901856268
CN1C(=O)C[C@H](N)[C@H]1C1CCC(Cl)C(F)C1.Cl,-114.98,340.902,1,0.5954423189745064,1,16.596241053916245
CN1CC(C(=O)N2CCOC3CC(F)CCC32)CCC1=O,-114.99,372.991,0,0.9996457877461156,0,45.74033825509618
FC(F)C1=NC2=C(C=CC=C2)N1,-115.0,320.0465,1,0.992171303846867,1,2.371787060989448
FC(F)C1=CC2=CC=CC=C2O1,-115.0,320.2745,1,0.9918180594241758,1,2.1646402455115776
FC(F)CC1=CC=CC=C1,-115.0,323.696,1,0.9839994392386224,1,0.9439247946529008
CC(=O)C(F)(F)C(C)=O,-115.0,326.5085,1,0.971962405900623,1,3.4991897882120497
FC(F)C1=CC=CC=C1,-115.0,327.937,1,0.9626478196583652,1,4.797037270273961
CN1CC(=O)N(CC2CC(F)CCC2Cl)C1=O,-115.0,381.431,0,0.999970616758268,0,53.39840458243447
N#CC1CC(F)CCC1NC(=O)NCC1CCNCC1,-115.02,382.751,0,0.9999801995531497,0,54.57767561941158
O=C(NCC1CCCNC1)C1C(F)CCCC1Cl,-115.03,393.4,0,0.9999993028210185,0,64.24270385635774
CN1C(=O)N(CC2CCC(F)CC2)C(=O)C12CCCCC2,-115.04,380.948,0,0.9999655445317476,0,52.91958040754061
CN1CCC(NC(=O)NC2CCC(Cl)C(F)C2)C1=O,-115.04,389.151,0,0.999997273862921,0,60.37232307142166
CC(NC(=O)C1C(F)CCCC1Cl)C1CCCO1,-115.04,393.447,0,0.9999993112380156,0,64.27540517358342
Cl.CN1NC(N)CC1C(F)F,-115.05,320.788,1,0.991153467653256,1,1.7481056413541722
O=C(NCC1CCCS1)C1CCCCC1F,-115.05,384.891,0,0.9999896364537332,0,56.49194836117745
FC1CCC(C2CNCCN2)CC1,-115.07,377.951,0,0.9999146284700848,0,50.16669003040403
O=C1NC(=O)N(C2CCC(Cl)C(F)C2)C1=O,-115.09,385.605,0,0.9999915842121786,0,57.100644967542365
O=C1NC(C2CCC(F)CC2)C12CCC2,-115.09,387.403,0,0.9999951966230284,0,58.73419748609141
CC1CCC(F)CC1S(=O)(=O)N1CCN[C@H](C)C1.Cl,-115.09,397.351,0,0.999999805269144,0,67.77234011930958
CC1CCC(OCC2NCNN2C)CC1F,-115.1,368.462,0,0.998668817930479,0,41.51556664413468
O=C1NC(=O)C(C2CCC(Cl)C(F)C2)N1,-115.11,385.37,0,0.9999908893832008,0,56.86713838141385
NC(=O)N1CCC2C(Cl)CC(F)CC2C1,-115.11,394.736,0,0.9999995372407652,0,65.37651151196481
CS(=O)(=O)NC(C1CCCCC1)C1CCC(F)CC1,-115.13,378.573,0,0.9999276048759792,0,50.67180107964623
CC(C1CCC(F)CC1)N(C)C(=O)C1CCC(=O)[NH]N1,-115.13,381.667,0,0.9999714496496483,0,53.48281970722735
CN1CCNC1NC(=O)C1CCCCC1F,-115.13,385.396,0,0.9999909039543045,0,56.870760386687664
CCC1CCCN1C(=O)C(=O)NC1CCCC(F)C1C,-115.14,391.898,0,0.99999882877367,0,62.768078782464144
O=S1CCN(CC2CCC(F)CC2)CC1,-115.15,377.791,0,0.9999080385409398,0,49.94132384410378
CN(C)C(=O)C1(C2CCCCC2F)CC1,-115.15,380.578,0,0.9999600462524056,0,52.47342110172124
CC1CCN(CC2CCC(C#N)CC2F)C(=O)C1,-115.18,373.066,0,0.9996299355973076,0,45.61847865492439
O=C(COC1CCCC1)N1CCOC2CC(F)CCC21,-115.19,373.352,0,0.999658076378706,0,45.86832071293611
CC1NN(-C2CCC(F)CC2)CC1C(=O)O,-115.19,377.994,0,0.9999122435128774,0,50.08575719297221
CC1(C2CCC(F)CC2)CC1N.Cl,-115.19,400.877,0,0.999999938236834,0,70.87584744990141
Cl.O=C(O)C1CCCN(CC2CCCCC2F)C1,-115.21,377.234,0,0.9998893243075356,0,49.37526780804602
CC1NOC(C2CCCN(CC3CCC(F)CC3)C2)N1,-115.25,386.796,0,0.9999938857064092,0,58.0227145168148
CC1CN(CC2CCC(F)CC2)CCO1,-115.26,377.501,0,0.9998959926903556,0,49.5678476314345
CN(C(C1CCC(F)CC1)C1CC1)S(C)(=O)=O,-115.27,382.507,0,0.9999768459014908,0,54.10599218530369
O=C(C1CC=CC1)N1CCOC2CC(F)CCC21,-115.28,393.467,0,0.9999992629820176,0,64.05357594687095
CC(C)(NC(=O)C1CCC(=O)N1)C1CCC(F)CC1Cl,-115.3,396.384,0,0.9999997143521728,0,66.68378323085746
CS(=O)(=O)C1CCC(F)C(NC(=O)C2CCCCC2)C1,-115.31,403.493,0,0.9999999736909574,0,73.13258459591049
O=C(N[C@@H]1C=C[C@H](CO)C1)C1C(F)CCCC1Cl,-115.33,385.636,0,0.9999909920993304,0,56.888809666138044
COC1CCC(C(=O)NC2CCC(F)CC2C)CN1,-115.33,391.156,0,0.9999984226486062,0,61.90394309349669
CC(=O)N1CCCN(C(C)C2CCC(F)CC2)CC1,-115.34,378.382,0,0.9999177586994378,0,50.28827019475031
O=C(N1CC2CCC1C2)C1(C2CCCCC2F)CC1,-115.35,410.032,0,0.9999999972645064,0,79.03351892226894
COCCC(=O)N1CCC2CCC(F)CC21,-115.36,373.051,0,0.999604452780706,0,45.4248505749588
OCC1CN(CC2CCC(F)CC2)CC1O,-115.37,377.996,0,0.9999068031024652,0,49.90757427030093
CC1CN(C2CCC(Cl)C(F)C2)CCN1,-115.37,386.481,0,0.999992986847177,0,57.61652483753619
CC1OCCC1C(=O)N(C)CC1CCC(F)CC1,-115.39,378.047,0,0.9999075829421576,0,49.93390974218418
CC1CCC(F)CC1S(=O)(=O)NC1CCCC1CN.Cl,-115.39,378.434,0,0.9999176454106018,0,50.28551420529793
O=C(NC1CCCNC1)N1CCC2CCC(F)CC21,-115.39,388.154,0,0.9999958247145196,0,59.11651002303823
N#CCNC1(C2CCC(F)CC2)CCOCC1,-115.4,383.861,0,0.9999840421840448,0,55.20615353686955
CC1CC(F)CCC1NC(=O)C1CCC(=O)[NH]N1,-115.41,391.782,0,0.9999986769924196,0,62.3926882973964
CC1CN(C(C)C2CCC(F)CC2)CCO1,-115.42,378.286,0,0.999913053187961,0,50.12105048297015
CC1CC(F)CCC1NC(=O)C1(C)CNC1,-115.42,383.657,0,0.9999828965781492,0,55.00081164933671
CS(=O)(=O)C1CCCC(C(N)C2CCC(F)CC2)C1,-115.43,378.452,0,0.999916971486635,0,50.26186790125666
CS(=O)(=O)NC1CCC2CC(F)CCC21,-115.43,396.531,0,0.999999716832064,0,66.68733841452081
O=C1CCC(C2CCC(F)CC2)N1,-115.44,400.446,0,0.999999923050605,0,70.23426728555512
O=C1[NH]NCC(NCC2CCC(F)CC2)C1Cl,-115.46,400.287,0,0.9999999183278544,0,70.06980963791919
CC1CC(F)CCC1NC(=O)CN1CCCN1,-115.48,394.186,0,0.999999379280981,0,64.50681524655768
CC1CCC(F)CC1-N1NCC(C#N)C1N,-115.49,385.644,0,0.9999905343179116,0,56.736077975453
FC1CCC(CN2CCOCC2C2CC2)CC1,-115.51,380.872,0,0.9999587835733772,0,52.38053146904802
FC1CCC(CNC2NNCS2)CC1,-115.51,386.257,0,0.999992129274584,0,57.27301217671588
CN(C(=O)N1CCCO1)C1CCC(F)CC1,-115.51,388.351,0,0.9999959222289644,0,59.17549213992042
CC1C(F)CCCC1NC(=O)C1(C)COC1,-115.52,392.006,0,0.9999987256756212,0,62.48620095821677
NC(=O)N1CC=C(C2CCC(F)CC2)CC1,-115.57,377.51,0,0.99988475227324,0,49.26602447941394
CC(=O)N1CCOCC1C1CCC(F)CC1,-115.58,401.135,0,0.9999999364130036,0,70.72025042531054
CC1NNC(NCC2CCC(F)CC2)O1,-115.63,385.834,0,0.999990660559274,0,56.76870032168455
Cl.N[C@@H]1CCC[C@H]1C1CCC(F)CC1,-115.63,413.574,0,0.9999999991646904,0,81.97156287149079
O=C(N1CCCC1)C1(C2CCCCC2F)CC1,-115.69,390.931,0,0.9999980997961816,0,61.339521894011966
CC1CC(C(=O)N2CCOC3CC(F)CCC32)C1,-115.7,386.697,0,0.9999927031202304,0,57.48276918904155
O=C(C1CCN(C2CCC(F)CC2)C1=O)N1CCCCC1,-115.71,385.553,0,0.9999895353535984,0,56.43340095699476
CC1C(Cl)C(C(F)F)NN1CC(=O)O,-115.72,332.8655,1,0.9241044569018166,1,8.554770077653899
CNC(=O)CN1CCCC1C1CCC(F)CC1,-115.72,383.873,0,0.9999823305172956,0,54.89705600084207
COCC1CC(C(=O)N2CCNC(C)C2)CCC1F,-115.72,402.857,0,0.9999999630855194,0,72.14475400536705
O=C(O)C1COC2CC(F)CCC2C1,-115.73,379.708,0,0.9999369241397932,0,51.1029924637137
CC1CCCC(F)C1S(=O)(=O)NC1CCCCN1,-115.74,376.468,0,0.9998336750580512,0,48.1493271911336
O=C(O)C1CCN(-C2CCC(F)CC2)N1,-115.74,399.757,0,0.9999998937652504,0,69.30828414579965
CC1CNCCC2CCC(F)CC21.Cl,-115.75,361.327,0,0.9881853119827034,0,34.38314327380783
CS(=O)(=O)NC1(C2CCC(F)CC2)CC1,-115.75,386.519,0,0.9999921576797844,0,57.27104930678252
O=C(CC1CCN(-C2CCC(F)CC2)N1)N1CCCC1,-115.76,384.075,0,0.9999831766678564,0,55.04058081104613
O=C(O)C1CC(C(F)F)NO1,-115.77,339.0115,1,0.7581414952620965,1,14.088648708912372
COCC1CC(=O)C2CC(F)CCC2[NH]1,-115.77,379.581,0,0.9999335711064692,0,50.94760805333787
CN(CC1CCC(F)CC1)C(=O)C1CCC1,-115.78,377.937,0,0.9998909444749664,0,49.443970489102725
O=C(N[C@H]1C[C@@H]1C(F)F)C1CCCCC1,-115.79,318.728,1,0.9957103806006008,1,4.359695289969963
O=C(O)C1CC(F)CC2CCOC12,-115.8,379.616,0,0.99993359393408,0,50.949406906590994
CN(C)C(=O)C1CCCN1C(=O)C1CCCCC1F,-115.8,381.226,0,0.9999591925116884,0,52.41215415623732
CC1CC(NC(=O)C2(C3CCC(F)CC3)CCC2)N(C)N1,-115.84,381.045,0,0.9999563006281428,0,52.20770865798514
CCN1CC(C(=O)N(C)C2CCC(F)C(Cl)C2)CN1,-115.85,387.733,0,0.9999944670831452,0,58.27401524533568
CC1NNC(NC(=O)NCC2CCC(F)CC2)S1,-115.86,377.961,0,0.9998887106329812,0,49.38577541704781
CCC1NNSC1C(=O)NC1CCC(F)CC1,-115.88,388.076,0,0.9999949861663996,0,58.55564400721687
CC(NC(=O)C1CCN(C)C(=O)C1)C1CCC(F)CC1,-115.91,380.761,0,0.9999512266811168,0,51.87968367730221
CC1CCC(F)CC1S(=O)(=O)NCC1CCCO1,-115.92,377.085,0,0.999852565468688,0,48.52989554705387
O=C(NC1CCCC2OCCC21)C1CCCCC1F,-115.92,405.374,0,0.9999999835254166,0,74.23154582360287
CC1(C(=O)NCC2CCC(F)CC2)CNC1,-115.93,384.586,0,0.9999848029741716,0,55.33484406854262
O=C(O)C1CSC2(C3CCC(F)CC3)CCC(=O)N12,-115.94,383.595,0,0.9999792865335048,0,54.424482252145424
O=C(NCC1CCC(F)CC1)C1CCOC1,-115.94,387.11,0,0.9999930666308656,0,57.61799565742911
CC(NC(=O)C1CCCCC1F)C1CC1,-115.95,376.703,0,0.9998331656270856,0,48.152833777262046
CC1NCCCC1NC(=O)CC1CCC(F)CC1,-115.95,377.483,0,0.9998676459492664,0,48.86149393547576
CC(NC(=O)C1CCCCN1)C1CCC(F)CC1,-115.95,383.432,0,0.9999781466512732,0,54.26639044985204
CN1CC(=O)N(CC2CCC(Cl)C(F)C2)C1=O,-115.95,384.448,0,0.9999840331180054,0,55.18946573285858
CC1CC(NC(=O)NCC2CCC(F)CC2)ON1,-115.96,381.171,0,0.999956200090921,0,52.20218452969657
CC1(C(=O)NCC2CCC(F)CC2)COC1,-115.98,380.811,0,0.999950806631244,0,51.85511061052098
CC(=O)N1CCC(C(=O)NC(C)C2CCC(F)CC2)CC1,-115.98,381.126,0,0.999955294873378,0,52.141300289799645
[H]C([H])=C(F)C(C)=O,-116.0,308.877,1,0.9993709463826618,1,13.519709672743602
CCCCCCCCC(F)F,-116.0,324.5065,1,0.9877361659740864,1,0.6802953821301116
CCCC(F)F,-116.0,325.3715,1,0.9853879831805248,1,1.4661813268158426
FC(F)C1=CCCCC1,-116.0,332.1455,1,0.941316821475451,1,7.620622239302804
CC1CCC(CC(=O)N(C)C2CCC(F)C(Cl)C2)CN1,-116.0,390.671,0,0.9999977186749732,0,60.79330184127406
CC1NOC(C)C1C(=O)N1CCCC2CCC(F)CC21,-116.02,385.77,0,0.9999891669971817,0,56.32055384716448
FC1CCC2NC(CC3CCNCC3)OC2C1,-116.02,387.012,0,0.9999926592383568,0,57.44895886832016
CC1C(F)CCCC1C(=O)N[C@@H]1CCC(=O)N[C@H]1C1CC1,-116.03,366.066,0,0.996381500216995,0,38.4087080042884
CN(C(=O)C1CCOCC1)C1CCC(F)C(Cl)C1,-116.04,377.314,0,0.9998564260313212,0,48.61795090119615
CC1C(F)CCCC1C(=O)N1CCC[C@@H](C(=O)O)[C@H]1C,-116.05,387.082,0,0.9999927478368564,0,57.48255657482652
CC1CC(=O)OC(C)C1C(=O)NC1CCC(F)CC1,-116.05,388.585,0,0.9999954891987316,0,58.84809018738453
CN(C)C(=O)C1CCC(-C2CCCS2)CC1F,-116.06,378.905,0,0.9999101297479732,0,50.04343591621927
O=C(NCC1CCC(F)CC1)C1CCOCC1,-116.07,378.582,0,0.9999006462139168,0,49.73997792762566
CC(=O)NC(C1CCC(F)CC1)C1CC1,-116.09,386.07,0,0.9999899052302887,0,56.52311544647742
CC1CC(F)CCC1NC(=O)C1CC1,-116.09,387.912,0,0.9999943441198706,0,58.19664366625906
CN1NNC(CO)C1C(F)F,-116.1,334.0315,1,0.9170690068261989,1,9.234126160317004
O=C(O)C1CC(F)CCC1-C1CCOC1,-116.1,382.194,0,0.9999663862163783,0,52.99161958335387
CC1CCC(NC(=O)C(C)N2CCCN2)CC1F,-116.11,383.019,0,0.9999738150318356,0,53.73116398146449
CC1NOC(NCC2CCC(Cl)C(F)C2)N1,-116.12,370.375,0,0.9988856674199944,0,42.23360110908709
O=C(NCC1CCC(F)CC1)C1(O)CCC1,-116.12,382.372,0,0.9999679535683936,0,53.13333946561289
CC1CCC(NC(=O)CN2CCCCC2)C(F)C1,-116.12,409.917,0,0.9999999964491336,0,78.1590369758656
CC1CC(NC(=O)NC(C)C2CCC(F)CC2)NO1,-116.16,378.133,0,0.9998827683104764,0,49.24204406732056
CC(C1CCC(F)CC1)N(C)C(=O)NC1CC1,-116.18,400.07,0,0.9999998906325244,0,69.15265674774946
CC1CCC(F)C(S(=O)(=O)NC2CCNC(C)C2)C1,-116.19,382.337,0,0.9999668312665388,0,53.03154061235966
FC1CCC(CNC2CCCNC2)CC1,-116.2,386.002,0,0.9999893046231868,0,56.35133481729984
CC1CCC(NC(=O)CN2CCCCCC2=O)CC1F,-116.2,396.084,0,0.999999583059862,0,65.51122163154444
O=C(NC1CNC2C(C1)COCC2)C1CCC(C(F)F)O1,-116.22,329.6515,1,0.9679519909533568,1,5.134726810347587
CC1CCC(NC(=O)[C@H]2C[C@@H]2C(F)F)CN1,-116.22,332.8075,1,0.9384257956863884,1,8.002074835120055
FC1CC(Cl)CCC1CNC1CCCOCC1,-116.23,412.691,0,0.9999999986400416,0,80.56932323084625
O=C(NC1CCCNC1)[C@H]1C[C@@H]1C(F)F,-116.24,330.0885,1,0.9652061781964224,1,5.51175820668017
CC(NC(=O)C1CCNCC1)C1CCC(Cl)C(F)C1,-116.24,392.928,0,0.9999988112535134,0,62.603873606771984
CC1CCC(F)CC1NCC1NCCCN1,-116.25,379.503,0,0.9999198591358444,0,50.39674203751645
CC1CC(NC(=O)CN2CCC3CCC(F)CC32)N(C)N1,-116.26,394.462,0,0.9999992750646656,0,63.97757191792566
CNC(=O)C1CN(C(=O)CC2CCC(F)CC2)CCO1,-116.27,400.063,0,0.9999998872909318,0,69.05629697709888
CC1CCN(C)C(=O)C1NC(=O)C1CC(Cl)CCC1F,-116.28,385.846,0,0.9999884663295984,0,56.129602785657056
N#CC1(C(=O)NC2CCC(F)CC2)CCCC1,-116.3,401.367,0,0.9999999268863148,0,70.21103139544591
Cl.O=C(CC1CCC(F)CC1)N1CCCC1C1CCNCC1,-116.33,380.578,0,0.9999404998780952,0,51.29342110172125
O=C(N[C@H]1C[C@@H]1C(F)F)C1CNNC2CCCCC12,-116.34,318.1495,1,0.9970021189012174,1,5.435284907311797
CN1CCCC1C(=O)N1CCCC1C1CCC(F)CC1,-116.34,376.66,0,0.9998064395912952,0,47.72376661469386
O=C(CC1CCC(F)CC1)NC1CCCCC1,-116.36,377.662,0,0.9998553456473064,0,48.614122356399164
C[C@H]1C[C@@H](O)CCN1CC1CCCCC1F,-116.36,390.831,0,0.999997564859098,0,60.57866802757435
CC1CCC(C(=O)NC(C)C2CCOC2)C(F)C1,-116.37,384.747,0,0.9999832525685352,0,55.04111879350722
CC1CC2CCC(F)CC2CN1CC(=O)O.Cl,-116.39,360.743,0,0.9825268715054204,0,33.21255669381189
O=C(NC1(C2CCCCC2F)CC1)C1CNCCO1,-116.39,386.13,0,0.9999890530448488,0,56.277627766340046
CC1C2CCC(F)CC2CCN1C(=O)C1CCCOC1,-116.4,374.481,0,0.9996241439449602,0,45.6840608650173
CC1(C2CCCCC2F)CNC1=O,-116.4,377.86,0,0.999861738807457,0,48.75401301194577
O=C(NC1(C2CCC(F)CC2)CCOCC1)C1CCCO1,-116.41,380.482,0,0.9999370316038524,0,51.12620138994114
CC1N[NH]C(N)C1-C1CCC(F)CC1,-116.43,381.325,0,0.9999509460196572,0,51.87209948401056
CN(C(=O)CC1CCC(F)CC1)C1CCCC(C#N)C1,-116.45,385.614,0,0.9999868722491956,0,55.74882181552168
OC[C@H]1CCCN1CC1CCC(Cl)C(F)C1,-116.48,376.525,0,0.9997883781727614,0,47.46111389500301
CC(C)(C(=O)N1CC(O)C1)C1CCC(F)CC1,-116.48,381.165,0,0.9999476004478304,0,51.67673329771033
O=C(N1CC(O)C1)C1(C2CCC(F)CC2)CCCC1,-116.5,377.611,0,0.9998457610790648,0,48.42778688451597
O=C(N1CCOCC1)C1(C2CCC(F)CC2)CC1,-116.5,383.272,0,0.9999723593017278,0,53.57102426355175
CC1CCC(F)C(S(=O)(=O)NC2CCCC(C)N2)C1,-116.51,382.95,0,0.9999693692816196,0,53.26847481362249
O=C1CC(C2CCC(F)CC2)CN1,-116.52,385.045,0,0.9999839457451444,0,55.16186331549146
Cl.N#CC1CCCNC1N1CC(CC(F)F)C1,-116.53,330.261,1,0.9680517984722532,1,5.378481126285152
CC1NC(C)C(C(=O)NC2CCC(F)CC2)S1,-116.53,383.66,0,0.9999752312852912,0,53.89353726532991
CC(C)(C(=O)NC1CCCNC1)C1CCC(F)CC1.Cl,-116.54,385.954,0,0.9999878357113928,0,55.96772496140973
CC(=O)N1CCCC2C(Cl)CCC(F)C21,-116.55,373.468,0,0.9994669505366908,0,44.613711198003855
O=C(O)C1OCNC1C(F)F,-116.56,323.84,1,0.9916113001053712,1,0.4852456376768828
CC1CCC(C(=O)N2CCN3C(=O)NCC3C2)CC1F,-116.56,389.88,0,0.9999964716007465,0,59.514647757752186
CC1CC(NCC2CCC(F)CC2C)NO1,-116.6,377.406,0,0.9998301689317636,0,48.14153645831877
CC1CCC(F)CC1C(=O)N1CCSC2COCCC21,-116.6,395.464,0,0.9999994189666884,0,64.54792765963097
CC1OCNC1C(=O)N(C)CC1CCC(Cl)C(F)C1,-116.61,389.637,0,0.999996122648071,0,59.24387286230866
FC1CC(CN2CCC(N3CNCN3)CC2)CCC1Cl,-116.62,403.601,0,0.999999962471257,0,71.92070677166316
CC1CCC(C(=O)N2CCC(N3CNCN3)CC2)CC1F,-116.63,367.764,0,0.9971920741393054,0,39.35140665639983
CC1CCC(F)CC1NC(=O)NC(C)C1CCNCC1,-116.63,378.021,0,0.9998572054269712,0,48.67028773691038
CC1CN(C)CCN1C(=O)NCC1CCC(F)CC1,-116.63,381.108,0,0.9999438529167748,0,51.474946593840855
Cl.NC(C(=O)N1CCC2CCC(F)CC2C1)C1CCCCC1,-116.64,362.222,0,0.9870641839535684,0,34.30628537842482
Cl.NCC(=O)NC1(C2CCCCC2F)CC1,-116.66,324.801,1,0.9902401522290718,1,0.2878600187890185
O=C(NC1CCC2[NH]C(C(F)F)NC2C1)C1(O)CCCC1,-116.68,341.1415,1,0.7357393795541783,1,15.113836064034444
CCC1C(=O)NCCN1C(=O)NC(C)C1CCC(F)CC1,-116.68,384.887,0,0.9999821967746916,0,54.858314206519935
CC1CCC(C(=O)NCC2CCNN2C)CC1F,-116.68,391.337,0,0.9999977034132288,0,60.71838859174886
O=C(O)C1CCCC(C(F)F)N1,-116.69,339.4575,1,0.805542576408476,1,13.573856953224263
CN(CC1CCCNC1)C(=O)C1CCCCC1F,-116.69,377.833,0,0.9998457161787012,0,48.43948246800761
