mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4.6691162109375,0.25573654598559054,0.13254599571228026,0.01838779071846205,200,2,16,1e-07,0.6,60,friedman_mse,0.0,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-07, 'max_features': 0.6, 'max_depth': 60, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0}",-8.455148519816383,-7.9711199585939285,-8.373465448279628,-8.48263707248822,-8.757499852478468,-8.407974170331325,0.25377179705341457,57,-7.325041227452015,-7.159167372756885,-7.478188635208308,-7.245290563376433,-6.937347066544008,-7.22900697306753,0.1797344179174558
2.445788097381592,0.1724198500940019,0.18901448249816893,0.02449185468357498,400,5,16,1e-05,sqrt,20,friedman_mse,1e-07,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-05, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-07}",-13.57385011766769,-13.578643530034368,-13.623070018803094,-13.654083130805576,-13.031148054134885,-13.492158970289122,0.23239674000713126,90,-12.929137064264497,-12.897494646456005,-13.098881009361376,-12.71039428002553,-12.784228163908795,-12.88402703280324,0.13303132703882617
7.729221820831299,0.331564756706954,0.525428295135498,0.041980727436809195,1600,2,2,1e-07,log2,40,squared_error,1e-07,"{'n_estimators': 1600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-07, 'max_features': 'log2', 'max_depth': 40, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}",-14.150040189100428,-14.428692092221164,-14.365622422297413,-14.719907822748484,-13.562340489813774,-14.245320603236252,0.38700668010120803,91,-11.99548655675283,-11.987650653955395,-11.994695508199355,-11.782184420659721,-11.837699831800895,-11.919543394273639,0.09123558442483015
0.8956094741821289,0.046268855058240806,0.14244565963745118,0.011772434154803186,200,10,4,1e-05,log2,80,friedman_mse,0.0,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-05, 'max_features': 'log2', 'max_depth': 80, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0}",-16.116343448231238,-16.446581859012415,-16.569471148834772,-16.61938595801272,-15.647113148195311,-16.27977911245729,0.3616780005539531,94,-15.209560168749604,-15.289312608989961,-15.499261594025072,-14.913034798951509,-15.279991976957588,-15.238232229534745,0.18924315930777397
23.55499396324158,1.3946121702869445,0.2041309356689453,0.02522713065259497,400,2,4,0.0,sqrt,20,absolute_error,0.0,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'max_depth': 20, 'criterion': 'absolute_error', 'ccp_alpha': 0.0}",-9.349533752997607,-9.212358273381302,-9.477280605515585,-9.790823227163465,-9.294078094951923,-9.424814790801976,0.20229282107408464,82,-7.869957022809132,-7.826622644057627,-7.947206737695077,-7.703106988602283,-7.7484728104379075,-7.819073240720405,0.08659900484850513
4.036840915679932,0.2974856978553943,0.3378575801849365,0.019138572065598367,1200,10,2,0.0,log2,10,friedman_mse,1e-05,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-05}",-18.182088534551653,-18.615436314486065,-18.295074551796702,-19.22533510596709,-17.641807872179875,-18.391948475796276,0.5216544386227244,99,-17.54413110121072,-17.6075507880944,-17.585868009302903,-17.661081959987563,-17.682765857998564,-17.616279543318832,0.050267557821419194
1.2601162433624267,0.12942473546781522,0.15065579414367675,0.0207133803992354,200,20,1,1e-05,sqrt,10,squared_error,0.0,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-05, 'max_features': 'sqrt', 'max_depth': 10, 'criterion': 'squared_error', 'ccp_alpha': 0.0}",-11.979500665030594,-12.088421604987776,-11.72168561215837,-12.55671014408289,-11.919555653291708,-12.053174735910268,0.27855240662717196,85,-10.80797705693698,-10.975665202407221,-10.710161680903772,-10.809396445353611,-10.828766783260704,-10.826393433772457,0.08535288469070933
337.2230584144592,51.680803420154795,0.24614396095275878,0.030877638160836766,400,5,16,0.0,0.8,60,absolute_error,0.0,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 16, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 0.0}",-8.378182793765014,-8.556179586330927,-8.492164358513202,-8.865511568509607,-8.12764873798078,-8.483937409019905,0.24042092663884793,59,-7.155349519807934,-7.17391257503001,-7.34704668367348,-7.283275314937005,-6.889143806238748,-7.169745579937436,0.15702652509260698
399.5283836364746,63.65516159298257,0.21455249786376954,0.014442299168385244,200,20,8,1e-06,,40,absolute_error,1e-05,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-06, 'max_features': None, 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05}",-7.512627937649875,-8.25039460431656,-7.36036936450841,-8.174819471153837,-7.6761863581730685,-7.794879547160351,0.3562025985732412,47,-5.71690393157263,-5.662747929171674,-5.749423169267702,-5.587381613677265,-5.72497870425915,-5.688287069589684,0.057856688903692076
24.392119693756104,1.14679844300224,0.48284573554992677,0.025335338910914884,1600,50,4,1e-07,0.2,80,friedman_mse,1e-07,"{'n_estimators': 1600, 'min_samples_split': 50, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-07, 'max_features': 0.2, 'max_depth': 80, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-07}",-7.768604002744825,-7.903443002116987,-7.709182230264415,-8.10638243199103,-8.31046164442867,-7.9596146623091855,0.22225710948158744,51,-6.65448218848314,-6.360746819474808,-6.619136367152204,-6.381159100866435,-6.4603059624394685,-6.495166087683211,0.1208566185249662
