mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,SeedIndex,CoarseSeedParams
302.54668216705323,12.809566703146528,1.1510691165924072,0.4309680233177174,800,2,4,1e-06,,,squared_error,0.0,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': None, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 0.0}",-4.9318117621617,-4.808720118322066,-4.599388389393443,-4.424230467986874,-4.573422437399799,-4.667514635052776,0.18026295950921076,21,-2.1304812633565557,-2.207448535563041,-2.3861199845084156,-2.2776829805051,-2.2847954987038164,-2.2573056525273856,0.08524578237377452,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
69.05807132720948,3.789902745991715,1.131644058227539,0.2452599637961043,400,2,2,0.0,0.2,,friedman_mse,1e-05,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 0.2, 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-05}",-5.345878245475058,-4.9666103214571224,-4.987518071542764,-4.816978198665483,-4.851122809113619,-4.9936215292508095,0.1878086276764583,29,-1.204808920961239,-1.3673716021051296,-1.3072830268535998,-1.3003892495548475,-1.305599536854531,-1.2970904672658694,0.05223503843871877,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
208.31575865745543,12.043044965471582,1.5703814506530762,0.3141377769298244,800,10,4,0.0,0.6,,friedman_mse,1e-05,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-05}",-4.988648038655656,-4.829437551898956,-4.666291814695426,-4.391636135963561,-4.5559325595855915,-4.686389220159839,0.20790644300244046,23,-2.358151703586742,-2.4723321416959574,-2.559078373784488,-2.483857806632809,-2.474236778949412,-2.4695313609298815,0.06427958923200322,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
144.38035907745362,6.315709265126278,1.4152206897735595,0.08179613779402505,400,10,2,1e-06,0.8,40,friedman_mse,1e-05,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.8, 'max_depth': 40, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-05}",-4.674716624189589,-4.297376562550733,-4.361972880067525,-4.056505440135559,-4.265232385587296,-4.33116077850614,0.19995173709770092,12,-1.4665677917778182,-1.6957564928424198,-1.7517863503862543,-1.703426913371281,-1.6879709933727813,-1.661101708350111,0.09978124527595471,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
66.8913640499115,2.5404227000879716,1.0977364540100099,0.5204815445386978,400,5,1,0.0,0.2,,squared_error,0.0,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.2, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 0.0}",-5.14924028776979,-4.648929071742607,-4.774458418265379,-4.3415369941906965,-4.59322783453525,-4.701478521300745,0.2645200270848415,24,-0.498312084833939,-0.528752626050424,-0.5306008553421359,-0.5525042741451694,-0.5192537817436454,-0.5258847244230627,0.017568648398366908,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
348.07270884513855,16.416561479811485,1.1345594882965089,0.3726611852323532,800,5,1,1e-07,,40,squared_error,1e-07,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_features': None, 'max_depth': 40, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}",-4.688125573857038,-4.0255883086698,-4.215863958448149,-3.9787419965627,-4.222147341236067,-4.22609343575475,0.25098962168385314,5,-0.5519917805278585,-0.5734761864160423,-0.6266358316072076,-0.6180260376771101,-0.6015781186998731,-0.5943415909856183,0.027875113916992947,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
326.1538056850433,9.378791203354384,1.330890941619873,0.43264722150291635,1200,2,4,0.0,sqrt,,absolute_error,1e-07,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'absolute_error', 'ccp_alpha': 1e-07}",-9.151277907673828,-8.932730095923244,-8.845800219824108,-8.8161054086538,-8.266909014423065,-8.802564529299607,0.2924119033001506,35,-6.79583597438972,-6.835865481192457,-7.035357417967162,-6.949383503299307,-6.882893181363705,-6.89986711164247,0.08487201738870236,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
266.7907269001007,17.235396564575325,1.2553664207458497,0.2297961816211556,1200,5,1,1e-07,0.4,,squared_error,1e-07,"{'n_estimators': 1200, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_features': 0.4, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}",-4.763113545829967,-4.156709502731149,-4.259742442712511,-3.8452812241490433,-4.228380362723224,-4.2506454156291795,0.29541366130241226,7,-0.4317170926704108,-0.4532542692076776,-0.46994823946244924,-0.46076861161100635,-0.44285686029457894,-0.4517090146492245,0.013380366300465352,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
34.10797872543335,1.632299295491934,1.2383731365203858,0.2441363633545974,800,5,1,1e-06,sqrt,,friedman_mse,1e-05,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-05}",-7.7919441788684365,-7.217865830556329,-7.608775873087238,-7.590865188611299,-7.208393947017604,-7.483569003628181,0.23177746574557748,32,-1.8184662810247623,-1.8659159095894755,-1.8604483672397538,-1.8780587180064,-1.8895240212136017,-1.8624826594147987,0.024195933406971477,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
367.9544442653656,12.106614310449746,0.9612423419952393,0.23574807332892614,1200,10,2,1e-06,,,squared_error,1e-06,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': None, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}",-4.835045765649417,-4.384543535536642,-4.517168740571037,-4.105706869236745,-4.407768908245299,-4.450046763847828,0.235532436900635,15,-1.5021374742437268,-1.715938419768721,-1.8417240207313066,-1.7437971569575064,-1.7406615705548938,-1.708851728451231,0.11195454360614673,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
35.59212718009949,3.4654763045763937,1.694877815246582,0.7153719103334022,1200,10,4,1e-06,sqrt,40,friedman_mse,1e-07,"{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': 'sqrt', 'max_depth': 40, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-07}",-10.075718066155746,-9.664364523170637,-9.932963926427663,-9.943812920750386,-9.036424017645185,-9.730656690829923,0.37196365539688064,37,-7.641385484854182,-7.703772836917612,-7.835710640236724,-7.807756789852428,-7.745348207342977,-7.7467947918407845,0.0701234575717111,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
408.7345372676849,9.791764442989159,0.8200093746185303,0.26181764378090483,1600,5,1,1e-07,0.8,40,squared_error,0.0,"{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_features': 0.8, 'max_depth': 40, 'criterion': 'squared_error', 'ccp_alpha': 0.0}",-4.599797952687305,-3.951936181320478,-4.124000043599631,-3.8089451136312937,-4.147492903421707,-4.126434438932082,0.2667476391465993,2,-0.5366172139384022,-0.531441079325083,-0.5912883087956537,-0.566050199230517,-0.5682319493594253,-0.5587257501298162,0.022079747456606527,1,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}"
