mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
661.3538954257965,23.924076889600283,24.567802667617798,5.2281594880928735,1200,2,1,1e-07,0.6,,squared_error,0.0,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 0.0}",-5.951346476152382,-5.547901286970364,-6.0081212753131314,-5.644271792200796,-6.3628552076656275,-5.90289920766046,0.289098601521288,7,-0.01843071145212964,-0.01084971772134454,-0.01865834200439915,-0.006413430481497479,-0.009181208925823027,-0.012706682117038768,0.004973309991965019
593.113709115982,23.855917892556093,18.69180097579956,3.428962015798338,800,2,1,1e-06,0.8,,squared_error,1e-07,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': 0.8, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}",-6.070916660171826,-5.768187898681112,-6.382542078194618,-5.767560756782283,-6.809768905248385,-6.159795259815644,0.3967834474859826,39,-0.019839900460562644,-0.012193075980725413,-0.019965980749843674,-0.007840366641309424,-0.010677994401500258,-0.014103463646788283,0.004937319491123503
349.33444986343386,14.865820299639608,30.25286865234375,0.7714755815135703,1600,10,1,1e-07,0.2,,squared_error,1e-07,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-07, 'max_features': 0.2, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}",-6.4421719004677085,-5.810944073473353,-6.287924196083604,-5.97205399511242,-6.245928133692494,-6.151804459765915,0.2281215166155993,35,-1.4792148641242446,-1.5437189333143797,-1.5766852366720439,-1.657989077327388,-1.540295869219011,-1.5595807961314134,0.05841051586756949
386.00942716598513,7.447145619866381,16.946977138519287,1.5189658045089496,800,10,1,1e-06,0.6,,squared_error,0.0,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 0.0}",-6.2595567467216355,-5.853190216303152,-6.131645496745473,-5.821797752940404,-6.455426491803521,-6.1043233409028375,0.24124920193820354,27,-1.3846269504944986,-1.5777248085424527,-1.601142925837012,-1.6265963909658436,-1.5729345388660458,-1.5526051229411706,0.08612964208555875
541.9484508514404,35.218596083873635,18.142491817474365,4.174470651031403,800,5,1,0.0,0.8,,squared_error,1e-06,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}",-6.066359332034326,-5.80521639038772,-6.355069054042481,-5.841118192751235,-6.808401890024031,-6.175232971847959,0.3724627017611228,45,-0.6578296423569523,-0.7073164288215402,-0.6900104841579445,-0.7601825289941938,-0.6603797358028257,-0.6951437640266913,0.03743112772346159
349.0053856372833,10.39503753510495,19.698382759094237,5.500364870842081,1200,2,4,1e-07,0.4,,squared_error,1e-07,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-07, 'max_features': 0.4, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}",-6.792639680590384,-6.4435740272924065,-6.5467602512301575,-6.431415489143228,-6.788744153181127,-6.60062672028746,0.1602852027442598,78,-3.398293663136537,-3.4410493036976706,-3.4979832871000425,-3.371008690444903,-3.32043145762227,-3.4057532804002846,0.06048938627478237
119.26282114982605,4.102177586888009,10.300711250305175,1.0071940437517506,400,5,1,1e-06,0.2,,squared_error,1e-06,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-06, 'max_features': 0.2, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-06}",-6.115355914268588,-5.562276628697048,-6.104616678942554,-5.806759503205125,-6.149912811498383,-5.947784307322339,0.22892650964812855,13,-0.5894274272208944,-0.619377700580228,-0.6308026030412158,-0.6638896510697869,-0.6208283738252337,-0.6248651511474719,0.023918214361238997
205.5921280860901,5.425974378405762,12.652681875228883,2.931091505409749,400,5,4,0.0,0.8,,squared_error,0.0,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 0.0}",-6.843622141252376,-6.847651491901721,-6.700043684552359,-6.383216973132718,-7.147061411520356,-6.784319140471906,0.24782860567707943,85,-3.3554215893175425,-3.5936990246336538,-3.571063066905338,-3.261372850628425,-3.393893282289431,-3.4350899627548785,0.12795887684365984
229.54818019866943,11.233152345400118,20.386577939987184,5.527166651689776,800,5,4,1e-07,0.4,,squared_error,0.0,"{'n_estimators': 800, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-07, 'max_features': 0.4, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 0.0}",-6.804918535091852,-6.457156325742128,-6.545258395697859,-6.40762870490427,-6.79952686712373,-6.602897765711968,0.16862281292379386,81,-3.4022512213922,-3.444003552599986,-3.49549167502048,-3.3711654508589084,-3.3204787787647296,-3.406678135727261,0.05998684689888882
830.1914260387421,15.09632336286927,22.263950061798095,7.3379570002076795,1600,5,2,1e-07,0.8,,squared_error,1e-05,"{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-07, 'max_features': 0.8, 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 1e-05}",-6.562364795818069,-6.000247873177686,-6.38011044485843,-6.1594945922641715,-6.8168555972770655,-6.383814660679084,0.28874254910229863,66,-1.589896449591753,-1.9225233885935538,-1.7953071206071596,-1.5830137281263892,-1.7175708663624312,-1.7216623106562572,0.12835197089165293
