mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_splitter,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,SeedIndex,CoarseSeedParams
1.1912103176116944,0.2876556928572876,0.03804144859313965,0.0031457978996844434,random,10,2,0.0,0.8,80,squared_error,1e-07,"{'splitter': 'random', 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': 80, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}",-8.031335160443074,-7.161904485935064,-6.860364822427773,-7.178993561126372,-8.285367912469475,-7.503593188480352,0.5523662057837117,2,-3.2784212161054898,-3.410606914194249,-3.4617026763086187,-3.319205954047286,-3.332907147142,-3.360568781559529,0.0662663586040037,1,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}"
1.098503589630127,0.22878128982576643,0.044857215881347653,0.02222692362593446,random,5,8,0.0001,,80,squared_error,1e-05,"{'splitter': 'random', 'min_samples_split': 5, 'min_samples_leaf': 8, 'min_impurity_decrease': 0.0001, 'max_features': None, 'max_depth': 80, 'criterion': 'squared_error', 'ccp_alpha': 1e-05}",-9.147087279826488,-8.39115396234461,-7.904170437076911,-8.05602952049286,-8.266312767827792,-8.352950793513731,0.43108802794615947,17,-6.1943998016122865,-6.167342738993699,-6.422034999447665,-6.020580528134447,-6.17416881042706,-6.195705375723031,0.12896804111794946,1,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}"
0.14416675567626952,0.08659732667487569,0.031702280044555664,0.007234603901948751,best,2,4,1e-06,log2,50,squared_error,0.0,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_features': 'log2', 'max_depth': 50, 'criterion': 'squared_error', 'ccp_alpha': 0.0}",-23.94895042460092,-18.931251648101647,-22.02368545502396,-22.290089394100445,-18.987706137175817,-21.23633661180056,1.9727312298337651,39,-20.89197780772898,-18.907012457912973,-21.044413256688287,-18.82164389862609,-19.002361664034513,-19.733481816998168,1.0109095774662336,1,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}"
0.11009674072265625,0.026344144445459707,0.03519868850708008,0.01791877130930774,random,2,4,1e-05,log2,50,squared_error,1e-05,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-05, 'max_features': 'log2', 'max_depth': 50, 'criterion': 'squared_error', 'ccp_alpha': 1e-05}",-19.282587752124922,-18.068701563006034,-21.193201856023773,-22.201652267029832,-15.868373834817108,-19.322903454600333,2.2491613312581986,35,-17.85283203254884,-15.933847534779153,-19.2543366658151,-21.354910038860453,-16.2573872476222,-18.13066270392515,2.003534963707958,1,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}"
0.9511741161346435,0.3015151654225527,0.05472598075866699,0.02860366416728036,best,5,2,1e-07,0.6,50,squared_error,1e-05,"{'splitter': 'best', 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-07, 'max_features': 0.6, 'max_depth': 50, 'criterion': 'squared_error', 'ccp_alpha': 1e-05}",-7.705756948726733,-7.067015776852202,-7.662397732340444,-7.6429807277135655,-8.052806891025641,-7.6261916153317175,0.31704940033892254,4,-2.346975064311439,-2.597357806280407,-2.605006735325709,-2.3176945906155564,-2.3964849030193967,-2.452703819910502,0.12384472712911683,1,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}"
0.5570725917816162,0.14042922970610408,0.03987398147583008,0.014320998103747422,random,5,2,1e-06,0.4,80,squared_error,1e-05,"{'splitter': 'random', 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.4, 'max_depth': 80, 'criterion': 'squared_error', 'ccp_alpha': 1e-05}",-8.115519584332533,-7.639094724220624,-7.912753796962429,-8.144923878205129,-8.552045272435898,-8.072867451231321,0.30013926049163087,9,-2.519602841136454,-2.703339335734294,-2.5643803521408564,-2.66649850029994,-2.589352129574085,-2.608634631777126,0.0671924462035133,1,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}"
0.12257037162780762,0.036637826682212674,0.03603363037109375,0.012980951995927496,random,10,1,1e-05,log2,50,squared_error,0.0,"{'splitter': 'random', 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-05, 'max_features': 'log2', 'max_depth': 50, 'criterion': 'squared_error', 'ccp_alpha': 0.0}",-17.459020199424874,-17.36566149937193,-18.422903762704124,-20.88349518276862,-16.298861304686827,-18.085988389791275,1.5521172239470724,34,-10.628914593209911,-10.677091941538519,-11.056220435793364,-11.189261524165754,-9.1786633197651,-10.54603036289453,0.71662818825148,1,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}"
0.48534674644470216,0.16104562422761065,0.047641563415527347,0.019732949987056995,best,10,4,0.0,0.4,50,squared_error,1e-07,"{'splitter': 'best', 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_features': 0.4, 'max_depth': 50, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}",-9.392233004072933,-9.179948583989951,-9.326284286856229,-9.148978002899877,-9.123954794337607,-9.23427973443132,0.10565408158193451,25,-5.2952913594009035,-4.815924679395567,-5.348008693953773,-4.8250213576332355,-4.782406794831509,-5.013330577042998,0.252692132231451,1,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}"
1.7731659889221192,0.6146962807070294,0.07214360237121582,0.02401063397787705,random,5,4,0.0,,50,friedman_mse,1e-07,"{'splitter': 'random', 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.0, 'max_features': None, 'max_depth': 50, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-07}",-8.569074093106465,-8.039523329588079,-7.744572570515017,-7.416838255494506,-8.556051053113553,-8.065211860363524,0.45136638089760367,8,-4.302813563520647,-4.264008070560892,-4.375121705825188,-4.160883851801069,-4.3734108035535755,-4.295247599052274,0.07946839372325248,1,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}"
1.260412073135376,0.3947525894687917,0.06847062110900878,0.015195687201777492,random,2,2,1e-05,0.6,50,squared_error,1e-07,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-05, 'max_features': 0.6, 'max_depth': 50, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}",-8.248663069544365,-6.982388232271326,-7.07523518171764,-7.3428302125506075,-8.911958848443222,-7.712215108905431,0.748598337452938,5,-2.1164429771908764,-2.3833576359115076,-2.3026672586842962,-2.0156488070806895,-2.628644356842917,-2.2893522071420573,0.2139834699652264,1,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-06, 'max_features': 0.6, 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 1e-07}"
