mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_samples,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
54.89537510871887,3.314209032491407,0.21507577896118163,0.022995766584625852,200,5,4,1e-05,0.7,0.4,,absolute_error,1e-06,True,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-05, 'max_samples': 0.7, 'max_features': 0.4, 'max_depth': None, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': True}",-7.524877757793767,-8.02492056354916,-7.321229796163068,-8.147652644230767,-7.903524699519232,-7.784441092251198,0.3117280040501421,14,-5.948659723889556,-5.731483718487394,-5.916475855342137,-5.757443731253747,-5.825968206358727,-5.8360062470663125,0.08528065880257658
120.0047700881958,3.828950275089872,0.4008612155914307,0.08007228248399532,1200,50,16,1e-05,0.5,,10,absolute_error,0.0,True,"{'n_estimators': 1200, 'min_samples_split': 50, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-05, 'max_samples': 0.5, 'max_features': None, 'max_depth': 10, 'criterion': 'absolute_error', 'ccp_alpha': 0.0, 'bootstrap': True}",-10.117488379296558,-10.020275509592325,-9.57315605515587,-10.455957502003201,-10.02309908854166,-10.037995306917924,0.28200105091810496,35,-9.473339155662261,-9.537976583133243,-9.719914255702276,-9.2860950034993,-9.553795558388314,-9.514224111277079,0.1401092318660872
22.290498208999633,0.27131826300734674,0.38311543464660647,0.039084113152371036,1200,2,8,1e-07,0.9,0.4,20,friedman_mse,0.0,True,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-07, 'max_samples': 0.9, 'max_features': 0.4, 'max_depth': 20, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0, 'bootstrap': True}",-8.542844517962186,-8.694695139316826,-8.153252741253402,-8.867445881908525,-8.869353234638941,-8.625518303015976,0.2655709236912133,24,-7.177910084067018,-7.066528092415454,-7.135936094410851,-7.045818367644693,-7.010130200030532,-7.08726456771371,0.061127778843710984
0.8631356239318848,0.10816684383097223,0.13442683219909668,0.007678141763129106,200,10,8,1e-06,0.7,log2,60,friedman_mse,0.0,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-06, 'max_samples': 0.7, 'max_features': 'log2', 'max_depth': 60, 'criterion': 'friedman_mse', 'ccp_alpha': 0.0, 'bootstrap': True}",-19.433409042827382,-20.110943556894192,-19.648742363037826,-20.32647874392328,-18.764670670612446,-19.656848875459026,0.5478282876961565,49,-19.3515827822599,-19.43281063065787,-19.427646735849542,-19.292994937795637,-19.385599289056955,-19.37812687512398,0.05186598560677082
13.491058301925658,0.2922318209252868,0.31596221923828127,0.026900549742343398,800,20,2,1e-07,0.7,0.2,80,squared_error,1e-07,True,"{'n_estimators': 800, 'min_samples_split': 20, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-07, 'max_samples': 0.7, 'max_features': 0.2, 'max_depth': 80, 'criterion': 'squared_error', 'ccp_alpha': 1e-07, 'bootstrap': True}",-7.755526511177208,-8.028554527776484,-7.775544030672992,-8.243793636993873,-8.19701255317192,-8.000086251958496,0.20455433327567013,17,-6.249711089736479,-6.018981822379439,-6.231699205251248,-6.030671721069283,-6.087662004630642,-6.123745168613418,0.09844948693180917
4.396792697906494,0.2263984010834071,0.15316853523254395,0.02755528889322623,200,20,8,0.0,0.7,0.8,40,squared_error,0.0,True,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 8, 'min_impurity_decrease': 0.0, 'max_samples': 0.7, 'max_features': 0.8, 'max_depth': 40, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': True}",-8.612031254555374,-8.812712450103344,-8.127871859980912,-8.867382504473138,-8.799991915692225,-8.643997996960998,0.2720688771141237,25,-7.403177464105985,-7.328500169496096,-7.263729706212489,-7.228587019441069,-7.120895500832908,-7.268977972017709,0.09501556428882119
37.837156009674075,0.6191594232241887,0.16754598617553712,0.015033594407309357,200,20,16,1e-06,0.7,,40,absolute_error,1e-07,True,"{'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-06, 'max_samples': 0.7, 'max_features': None, 'max_depth': 40, 'criterion': 'absolute_error', 'ccp_alpha': 1e-07, 'bootstrap': True}",-9.623927458033563,-9.427112050359709,-9.010155155875292,-9.996657451923076,-9.184169831730772,-9.448404389584482,0.3445940870188945,32,-8.668311929771908,-8.64898244297719,-8.884567692076828,-8.554545830833833,-8.506703149370122,-8.652622209005974,0.13036063076849974
0.8876180648803711,0.1771043284994119,0.1436030387878418,0.021984009028180904,200,50,4,1e-06,0.5,log2,120,squared_error,0.0,True,"{'n_estimators': 200, 'min_samples_split': 50, 'min_samples_leaf': 4, 'min_impurity_decrease': 1e-06, 'max_samples': 0.5, 'max_features': 'log2', 'max_depth': 120, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': True}",-18.220119744098373,-18.616430624709583,-18.573571937898677,-19.08109572618597,-17.657016438374367,-18.429646894253395,0.47346543881927955,48,-17.990428407180033,-17.952392312056567,-18.218248955362004,-17.980549906122608,-18.056090180400844,-18.03954195222441,0.0956005213559915
169.587327003479,7.571343163684398,0.29924235343933103,0.024593288173455508,400,2,8,1e-07,0.9,0.8,60,absolute_error,1e-05,True,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-07, 'max_samples': 0.9, 'max_features': 0.8, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-05, 'bootstrap': True}",-8.095624910071942,-8.446553477218222,-7.6705593525179845,-8.539439453125002,-8.23749516225962,-8.197934471038554,0.30613522280629035,19,-6.854564885954385,-6.565732998199275,-6.885778556422574,-6.67715628374325,-6.601691601679667,-6.716984865199831,0.13051862096463454
733.3371076107026,8.371548039145164,0.5939069271087647,0.05149306963961463,1600,2,1,1e-05,0.7,0.4,20,absolute_error,1e-07,True,"{'n_estimators': 1600, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-05, 'max_samples': 0.7, 'max_features': 0.4, 'max_depth': 20, 'criterion': 'absolute_error', 'ccp_alpha': 1e-07, 'bootstrap': True}",-7.402000427158255,-7.638128244904053,-7.259583655575489,-7.775573895733127,-7.670256159855727,-7.54910847664533,0.18939549443960393,8,-5.107871094687839,-4.913580394657819,-5.306986618397304,-5.029529202909383,-5.2823769533592895,-5.128068852802327,0.14963012227093891
