mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_min_impurity_decrease,param_max_features,param_max_depth,param_criterion,param_ccp_alpha,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
70.01428079605103,6.834667373739804,10.513615226745605,4.210436177542149,1600,2,1,1e-05,sqrt,,squared_error,0.0,False,"{'n_estimators': 1600, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 1e-05, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-7.483917966990502,-6.7752476026724215,-7.267054773327695,-7.240579476731251,-6.796366916941876,-7.112633347332749,0.27997216051634904,28,-0.0296033351771294,-0.02734510794740194,-0.029972996080376613,-0.02467569710468786,-0.031978219815716136,-0.028715071225062387,0.0024985143258078077
97.14218220710754,38.29343225011909,11.406833791732788,2.839932819589725,1600,10,16,1e-07,0.2,10,squared_error,1e-05,False,"{'n_estimators': 1600, 'min_samples_split': 10, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-07, 'max_features': 0.2, 'max_depth': 10, 'criterion': 'squared_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",-8.270381883220463,-8.045162978791133,-7.95588965865188,-7.545534577107551,-7.087074824235517,-7.780808784401309,0.4187693952074925,32,-6.7192215576563035,-6.808723745909242,-6.845386928769179,-6.960806535754771,-6.855909171807257,-6.83800958797935,0.07800277858523423
222.3708538532257,10.149447443807714,12.303163099288941,1.4448978832220718,1200,20,16,1e-05,,,friedman_mse,1e-07,False,"{'n_estimators': 1200, 'min_samples_split': 20, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-07, 'bootstrap': False}",-7.670423311909407,-6.328567234876769,-6.734837655146701,-7.034870262511799,-6.630837532094262,-6.879907199307787,0.4551891702112662,26,-5.358693623940748,-5.160902989370517,-6.115521029224328,-5.98942004721688,-5.605399095678084,-5.645987357086112,0.3627395268764678
659.2839955329895,33.837194683414765,2.8776143550872804,1.18400431746244,200,10,16,1e-05,,120,absolute_error,1e-06,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 16, 'min_impurity_decrease': 1e-05, 'max_features': None, 'max_depth': 120, 'criterion': 'absolute_error', 'ccp_alpha': 1e-06, 'bootstrap': False}",-9.628879256594736,-7.402562170263769,-6.686019724220611,-6.090076322115388,-7.008378906249993,-7.3631832758889,1.2116242739791996,29,-6.1038595438175305,-5.8816181272509045,-5.769801920768311,-5.296994601079789,-5.402573485302944,-5.690969535643896,0.3004756629721672
109.41102857589722,18.087694707849153,12.877396631240845,2.0875135791662225,1600,5,8,1e-05,log2,80,squared_error,1e-05,False,"{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-05, 'max_features': 'log2', 'max_depth': 80, 'criterion': 'squared_error', 'ccp_alpha': 1e-05, 'bootstrap': False}",-18.556982920514145,-17.42849118867808,-18.211664314363567,-18.195403537029357,-16.641383495809734,-17.806785091278975,0.6897848099399484,48,-17.027739257927493,-17.374431592027033,-17.204698465027697,-17.226463016303875,-17.311208807557765,-17.228908227768773,0.11748317417973995
535.0707680225372,37.71051783983315,3.186412000656128,0.4239443185557856,200,10,8,1e-07,0.4,60,absolute_error,1e-07,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-07, 'max_features': 0.4, 'max_depth': 60, 'criterion': 'absolute_error', 'ccp_alpha': 1e-07, 'bootstrap': False}",-6.663522182254197,-5.477453896882496,-5.55965629496403,-4.935615685096151,-5.478635637019234,-5.622976739243222,0.5659011871047407,17,-3.859991326530611,-3.9344749999999973,-3.907248379351742,-3.7023528494301083,-3.923440191961613,-3.8655015494548146,0.08544575104533679
10.590437364578246,7.360556696689048,2.23401780128479,1.7837248362465195,400,5,8,1e-07,log2,,squared_error,0.0,False,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-07, 'max_features': 'log2', 'max_depth': None, 'criterion': 'squared_error', 'ccp_alpha': 0.0, 'bootstrap': False}",-18.368071470555726,-17.433405708673373,-18.26792537195324,-18.06842429106533,-16.65084974325857,-17.757735317101247,0.6418281887406252,45,-16.85376551647917,-17.335478811617712,-17.22703426172291,-17.010021778114844,-17.38316405573549,-17.161892884734026,0.2006707314073648
208.5558596134186,35.08714921327604,11.605611228942871,1.073382449779688,1200,2,8,1e-07,,10,friedman_mse,1e-07,False,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 8, 'min_impurity_decrease': 1e-07, 'max_features': None, 'max_depth': 10, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-07, 'bootstrap': False}",-7.8388733330960765,-6.465224573740561,-6.445689525777522,-7.28893923794557,-6.052277478915449,-6.818200829895035,0.6501326781949343,25,-5.570352390171544,-5.3174864721001995,-5.532179069889856,-5.939561783010625,-5.462888919349636,-5.564493726904372,0.2064416278509232
236.57550005912782,14.136317703335054,9.83900842666626,2.61339270384181,1600,50,16,0.0,0.8,,friedman_mse,1e-05,False,"{'n_estimators': 1600, 'min_samples_split': 50, 'min_samples_leaf': 16, 'min_impurity_decrease': 0.0, 'max_features': 0.8, 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-05, 'bootstrap': False}",-7.344678832055758,-6.505389489824875,-6.059562168169884,-6.3081264945128614,-6.127970617283259,-6.469145520369328,0.4643184615707176,24,-5.329088684481848,-5.426729149948649,-5.391502342671092,-5.648195836517067,-5.3132105923282165,-5.421745321189375,0.12048597585267097
141.71852021217347,46.419531569619316,8.843177127838135,2.9497574074113615,800,10,2,1e-05,0.6,60,friedman_mse,1e-05,False,"{'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 1e-05, 'max_features': 0.6, 'max_depth': 60, 'criterion': 'friedman_mse', 'ccp_alpha': 1e-05, 'bootstrap': False}",-5.164747556398983,-4.32554617021859,-4.342616676026163,-4.417101826331064,-4.475256433245895,-4.545053732444139,0.3144608466523278,3,-1.4158037130243024,-1.5786033788575085,-1.566411017284774,-1.5649787087387124,-1.5249364637212464,-1.5301466563253086,0.05996312950372029
